,DEMA_monthly_10
2017-01-11,17.8472
2016-12-30,17.5527
2016-11-30,17.1654
2016-10-31,16.8864
2016-09-30,16.6426
2016-08-31,16.3310
2016-07-29,15.9032
2016-06-30,15.4994
2016-05-31,15.2286
2016-04-29,14.7516
2016-03-31,14.2192
2016-02-29,13.7508
2016-01-29,13.8136
2015-12-31,13.7545
2015-11-30,13.7817
2015-10-30,12.9960
2015-09-30,13.2244
2015-08-31,13.8242
2015-07-31,13.8603
2015-06-30,14.2722
2015-05-29,14.6346
2015-04-30,14.8334
2015-03-31,14.7036
2015-02-27,14.6622
2015-01-30,14.6910
2014-12-31,15.0006
2014-11-28,15.1377
2014-10-31,15.1476
2014-09-30,15.2256
2014-08-29,15.6204
2014-07-31,15.5470
2014-06-30,15.5812
2014-05-30,15.5537
2014-04-30,15.7351
2014-03-31,15.8557
2014-02-28,15.6354
2014-01-31,15.4186
2013-12-31,15.0795
2013-11-29,14.5857
2013-10-31,14.0514
2013-09-30,13.8837
2013-08-30,13.7600
2013-07-31,14.1391
2013-06-28,14.0723
2013-05-31,14.4219
2013-04-30,14.5642
2013-03-28,13.9159
2013-02-28,13.2452
2013-01-31,12.5788
2012-12-31,11.9330
2012-11-30,11.6340
2012-10-31,11.2246
2012-09-28,10.7347
2012-08-31,10.2505
2012-07-31,9.7415
2012-06-29,9.5006
2012-05-31,9.1190
2012-04-30,8.9509
2012-03-30,8.4107
2012-02-29,8.2417
2012-01-31,7.9087
2011-12-30,7.7674
2011-11-30,8.2408
2011-10-31,8.7667
2011-09-30,9.1080
2011-08-31,9.9740
2011-07-29,10.2720
2011-06-30,10.2132
2011-05-31,9.9832
2011-04-29,9.6501
2011-03-31,9.0006
2011-02-28,8.2529
2011-01-31,7.4712
2010-12-31,6.9158
2010-11-30,6.4191
2010-10-29,5.9024
2010-09-30,5.2825
2010-08-31,4.9603
2010-07-30,4.8453
2010-06-30,4.6363
2010-05-28,4.5159
2010-04-30,4.1244
2010-03-31,3.2435
2010-02-26,2.5369
2010-01-29,1.9535
2009-12-31,1.4690
2009-11-30,1.4105
2009-10-30,1.1517
2009-09-30,0.9690
2009-08-31,0.5361
2009-07-31,0.3558
2009-06-30,0.0893
2009-05-29,-0.0460
2009-04-30,0.2529
2009-03-31,0.6781
2009-02-27,1.6728
2009-01-30,3.2591
2008-12-31,5.1258
2008-11-28,7.6457
2008-10-31,10.8716
2008-09-30,12.8062
2008-08-29,12.8535
2008-07-31,13.8774
2008-06-30,15.6440
2008-05-30,17.2238
2008-04-30,17.6537
2008-03-31,18.3077
2008-02-29,18.6402
2008-01-31,18.8413
2007-12-31,19.3738
2007-11-30,20.5930
2007-10-31,21.4003
2007-09-28,21.1934
2007-08-31,21.0465
2007-07-31,21.3500
2007-06-29,22.4469
2007-05-31,22.9059
2007-04-30,22.4103
2007-03-30,21.6433
2007-02-28,21.4870
2007-01-31,21.1930
2006-12-29,20.0706
2006-11-30,19.0114
2006-10-31,17.9380
2006-09-29,16.8913
2006-08-31,16.2108
2006-07-31,15.5982
2006-06-30,15.5037
2006-05-31,15.6683
2006-04-28,15.7246
2006-03-31,15.8363
2006-02-28,15.9036
2006-01-31,15.8851
2005-12-30,15.9996
2005-11-30,16.0031
2005-10-31,15.7248
2005-09-30,15.4701
2005-08-31,15.2654
2005-07-29,14.7602
2005-06-30,14.2157
2005-05-31,13.7348
2005-04-29,13.2638
2005-03-31,13.2915
2005-02-28,13.4081
2005-01-31,12.9555
2004-12-31,12.5753
2004-11-30,12.1554
2004-10-29,11.8264
2004-09-30,11.6613
2004-08-31,11.3551
2004-07-30,10.9507
2004-06-30,10.8399
2004-05-28,10.8769
2004-04-30,11.1205
2004-03-31,11.6242
2004-02-27,11.1483
2004-01-30,10.4930
2003-12-31,9.8822
2003-11-28,9.4027
2003-10-31,8.9667
2003-09-30,8.6859
2003-08-29,8.6262
2003-07-31,8.6426
2003-06-30,8.1577
2003-05-30,7.9640
2003-04-30,7.4345
2003-03-31,7.2010
2003-02-28,7.1462
2003-01-31,6.8396
2002-12-31,6.6412
2002-11-29,6.6179
2002-10-31,6.8098
2002-09-30,7.2270
2002-08-30,7.9067
2002-07-31,8.5065
2002-06-28,8.8283
2002-05-31,8.9718
2002-04-30,8.9036
2002-03-28,8.5195
2002-02-28,8.1342
2002-01-31,7.9816
2001-12-31,7.9567
2001-11-30,7.7560
2001-10-31,7.6284
2001-09-28,7.8232
2001-08-31,7.7444
2001-07-31,7.5907
2001-06-29,7.4831
