,DEMA_monthly_10
2022-04-04,173.8521
2022-03-31,170.4749
2022-02-28,165.2979
2022-01-31,165.5426
2021-12-31,165.6308
2021-11-30,160.1611
2021-10-29,155.6397
2021-09-30,147.0881
2021-08-31,143.6814
2021-07-30,141.2234
2021-06-30,139.5014
2021-05-28,136.5163
2021-04-30,129.5070
2021-03-31,120.5180
2021-02-26,117.0619
2021-01-29,114.5917
2020-12-31,112.9798
2020-11-30,106.9698
2020-10-30,102.5409
2020-09-30,101.5387
2020-08-31,99.2304
2020-07-31,96.3082
2020-06-30,91.3099
2020-05-29,88.8474
2020-04-30,87.0558
2020-03-31,91.4112
2020-02-28,95.8685
2020-01-31,94.9895
2019-12-31,91.4571
2019-11-29,89.7144
2019-10-31,88.2540
2019-09-30,87.0233
2019-08-30,85.9278
2019-07-31,84.0021
2019-06-28,81.3863
2019-05-31,78.9454
2019-04-30,77.1616
2019-03-29,74.8949
2019-02-28,74.0838
2019-01-31,71.9659
2018-12-31,71.5543
2018-11-30,71.3286
2018-10-31,69.6758
2018-09-28,68.6364
2018-08-31,66.9598
2018-07-31,65.7450
2018-06-29,64.3529
2018-05-31,64.9284
2018-04-30,65.1875
2018-03-29,64.0576
2018-02-28,62.9488
2018-01-31,61.3598
2017-12-29,59.4424
2017-11-30,58.8427
2017-10-31,56.8857
2017-09-29,55.3471
2017-08-31,53.9237
2017-07-31,53.4270
2017-06-30,52.4765
2017-05-31,51.7466
2017-04-28,50.8981
2017-03-31,50.2084
2017-02-28,48.9074
2017-01-31,47.0739
2016-12-30,45.7991
2016-11-30,44.7815
2016-10-31,44.0110
2016-09-30,43.9250
2016-08-31,42.7097
2016-07-29,41.6159
2016-06-30,40.3490
2016-05-31,39.2507
2016-04-29,37.6226
2016-03-31,36.3345
2016-02-29,35.2319
2016-01-29,35.7419
2015-12-31,37.3156
2015-11-30,38.1662
2015-10-30,38.3706
2015-09-30,38.6599
2015-08-31,39.9965
2015-07-31,40.9899
2015-06-30,40.8876
2015-05-29,40.7764
2015-04-30,40.3040
2015-03-31,39.8815
2015-02-27,39.7025
2015-01-30,39.4898
2014-12-31,40.1458
2014-11-28,40.0025
2014-10-31,39.5852
2014-09-30,39.0873
2014-08-29,39.2627
2014-07-31,38.9029
2014-06-30,39.2118
2014-05-30,38.9952
2014-04-30,39.0783
2014-03-31,39.4402
2014-02-28,38.9300
2014-01-31,38.6937
2013-12-31,38.4353
2013-11-29,37.7679
2013-10-31,37.0755
2013-09-30,35.7515
2013-08-30,35.2891
2013-07-31,35.4452
2013-06-28,34.6246
2013-05-31,33.7049
2013-04-30,32.4109
2013-03-28,31.1802
2013-02-28,29.8856
2013-01-31,29.1156
2012-12-31,28.7117
2012-11-30,28.9488
2012-10-31,28.5715
2012-09-28,28.5243
2012-08-31,28.2879
2012-07-31,28.0800
2012-06-29,27.8390
2012-05-31,27.6103
2012-04-30,27.4862
2012-03-30,26.2997
2012-02-29,25.2820
2012-01-31,24.5384
2011-12-30,23.7672
2011-11-30,22.6649
2011-10-31,22.0977
2011-09-30,21.3430
2011-08-31,21.8616
2011-07-29,22.0152
2011-06-30,22.2276
2011-05-31,22.3449
2011-04-29,22.5237
2011-03-31,22.3738
2011-02-28,21.9239
2011-01-31,21.0632
2010-12-31,20.4278
2010-11-30,19.7346
2010-10-29,19.1962
2010-09-30,18.4198
2010-08-31,17.9293
2010-07-30,17.8361
2010-06-30,17.5109
2010-05-28,17.3858
2010-04-30,17.1986
2010-03-31,16.4339
2010-02-26,15.9327
2010-01-29,15.6024
2009-12-31,15.5186
2009-11-30,15.4142
2009-10-30,15.3998
2009-09-30,15.4043
2009-08-31,14.7780
2009-07-31,14.2132
2009-06-30,13.7247
2009-05-29,13.5529
2009-04-30,13.5517
2009-03-31,13.1173
2009-02-27,14.1868
2009-01-30,16.0651
2008-12-31,16.3488
2008-11-28,16.0465
2008-10-31,16.0561
2008-09-30,16.1963
2008-08-29,16.0104
2008-07-31,15.6151
2008-06-30,15.3877
2008-05-30,15.4689
2008-04-30,15.2734
2008-03-31,15.2920
2008-02-29,15.5970
2008-01-31,16.1125
2007-12-31,16.3173
2007-11-30,16.9302
2007-10-31,17.2661
2007-09-28,17.6231
2007-08-31,17.4491
2007-07-31,17.1388
2007-06-29,17.2435
2007-05-31,17.2958
2007-04-30,17.0331
2007-03-30,17.0583
2007-02-28,16.9856
2007-01-31,16.8831
2006-12-29,16.7272
2006-11-30,16.2784
2006-10-31,15.8180
2006-09-29,15.5788
2006-08-31,15.5719
2006-07-31,15.6120
2006-06-30,15.5766
2006-05-31,16.0106
2006-04-28,16.3577
2006-03-31,16.6044
2006-02-28,16.8388
2006-01-31,16.7992
2005-12-30,16.8239
2005-11-30,16.4149
2005-10-31,16.0405
2005-09-30,15.7968
2005-08-31,15.6263
2005-07-29,15.5354
2005-06-30,15.5879
2005-05-31,15.8557
2005-04-29,16.1717
2005-03-31,16.5460
2005-02-28,16.8128
2005-01-31,16.9782
2004-12-31,17.2463
2004-11-30,16.9034
2004-10-29,16.9443
2004-09-30,17.6085
2004-08-31,17.2700
2004-07-30,17.1667
2004-06-30,17.2277
2004-05-28,17.4184
2004-04-30,17.3797
2004-03-31,17.2155
2004-02-27,16.8917
2004-01-30,16.2402
2003-12-31,15.9078
2003-11-28,15.1609
2003-10-31,14.4713
2003-09-30,14.0389
2003-08-29,13.6752
2003-07-31,13.5358
2003-06-30,13.4689
2003-05-30,13.2355
2003-04-30,12.9671
2003-03-31,13.1521
2003-02-28,13.5251
2003-01-31,14.1062
2002-12-31,14.7242
2002-11-29,14.6153
2002-10-31,14.7947
2002-09-30,15.3583
2002-08-30,16.6214
2002-07-31,17.3672
2002-06-28,18.2537
2002-05-31,18.2276
2002-04-30,18.0636
2002-03-28,17.6218
2002-02-28,17.7556
2002-01-31,17.4668
2001-12-31,17.4665
2001-11-30,17.0946
2001-10-31,16.1365
2001-09-28,14.8111
2001-08-31,13.6172
2001-07-31,13.6801
2001-06-29,13.5364
