,DEMA_monthly_10
2011-05-09,23.6594
2011-04-29,23.7099
2011-03-31,23.7593
2011-02-28,23.8043
2011-01-31,23.8409
2010-12-31,23.8628
2010-11-30,23.8618
2010-10-29,23.8267
2010-09-30,23.7423
2010-08-31,23.5885
2010-07-30,23.3385
2010-06-30,22.9572
2010-05-28,22.3987
2010-04-30,21.6029
2010-03-31,20.4920
2010-02-26,19.7564
2010-01-29,18.5388
2009-12-31,17.4288
2009-11-30,16.8464
2009-10-30,16.0038
2009-09-30,14.6917
2009-08-31,12.8480
2009-07-31,11.9247
2009-06-30,11.5724
2009-05-29,11.4119
2009-04-30,10.4120
2009-03-31,9.9371
2009-02-27,11.1470
2009-01-30,13.0339
2008-12-31,15.0972
2008-11-28,17.6753
2008-10-31,21.1047
2008-09-30,25.3997
2008-08-29,28.4391
2008-07-31,29.1663
