,DEMA_monthly_10
2022-04-04,166.3207
2022-03-31,187.5232
2022-02-28,222.2364
2022-01-31,257.5617
2021-12-31,302.7093
2021-11-30,330.0039
2021-10-29,336.9238
2021-09-30,320.1818
2021-08-31,307.3670
2021-07-30,280.0784
2021-06-30,269.8168
2021-05-28,255.4943
2021-04-30,244.5358
2021-03-31,228.9066
2021-02-26,219.7530
2021-01-29,200.7131
2020-12-31,182.4336
2020-11-30,164.6687
2020-10-30,148.1310
2020-09-30,135.0942
2020-08-31,118.3625
2020-07-31,95.6768
2020-06-30,78.2140
2020-05-29,60.9487
2020-04-30,49.6388
2020-03-31,44.9978
2020-02-28,43.5963
2020-01-31,41.2046
2019-12-31,37.7423
2019-11-29,35.1715
2019-10-31,32.9939
2019-09-30,33.1762
2019-08-30,32.7510
2019-07-31,31.5068
2019-06-28,28.3542
2019-05-31,24.8133
