,DEMA_monthly_10
2022-02-28,123.7747
2022-01-31,128.6405
2021-12-31,131.2843
2021-11-30,127.4550
2021-10-29,124.2553
2021-09-30,118.3538
2021-08-31,116.4723
2021-07-30,111.8869
2021-06-30,107.1130
2021-05-28,102.3806
2021-04-30,99.0410
2021-03-31,93.3315
2021-02-26,90.3345
2021-01-29,89.0647
2020-12-31,88.5506
2020-11-30,86.5566
2020-10-30,79.4581
2020-09-30,77.9834
2020-08-31,76.9987
2020-07-31,74.9390
2020-06-30,71.7079
2020-05-29,69.6503
2020-04-30,69.4644
2020-03-31,70.0879
2020-02-28,74.1036
2020-01-31,74.4426
2019-12-31,71.4748
2019-11-29,68.8688
2019-10-31,66.4078
2019-09-30,64.1237
2019-08-30,62.3116
2019-07-31,60.3256
2019-06-28,58.0814
2019-05-31,55.2906
2019-04-30,54.2446
2019-03-29,52.8435
2019-02-28,52.1753
2019-01-31,51.7660
2018-12-31,51.7228
2018-11-30,53.3462
2018-10-31,53.1063
2018-09-28,53.0806
2018-08-31,52.3445
2018-07-31,50.8230
2018-06-29,49.5678
2018-05-31,48.4454
2018-04-30,47.8868
2018-03-29,47.1433
2018-02-28,46.4757
2018-01-31,46.0424
2017-12-29,45.1066
2017-11-30,44.9223
2017-10-31,44.8497
2017-09-29,45.5678
2017-08-31,45.8152
2017-07-31,44.8555
2017-06-30,43.5615
2017-05-31,42.8790
2017-04-28,41.0879
2017-03-31,39.6764
2017-02-28,38.3464
2017-01-31,37.4390
2016-12-30,36.3178
2016-11-30,36.5261
2016-10-31,36.5196
2016-09-30,36.0785
2016-08-31,35.0906
2016-07-29,33.8034
2016-06-30,33.1475
2016-05-31,33.1499
2016-04-29,32.3248
2016-03-31,30.9359
2016-02-29,28.8249
2016-01-29,29.2492
