,DEMA_monthly_10
2022-04-04,95.7583
2022-03-31,92.3987
2022-02-28,88.1787
2022-01-31,86.5004
2021-12-31,84.6570
2021-11-30,82.7783
2021-10-29,83.7292
2021-09-30,83.7173
2021-08-31,85.2148
2021-07-30,83.5185
2021-06-30,82.1554
2021-05-28,81.8286
2021-04-30,80.7578
2021-03-31,78.4567
2021-02-26,77.0971
2021-01-29,79.5267
2020-12-31,80.5164
2020-11-30,80.8385
2020-10-30,80.5736
2020-09-30,78.3781
2020-08-31,78.9022
2020-07-31,80.8428
2020-06-30,80.3425
2020-05-29,82.6969
2020-04-30,83.4854
2020-03-31,85.7069
2020-02-28,89.9215
2020-01-31,91.6135
2019-12-31,87.8222
2019-11-29,86.5916
2019-10-31,86.1046
2019-09-30,84.3560
2019-08-30,82.1509
2019-07-31,80.0930
2019-06-28,78.8348
2019-05-31,76.9393
2019-04-30,75.0421
2019-03-29,72.8938
2019-02-28,70.6347
2019-01-31,68.5630
2018-12-31,66.7942
2018-11-30,66.1096
2018-10-31,63.9391
2018-09-28,62.9963
2018-08-31,62.6816
2018-07-31,61.8946
2018-06-29,61.2914
2018-05-31,61.2039
2018-04-30,61.5770
2018-03-29,61.5122
2018-02-28,61.9380
2018-01-31,63.6448
2017-12-29,64.8978
2017-11-30,64.6619
2017-10-31,62.6991
2017-09-29,61.4605
2017-08-31,61.3207
2017-07-31,59.7679
2017-06-30,59.0179
2017-05-31,58.3539
2017-04-28,56.5270
2017-03-31,55.7410
2017-02-28,54.9041
2017-01-31,53.8008
2016-12-30,53.5992
2016-11-30,53.7056
2016-10-31,55.2662
2016-09-30,55.3776
2016-08-31,55.6946
2016-07-29,55.9126
2016-06-30,54.5883
2016-05-31,52.4381
2016-04-29,51.4383
2016-03-31,50.6801
2016-02-29,48.5495
2016-01-29,47.3242
2015-12-31,46.1195
2015-11-30,45.4426
2015-10-30,45.3218
2015-09-30,45.1156
2015-08-31,44.7408
2015-07-31,45.1283
2015-06-30,44.9988
2015-05-29,46.0615
2015-04-30,46.2772
2015-03-31,46.5018
2015-02-27,46.9592
2015-01-30,47.0381
2014-12-31,45.4345
2014-11-28,43.9277
2014-10-31,42.9330
2014-09-30,41.4455
2014-08-29,41.4937
2014-07-31,40.9922
2014-06-30,41.0249
