,DEMA_monthly_10
2022-04-04,68.8870
2022-03-31,67.3678
2022-02-28,65.3716
2022-01-31,65.1503
2021-12-31,64.0285
2021-11-30,62.3614
2021-10-29,62.1471
2021-09-30,61.2217
2021-08-31,61.1845
2021-07-30,59.9619
2021-06-30,58.9984
2021-05-28,58.7255
2021-04-30,57.4888
2021-03-31,55.3245
2021-02-26,53.6477
2021-01-29,54.3215
2020-12-31,54.0874
2020-11-30,52.9428
2020-10-30,51.6014
2020-09-30,49.8422
2020-08-31,48.8541
2020-07-31,48.8798
2020-06-30,47.3859
2020-05-29,48.2570
2020-04-30,48.8627
2020-03-31,49.8458
2020-02-28,53.6001
2020-01-31,56.1796
2019-12-31,56.3587
2019-11-29,56.6095
2019-10-31,56.9759
2019-09-30,55.7660
2019-08-30,54.5757
2019-07-31,53.7630
2019-06-28,53.9571
2019-05-31,53.4765
2019-04-30,52.9711
2019-03-29,51.8648
2019-02-28,50.4091
2019-01-31,48.8237
2018-12-31,48.3453
2018-11-30,48.6541
2018-10-31,47.6630
2018-09-28,47.2596
2018-08-31,46.9223
2018-07-31,46.7672
2018-06-29,46.8150
2018-05-31,45.8086
2018-04-30,45.0373
2018-03-29,44.2701
2018-02-28,43.9307
2018-01-31,44.3064
2017-12-29,43.4264
2017-11-30,42.3270
2017-10-31,40.3632
2017-09-29,39.1586
2017-08-31,38.6368
2017-07-31,37.8504
2017-06-30,37.4809
2017-05-31,37.7077
2017-04-28,37.4349
2017-03-31,37.3692
2017-02-28,37.1457
2017-01-31,36.3790
2016-12-30,35.9731
2016-11-30,35.5504
2016-10-31,36.0734
2016-09-30,36.4759
2016-08-31,37.0696
2016-07-29,37.6579
2016-06-30,37.2228
2016-05-31,36.3757
2016-04-29,36.0232
2016-03-31,35.0121
2016-02-29,33.2556
2016-01-29,32.6301
2015-12-31,32.2623
2015-11-30,32.6901
2015-10-30,33.2450
2015-09-30,33.1935
2015-08-31,32.7914
2015-07-31,33.0452
2015-06-30,32.8604
2015-05-29,33.4177
2015-04-30,33.0974
2015-03-31,33.0035
2015-02-27,32.7013
2015-01-30,32.3425
2014-12-31,31.6003
2014-11-28,30.9941
2014-10-31,30.1375
2014-09-30,29.1083
2014-08-29,29.0786
2014-07-31,29.0819
2014-06-30,29.7969
2014-05-30,28.8170
2014-04-30,28.1968
2014-03-31,26.6513
2014-02-28,25.4883
2014-01-31,24.5241
2013-12-31,24.3131
2013-11-29,24.4491
2013-10-31,24.5229
2013-09-30,24.3437
2013-08-30,24.2751
2013-07-31,24.4524
2013-06-28,24.2304
2013-05-31,24.2792
2013-04-30,24.3203
2013-03-28,23.2129
2013-02-28,22.4359
2013-01-31,22.0566
2012-12-31,21.9898
2012-11-30,22.0814
2012-10-31,22.4738
2012-09-28,22.3851
2012-08-31,22.2146
2012-07-31,22.2522
2012-06-29,21.8075
2012-05-31,21.4346
2012-04-30,21.4455
2012-03-30,21.4726
2012-02-29,21.6738
2012-01-31,21.9990
2011-12-30,22.5628
2011-11-30,22.5023
2011-10-31,22.5332
2011-09-30,22.3320
2011-08-31,22.1447
2011-07-29,21.7550
2011-06-30,21.6265
2011-05-31,21.4739
2011-04-29,21.1077
2011-03-31,20.9950
2011-02-28,21.0273
2011-01-31,20.8151
2010-12-31,20.5987
2010-11-30,20.4794
2010-10-29,20.6914
2010-09-30,20.5341
2010-08-31,20.1012
2010-07-30,19.9290
2010-06-30,19.4268
2010-05-28,19.1962
2010-04-30,19.1827
2010-03-31,18.7479
2010-02-26,18.9027
2010-01-29,19.1543
2009-12-31,19.2577
2009-11-30,18.6658
2009-10-30,18.4951
2009-09-30,18.7089
2009-08-31,18.5623
2009-07-31,18.4143
2009-06-30,18.0262
2009-05-29,17.4849
2009-04-30,17.0892
2009-03-31,17.1489
2009-02-27,17.3802
2009-01-30,18.4285
2008-12-31,18.7541
2008-11-28,19.8783
2008-10-31,21.0673
2008-09-30,23.4218
2008-08-29,25.3864
2008-07-31,26.0219
2008-06-30,26.5947
2008-05-30,26.2706
2008-04-30,26.3289
2008-03-31,26.4734
2008-02-29,27.5980
2008-01-31,28.1392
2007-12-31,27.8139
2007-11-30,27.0325
2007-10-31,26.3188
2007-09-28,25.3239
2007-08-31,24.9060
2007-07-31,24.7496
2007-06-29,24.3401
2007-05-31,23.5300
2007-04-30,22.3190
2007-03-30,20.9605
2007-02-28,19.5293
2007-01-31,18.6805
2006-12-29,18.5059
2006-11-30,18.3394
2006-10-31,18.0700
2006-09-29,18.4586
2006-08-31,18.9476
2006-07-31,18.5636
2006-06-30,18.3425
2006-05-31,18.1839
2006-04-28,18.3082
2006-03-31,18.5741
2006-02-28,18.7369
2006-01-31,18.3404
2005-12-30,17.7423
2005-11-30,17.4631
2005-10-31,17.3878
2005-09-30,17.2278
2005-08-31,16.7961
2005-07-29,16.2166
2005-06-30,15.4281
2005-05-31,14.7449
2005-04-29,14.4894
2005-03-31,13.8099
2005-02-28,13.3035
2005-01-31,12.6427
