,DEMA_monthly_10
2022-04-04,29.8937
2022-03-31,28.8821
2022-02-28,27.6008
2022-01-31,27.2991
2021-12-31,26.4813
2021-11-30,25.5423
2021-10-29,25.1312
2021-09-30,24.5629
2021-08-31,24.4026
2021-07-30,23.9427
2021-06-30,23.2016
2021-05-28,22.5928
2021-04-30,21.4158
2021-03-31,20.2491
2021-02-26,19.4829
2021-01-29,19.8580
2020-12-31,19.7262
2020-11-30,19.3267
2020-10-30,18.1430
2020-09-30,17.5304
2020-08-31,17.5143
2020-07-31,17.2366
2020-06-30,17.4367
2020-05-29,17.9152
2020-04-30,19.0031
2020-03-31,20.9100
2020-02-28,24.1864
2020-01-31,25.4245
2019-12-31,25.7597
2019-11-29,25.8839
2019-10-31,27.1792
2019-09-30,27.1716
2019-08-30,26.6903
2019-07-31,27.0559
2019-06-28,27.1119
2019-05-31,27.3231
2019-04-30,27.6611
2019-03-29,27.1664
2019-02-28,26.5948
2019-01-31,26.0282
2018-12-31,25.0462
2018-11-30,24.7886
2018-10-31,24.5199
2018-09-28,24.6576
2018-08-31,24.5790
2018-07-31,24.4070
2018-06-29,24.0034
2018-05-31,23.7552
2018-04-30,24.0350
2018-03-29,24.8223
2018-02-28,25.0609
2018-01-31,25.4942
2017-12-29,25.7230
2017-11-30,25.9254
2017-10-31,25.5226
2017-09-29,25.2053
2017-08-31,24.8750
2017-07-31,24.2298
2017-06-30,23.9606
2017-05-31,23.8583
2017-04-28,23.2091
2017-03-31,22.4233
2017-02-28,21.6808
2017-01-31,20.7353
2016-12-30,19.9426
2016-11-30,19.4265
2016-10-31,18.9935
2016-09-30,18.8705
2016-08-31,18.5219
2016-07-29,18.3049
2016-06-30,17.5569
2016-05-31,16.5019
2016-04-29,15.6026
2016-03-31,14.8698
2016-02-29,14.0790
2016-01-29,13.8471
2015-12-31,13.9171
2015-11-30,13.8599
2015-10-30,14.3018
2015-09-30,14.4480
2015-08-31,14.8433
2015-07-31,15.1940
2015-06-30,15.5183
2015-05-29,16.0772
2015-04-30,16.3830
2015-03-31,16.6880
2015-02-27,17.2956
2015-01-30,17.9867
2014-12-31,18.2223
2014-11-28,18.4177
2014-10-31,18.4990
2014-09-30,18.4700
2014-08-29,18.4432
2014-07-31,18.2693
2014-06-30,18.2701
2014-05-30,17.8546
2014-04-30,17.7468
2014-03-31,17.4579
2014-02-28,17.4033
2014-01-31,17.3289
2013-12-31,17.3718
2013-11-29,17.4832
2013-10-31,17.5327
2013-09-30,17.2660
2013-08-30,17.0857
2013-07-31,17.1516
2013-06-28,16.6816
2013-05-31,16.4456
2013-04-30,16.2024
2013-03-28,15.4449
2013-02-28,14.6338
2013-01-31,14.3241
2012-12-31,14.2722
2012-11-30,14.5620
2012-10-31,14.7898
2012-09-28,14.5468
2012-08-31,14.3171
2012-07-31,14.2717
2012-06-29,14.0513
2012-05-31,13.8570
2012-04-30,13.7134
2012-03-30,13.5715
2012-02-29,13.5115
2012-01-31,13.4824
2011-12-30,13.7904
2011-11-30,13.6981
2011-10-31,13.6038
2011-09-30,13.2322
2011-08-31,13.0642
2011-07-29,12.6950
2011-06-30,12.3578
2011-05-31,11.9444
2011-04-29,11.3689
2011-03-31,10.8422
