,DEMA_monthly_10
2022-04-04,90.9396
2022-03-31,87.4031
2022-02-28,82.8597
2022-01-31,80.6165
2021-12-31,77.5872
2021-11-30,73.9560
2021-10-29,72.4327
2021-09-30,71.6920
2021-08-31,71.9210
2021-07-30,70.9801
2021-06-30,70.7744
2021-05-28,71.3934
2021-04-30,69.8491
2021-03-31,68.0523
2021-02-26,66.7973
2021-01-29,69.0836
2020-12-31,70.3431
2020-11-30,71.4444
2020-10-30,71.2727
2020-09-30,70.4471
2020-08-31,69.6736
2020-07-31,71.3987
2020-06-30,71.8016
2020-05-29,74.4230
2020-04-30,76.6777
2020-03-31,78.5095
2020-02-28,81.2849
2020-01-31,84.6325
2019-12-31,83.1317
2019-11-29,82.4654
2019-10-31,82.9394
2019-09-30,81.6279
2019-08-30,78.8609
2019-07-31,77.3090
2019-06-28,77.0320
2019-05-31,75.5000
2019-04-30,73.9281
2019-03-29,72.1148
2019-02-28,70.1728
2019-01-31,68.4749
2018-12-31,68.3756
2018-11-30,68.7042
2018-10-31,67.6100
2018-09-28,68.1154
2018-08-31,68.7176
2018-07-31,68.4508
2018-06-29,68.3606
2018-05-31,68.5968
2018-04-30,69.3839
2018-03-29,69.4013
2018-02-28,70.2358
2018-01-31,72.4853
2017-12-29,73.6370
2017-11-30,73.3625
2017-10-31,71.3532
2017-09-29,69.9527
2017-08-31,70.0114
2017-07-31,68.6594
2017-06-30,67.5513
2017-05-31,66.7473
2017-04-28,64.8600
2017-03-31,63.8228
2017-02-28,62.9709
2017-01-31,62.0024
2016-12-30,61.8986
2016-11-30,61.9528
2016-10-31,63.3983
2016-09-30,63.4118
2016-08-31,63.4315
2016-07-29,63.3773
2016-06-30,61.6982
2016-05-31,59.2087
2016-04-29,58.3533
2016-03-31,56.8756
2016-02-29,54.0903
2016-01-29,52.6399
2015-12-31,51.0941
2015-11-30,50.7843
2015-10-30,51.0782
2015-09-30,50.3979
2015-08-31,49.0579
2015-07-31,48.5995
2015-06-30,47.9303
2015-05-29,48.9778
2015-04-30,48.9779
2015-03-31,49.2577
2015-02-27,49.7692
2015-01-30,49.6611
2014-12-31,47.5851
2014-11-28,45.8458
2014-10-31,44.4339
2014-09-30,42.6444
2014-08-29,42.4699
2014-07-31,41.8094
2014-06-30,41.7258
2014-05-30,41.0589
2014-04-30,41.0659
2014-03-31,40.2911
2014-02-28,40.6916
2014-01-31,40.4472
2013-12-31,40.8691
2013-11-29,41.1570
2013-10-31,41.5665
2013-09-30,41.3375
2013-08-30,42.0136
2013-07-31,42.5624
