,DEMA_monthly_10
2022-04-04,117.4393
2022-03-31,120.8789
2022-02-28,127.6894
2022-01-31,135.7050
2021-12-31,145.9453
2021-11-30,150.9120
2021-10-29,158.4142
2021-09-30,158.9775
2021-08-31,156.6543
2021-07-30,161.8891
2021-06-30,158.7996
2021-05-28,153.3275
2021-04-30,153.4867
2021-03-31,147.7809
2021-02-26,147.7562
2021-01-29,140.3313
2020-12-31,135.6313
2020-11-30,123.7836
2020-10-30,112.7631
2020-09-30,107.5752
2020-08-31,103.0044
2020-07-31,96.0962
2020-06-30,90.5372
2020-05-29,80.9004
2020-04-30,75.8003
2020-03-31,74.2045
2020-02-28,76.8100
2020-01-31,80.6326
2019-12-31,79.6953
2019-11-29,76.4933
2019-10-31,77.1565
2019-09-30,76.7019
2019-08-30,76.5283
2019-07-31,70.0800
2019-06-28,65.4009
2019-05-31,62.4639
2019-04-30,57.7006
2019-03-29,54.7925
2019-02-28,52.4095
2019-01-31,49.6039
2018-12-31,46.5380
2018-11-30,47.0659
2018-10-31,49.6390
2018-09-28,48.0846
2018-08-31,43.2009
2018-07-31,39.8107
2018-06-29,41.0144
2018-05-31,41.3759
2018-04-30,40.6729
2018-03-29,37.0237
2018-02-28,33.0880
2018-01-31,29.5154
2017-12-29,26.7596
2017-11-30,24.4950
2017-10-31,22.1790
2017-09-29,20.1279
2017-08-31,18.8247
2017-07-31,17.6452
2017-06-30,17.5113
