,DEMA_monthly_10
2022-04-04,37.1879
2022-03-31,37.4801
2022-02-28,37.6534
2022-01-31,37.2034
2021-12-31,37.1948
2021-11-30,36.2443
2021-10-29,36.7480
2021-09-30,35.9516
2021-08-31,34.7201
2021-07-30,32.7031
2021-06-30,30.8138
2021-05-28,29.4225
2021-04-30,27.0537
2021-03-31,24.6278
2021-02-26,22.4060
2021-01-29,20.7052
2020-12-31,19.3816
2020-11-30,17.8222
2020-10-30,16.2557
2020-09-30,16.0424
2020-08-31,16.3776
2020-07-31,16.3908
2020-06-30,16.4186
2020-05-29,16.8527
2020-04-30,17.4821
2020-03-31,18.5069
2020-02-28,20.2200
2020-01-31,20.4000
2019-12-31,20.1943
2019-11-29,19.7486
2019-10-31,19.4295
2019-09-30,19.3550
2019-08-30,19.3318
2019-07-31,19.9746
2019-06-28,19.7229
2019-05-31,19.5115
2019-04-30,19.7679
2019-03-29,19.5031
2019-02-28,19.9238
2019-01-31,19.6915
2018-12-31,19.5733
2018-11-30,20.2312
2018-10-31,19.9911
2018-09-28,19.8683
2018-08-31,19.8034
2018-07-31,19.5201
2018-06-29,19.5139
2018-05-31,19.1559
2018-04-30,19.0656
2018-03-29,18.5630
2018-02-28,18.0952
2018-01-31,17.3283
2017-12-29,16.9504
2017-11-30,17.1047
2017-10-31,17.4699
2017-09-29,18.2372
2017-08-31,18.7046
2017-07-31,19.5756
2017-06-30,20.2666
2017-05-31,20.0818
2017-04-28,19.7613
2017-03-31,19.8120
2017-02-28,19.4993
2017-01-31,19.2356
2016-12-30,19.1380
2016-11-30,19.0364
2016-10-31,18.6470
2016-09-30,18.7695
2016-08-31,18.9347
2016-07-29,18.8552
2016-06-30,18.8122
2016-05-31,18.7200
2016-04-29,18.2891
2016-03-31,18.0855
2016-02-29,17.7898
2016-01-29,17.9287
2015-12-31,17.7775
2015-11-30,17.2566
2015-10-30,16.6370
2015-09-30,15.8573
2015-08-31,16.1359
2015-07-31,16.5885
2015-06-30,16.3788
2015-05-29,16.7893
2015-04-30,16.9190
2015-03-31,16.9640
2015-02-27,16.5524
2015-01-30,15.9095
2014-12-31,15.8767
2014-11-28,15.5211
2014-10-31,15.1845
2014-09-30,15.0502
2014-08-29,15.2127
2014-07-31,14.9875
2014-06-30,14.6259
2014-05-30,14.1796
2014-04-30,13.6860
2014-03-31,13.6080
2014-02-28,13.5723
2014-01-31,13.2987
2013-12-31,13.4078
2013-11-29,13.0552
2013-10-31,12.6496
2013-09-30,12.2996
2013-08-30,11.6696
2013-07-31,11.2856
2013-06-28,10.5229
2013-05-31,10.1122
2013-04-30,9.6769
2013-03-28,9.2017
2013-02-28,8.8195
2013-01-31,8.4028
2012-12-31,8.0575
2012-11-30,7.9505
2012-10-31,7.8696
2012-09-28,8.0155
2012-08-31,7.8712
2012-07-31,7.8515
2012-06-29,8.0737
2012-05-31,8.0451
2012-04-30,8.1695
2012-03-30,7.8654
2012-02-29,7.5804
2012-01-31,7.1122
2011-12-30,6.9337
2011-11-30,6.8909
2011-10-31,6.9503
2011-09-30,7.0217
2011-08-31,7.8543
2011-07-29,8.5280
2011-06-30,9.0428
2011-05-31,8.8542
2011-04-29,8.7811
2011-03-31,8.7167
2011-02-28,8.3442
2011-01-31,7.6385
2010-12-31,7.4645
2010-11-30,7.2338
2010-10-29,6.8956
2010-09-30,6.5189
2010-08-31,6.0992
2010-07-30,5.9977
2010-06-30,5.6568
2010-05-28,5.8249
2010-04-30,5.6531
2010-03-31,5.2336
2010-02-26,4.8481
2010-01-29,4.5845
2009-12-31,4.5568
2009-11-30,4.2263
2009-10-30,4.1153
2009-09-30,4.0668
2009-08-31,3.5306
2009-07-31,3.2084
2009-06-30,3.1312
2009-05-29,3.0950
2009-04-30,3.0054
2009-03-31,2.5847
2009-02-27,2.7253
2009-01-30,3.0435
2008-12-31,3.6542
2008-11-28,4.3039
2008-10-31,5.1598
2008-09-30,5.9795
2008-08-29,6.2815
2008-07-31,6.1730
2008-06-30,6.2293
2008-05-30,6.3746
2008-04-30,6.1458
2008-03-31,6.1419
2008-02-29,6.3530
2008-01-31,6.5837
2007-12-31,6.8113
2007-11-30,7.3845
2007-10-31,7.7246
2007-09-28,7.9127
2007-08-31,8.1571
2007-07-31,8.3038
2007-06-29,8.6432
2007-05-31,8.8041
2007-04-30,8.8996
2007-03-30,8.7215
2007-02-28,8.5874
2007-01-31,8.3069
2006-12-29,7.7399
2006-11-30,7.2639
2006-10-31,6.7096
2006-09-29,6.3060
2006-08-31,6.0945
2006-07-31,6.0530
2006-06-30,6.3278
2006-05-31,6.6630
2006-04-28,6.7549
2006-03-31,6.8777
2006-02-28,7.0644
2006-01-31,7.0774
2005-12-30,7.1935
2005-11-30,7.5089
2005-10-31,8.0527
2005-09-30,8.4754
2005-08-31,8.6370
2005-07-29,8.7059
2005-06-30,8.6881
2005-05-31,8.7730
2005-04-29,8.8439
2005-03-31,8.7821
2005-02-28,8.8915
2005-01-31,8.7753
2004-12-31,8.6586
2004-11-30,8.4045
2004-10-29,8.3938
2004-09-30,8.4467
2004-08-31,9.0676
2004-07-30,9.9319
2004-06-30,10.3951
2004-05-28,10.7257
2004-04-30,10.9668
2004-03-31,10.8764
2004-02-27,10.8536
2004-01-30,10.3274
2003-12-31,9.7567
2003-11-28,9.3006
2003-10-31,9.1352
2003-09-30,8.7384
2003-08-29,8.4773
2003-07-31,7.8390
2003-06-30,7.4577
2003-05-30,7.1375
2003-04-30,6.6597
2003-03-31,6.8435
2003-02-28,7.8446
