,DEMA_monthly_10
2022-04-04,147.1595
2022-03-31,150.6817
2022-02-28,158.3159
2022-01-31,165.7633
2021-12-31,166.0931
2021-11-30,164.2959
2021-10-29,167.1331
2021-09-30,171.0361
2021-08-31,175.7914
2021-07-30,181.2107
2021-06-30,182.9140
2021-05-28,186.1630
2021-04-30,191.9158
2021-03-31,197.0724
2021-02-26,199.8318
2021-01-29,208.4917
2020-12-31,207.5401
2020-11-30,209.6690
2020-10-30,211.7139
2020-09-30,212.6466
2020-08-31,212.1576
2020-07-31,205.2460
2020-06-30,189.8536
2020-05-29,176.5497
2020-04-30,163.9512
2020-03-31,155.2603
2020-02-28,149.4816
2020-01-31,147.5002
2019-12-31,145.6654
2019-11-29,145.1844
2019-10-31,146.7218
2019-09-30,148.9399
2019-08-30,150.5019
2019-07-31,149.8313
2019-06-28,146.9252
2019-05-31,147.2659
2019-04-30,149.3621
2019-03-29,147.4515
2019-02-28,144.8047
2019-01-31,142.0695
2018-12-31,142.2085
2018-11-30,140.2268
2018-10-31,132.6596
2018-09-28,129.4075
2018-08-31,124.5111
2018-07-31,120.0810
2018-06-29,118.1069
2018-05-31,115.8091
2018-04-30,118.5863
2018-03-29,123.7875
2018-02-28,124.7211
2018-01-31,127.5171
2017-12-29,126.0926
2017-11-30,121.5778
2017-10-31,119.2043
2017-09-29,121.0495
2017-08-31,121.6398
2017-07-31,119.7035
2017-06-30,119.0065
2017-05-31,118.4081
2017-04-28,116.5218
2017-03-31,114.6999
2017-02-28,112.0339
2017-01-31,107.6142
2016-12-30,108.2438
2016-11-30,109.3656
2016-10-31,112.5693
2016-09-30,115.0589
2016-08-31,116.6055
2016-07-29,116.2705
2016-06-30,115.6477
2016-05-31,112.1241
2016-04-29,111.0220
2016-03-31,110.6566
2016-02-29,109.9698
2016-01-29,108.7281
2015-12-31,105.8665
2015-11-30,102.9881
2015-10-30,99.9155
2015-09-30,96.5330
2015-08-31,94.5684
2015-07-31,93.4538
2015-06-30,91.5451
2015-05-29,92.1276
2015-04-30,91.4160
2015-03-31,90.9066
2015-02-27,88.7475
2015-01-30,86.3570
2014-12-31,83.7335
2014-11-28,81.2875
2014-10-31,78.8582
2014-09-30,76.2934
2014-08-29,74.3265
2014-07-31,74.3642
2014-06-30,74.9955
2014-05-30,74.3858
2014-04-30,74.1461
2014-03-31,73.3582
2014-02-28,73.4568
2014-01-31,73.7720
2013-12-31,73.7447
2013-11-29,72.2526
2013-10-31,70.0011
2013-09-30,67.9571
2013-08-30,68.4034
2013-07-31,68.5711
2013-06-28,67.5497
2013-05-31,67.3181
2013-04-30,66.9255
2013-03-28,65.1707
2013-02-28,62.1279
2013-01-31,59.5395
2012-12-31,57.9600
2012-11-30,57.8160
2012-10-31,56.4832
2012-09-28,56.0537
2012-08-31,55.7344
2012-07-31,55.0191
2012-06-29,54.0293
2012-05-31,52.9666
2012-04-30,52.7585
2012-03-30,52.0067
2012-02-29,51.6351
2012-01-31,51.4991
2011-12-30,50.9383
2011-11-30,51.0705
2011-10-31,51.7619
2011-09-30,51.9946
2011-08-31,52.6677
2011-07-29,52.4018
2011-06-30,51.3623
2011-05-31,51.4792
2011-04-29,50.5794
2011-03-31,49.5890
2011-02-28,48.2606
2011-01-31,47.1940
2010-12-31,47.3242
2010-11-30,47.5171
2010-10-29,48.2146
2010-09-30,47.5653
2010-08-31,46.7503
2010-07-30,46.2332
2010-06-30,45.4740
2010-05-28,45.4528
2010-04-30,45.1685
2010-03-31,44.1395
2010-02-26,43.0510
2010-01-29,42.4496
2009-12-31,42.2876
2009-11-30,41.6201
2009-10-30,40.9234
2009-09-30,40.2894
2009-08-31,39.7034
2009-07-31,38.8166
2009-06-30,37.0203
2009-05-29,36.3734
2009-04-30,36.5707
2009-03-31,35.7433
2009-02-27,36.2037
2009-01-30,37.7353
2008-12-31,39.3379
2008-11-28,39.9985
2008-10-31,39.7903
2008-09-30,39.0066
2008-08-29,37.5477
2008-07-31,36.6870
2008-06-30,36.9459
2008-05-30,38.1521
2008-04-30,38.3293
2008-03-31,39.8239
2008-02-29,40.8815
2008-01-31,41.8460
2007-12-31,42.2015
2007-11-30,41.6596
2007-10-31,41.0064
2007-09-28,40.8036
2007-08-31,41.1097
2007-07-31,41.8635
2007-06-29,42.6699
2007-05-31,43.3618
2007-04-30,42.7939
2007-03-30,42.0148
2007-02-28,42.0090
2007-01-31,42.0569
2006-12-29,41.4999
2006-11-30,41.1733
2006-10-31,40.7446
2006-09-29,39.9758
2006-08-31,39.4455
2006-07-31,39.6220
2006-06-30,39.7940
2006-05-31,39.7811
2006-04-28,39.0947
2006-03-31,37.8567
2006-02-28,37.4785
2006-01-31,36.6367
2005-12-30,35.8024
2005-11-30,35.5932
2005-10-31,36.0431
2005-09-30,36.6822
2005-08-31,37.2035
2005-07-29,37.3073
2005-06-30,37.8985
2005-05-31,38.7680
2005-04-29,39.1301
2005-03-31,38.1856
2005-02-28,37.0161
2005-01-31,36.2076
2004-12-31,35.2390
2004-11-30,34.1035
2004-10-29,33.5892
2004-09-30,33.0009
2004-08-31,32.6029
2004-07-30,32.1558
2004-06-30,32.3620
2004-05-28,31.5707
2004-04-30,30.8549
2004-03-31,30.0141
2004-02-27,29.7073
2004-01-30,29.2216
2003-12-31,28.5871
2003-11-28,27.8659
2003-10-31,27.3188
2003-09-30,27.0040
2003-08-29,26.4831
2003-07-31,26.5835
2003-06-30,26.5577
2003-05-30,26.7764
2003-04-30,26.5113
2003-03-31,25.9846
2003-02-28,25.0643
2003-01-31,24.8471
2002-12-31,25.6379
2002-11-29,25.9397
2002-10-31,25.6376
2002-09-30,24.9221
2002-08-30,25.2614
2002-07-31,24.9382
2002-06-28,25.6861
2002-05-31,25.9737
2002-04-30,25.1584
2002-03-28,24.4373
2002-02-28,23.6571
2002-01-31,22.5457
2001-12-31,21.8257
2001-11-30,21.2283
2001-10-31,20.4353
2001-09-28,20.3714
2001-08-31,20.0175
2001-07-31,19.4962
2001-06-29,18.7883
