,DEMA_monthly_10
2022-04-04,26.5441
2022-03-31,26.7274
2022-02-28,26.9880
2022-01-31,26.6299
2021-12-31,26.1928
2021-11-30,25.2462
2021-10-29,22.9182
2021-09-30,20.5899
2021-08-31,19.0849
2021-07-30,17.1588
2021-06-30,16.8676
2021-05-28,15.5686
2021-04-30,14.0738
2021-03-31,12.7721
2021-02-26,11.1697
2021-01-29,9.4356
2020-12-31,7.1898
2020-11-30,5.8602
2020-10-30,4.5826
2020-09-30,4.6857
2020-08-31,5.1312
2020-07-31,5.2659
2020-06-30,5.9412
2020-05-29,6.5927
2020-04-30,7.8001
2020-03-31,9.7446
2020-02-28,12.8659
2020-01-31,13.7853
2019-12-31,13.9598
2019-11-29,13.8305
2019-10-31,14.5832
2019-09-30,15.7415
2019-08-30,17.2225
2019-07-31,19.7293
2019-06-28,19.9923
2019-05-31,20.9014
2019-04-30,22.6632
2019-03-29,23.9094
2019-02-28,25.4177
2019-01-31,27.3113
2018-12-31,29.2680
2018-11-30,30.5321
2018-10-31,30.6378
2018-09-28,30.6959
2018-08-31,30.5425
2018-07-31,29.7218
2018-06-29,27.3581
2018-05-31,24.9916
2018-04-30,22.8545
2018-03-29,21.3966
2018-02-28,19.9358
2018-01-31,18.2563
2017-12-29,17.3094
2017-11-30,16.3742
2017-10-31,15.8332
2017-09-29,17.0148
2017-08-31,17.5878
2017-07-31,18.9548
2017-06-30,19.8225
2017-05-31,21.2564
2017-04-28,23.3111
2017-03-31,24.1453
2017-02-28,25.1847
2017-01-31,25.5335
2016-12-30,27.3330
2016-11-30,27.6420
2016-10-31,26.0415
2016-09-30,25.9140
2016-08-31,25.6365
2016-07-29,25.7911
2016-06-30,26.2238
2016-05-31,27.6690
2016-04-29,29.9898
2016-03-31,31.0781
2016-02-29,31.1355
2016-01-29,31.7279
2015-12-31,33.5617
2015-11-30,37.9270
2015-10-30,42.6299
2015-09-30,45.0729
2015-08-31,48.2416
2015-07-31,50.1906
2015-06-30,49.3407
2015-05-29,48.6520
2015-04-30,47.9454
2015-03-31,47.6846
2015-02-27,47.1764
2015-01-30,46.9134
2014-12-31,46.4350
2014-11-28,45.1129
2014-10-31,43.6428
2014-09-30,43.8797
2014-08-29,44.0121
2014-07-31,42.8957
2014-06-30,42.7544
2014-05-30,42.4078
2014-04-30,41.3589
2014-03-31,40.6427
2014-02-28,39.0008
2014-01-31,37.2450
2013-12-31,36.2878
2013-11-29,34.8711
2013-10-31,33.0328
2013-09-30,32.7661
2013-08-30,33.2546
2013-07-31,33.5684
2013-06-28,32.7005
2013-05-31,31.5756
2013-04-30,29.9761
2013-03-28,28.9415
2013-02-28,28.3677
2013-01-31,27.8470
2012-12-31,27.6007
2012-11-30,27.3813
2012-10-31,27.2044
2012-09-28,27.1159
2012-08-31,27.0866
2012-07-31,26.2273
2012-06-29,26.3918
2012-05-31,27.0118
2012-04-30,26.7060
2012-03-30,25.3138
2012-02-29,23.7665
2012-01-31,22.2217
2011-12-30,21.3943
2011-11-30,20.6950
2011-10-31,19.6991
2011-09-30,18.8687
2011-08-31,18.9947
2011-07-29,19.2715
2011-06-30,18.7223
2011-05-31,17.8318
2011-04-29,16.7397
2011-03-31,16.7353
2011-02-28,16.5942
2011-01-31,16.4958
2010-12-31,16.5537
2010-11-30,15.9492
2010-10-29,15.0017
2010-09-30,14.2986
2010-08-31,13.5042
2010-07-30,13.5270
2010-06-30,13.7625
2010-05-28,14.2759
2010-04-30,13.6615
2010-03-31,12.5086
2010-02-26,11.3603
2010-01-29,10.5959
2009-12-31,10.5173
2009-11-30,10.1593
2009-10-30,9.8230
2009-09-30,8.9988
2009-08-31,7.6878
2009-07-31,6.7844
2009-06-30,6.0831
2009-05-29,5.8248
2009-04-30,5.5746
