,DEMA_monthly_10
2020-04-23,-0.1634
2020-03-31,-0.1056
2020-02-28,-0.0545
2020-01-31,-0.0283
2019-12-31,0.0342
2019-11-29,0.0030
2019-10-31,0.0955
2019-09-30,0.1579
2019-08-30,0.3073
2019-07-31,0.5876
2019-06-28,0.7860
2019-05-31,0.9177
2019-04-30,1.0977
2019-03-29,0.9742
2019-02-28,1.2645
2019-01-31,1.2628
2018-12-31,1.8153
2018-11-30,2.4808
2018-10-31,2.9411
2018-09-28,3.1086
2018-08-31,2.6963
2018-07-31,2.8409
2018-06-29,3.1647
2018-05-31,3.6875
2018-04-30,3.6312
2018-03-29,3.3480
2018-02-28,3.5606
2018-01-31,4.2421
2017-12-29,4.8823
2017-11-30,6.6374
2017-10-31,8.7361
2017-09-29,10.3315
2017-08-31,12.8970
2017-07-31,16.1873
2017-06-30,20.1666
2017-05-31,24.9606
2017-04-28,30.9898
2017-03-31,36.0101
2017-02-28,41.4354
2017-01-31,44.9737
2016-12-30,46.7360
2016-11-30,49.8262
2016-10-31,53.1673
2016-09-30,55.7245
2016-08-31,58.4463
2016-07-29,60.3137
2016-06-30,59.6565
2016-05-31,60.1426
2016-04-29,60.1536
2016-03-31,58.1507
2016-02-29,55.3185
2016-01-29,53.0427
2015-12-31,54.4090
2015-11-30,55.7120
2015-10-30,56.4790
2015-09-30,56.8341
2015-08-31,59.3069
2015-07-31,61.5835
2015-06-30,66.3688
2015-05-29,71.6664
2015-04-30,77.7369
2015-03-31,78.1479
2015-02-27,77.6174
2015-01-30,72.8337
2014-12-31,72.1539
2014-11-28,71.2752
2014-10-31,68.6350
2014-09-30,67.2580
2014-08-29,65.3644
2014-07-31,61.8348
2014-06-30,58.0172
2014-05-30,55.9683
2014-04-30,53.7635
2014-03-31,49.9687
2014-02-28,45.8700
2014-01-31,44.4249
2013-12-31,43.3021
2013-11-29,41.8991
2013-10-31,40.3097
2013-09-30,39.3388
2013-08-30,38.9958
2013-07-31,38.3146
2013-06-28,37.3085
2013-05-31,37.2555
2013-04-30,37.2349
2013-03-28,37.1800
2013-02-28,37.8370
2013-01-31,38.5519
2012-12-31,37.8352
2012-11-30,38.0669
2012-10-31,36.7127
2012-09-28,35.2682
2012-08-31,32.6943
2012-07-31,30.8944
2012-06-29,31.3011
2012-05-31,32.3647
2012-04-30,34.7335
2012-03-30,37.0396
2012-02-29,39.7730
2012-01-31,42.4879
2011-12-30,47.3492
2011-11-30,50.8470
2011-10-31,54.2656
2011-09-30,57.0264
2011-08-31,61.2878
2011-07-29,62.8645
2011-06-30,64.9461
2011-05-31,65.7062
2011-04-29,64.6789
2011-03-31,65.1467
2011-02-28,65.8489
2011-01-31,66.4354
2010-12-31,64.8859
2010-11-30,60.8571
2010-10-29,57.9856
2010-09-30,55.0680
2010-08-31,53.0349
2010-07-30,52.2548
2010-06-30,51.4559
2010-05-28,52.0038
2010-04-30,50.8639
2010-03-31,49.2774
2010-02-26,48.7008
2010-01-29,47.6443
2009-12-31,46.7558
2009-11-30,44.9980
2009-10-30,43.0802
2009-09-30,42.6309
2009-08-31,41.0599
2009-07-31,40.9596
2009-06-30,41.2424
2009-05-29,41.3683
2009-04-30,41.9652
2009-03-31,43.3651
2009-02-27,45.2130
2009-01-30,48.5567
2008-12-31,50.8754
2008-11-28,52.5127
2008-10-31,55.5272
2008-09-30,62.3919
2008-08-29,62.0914
2008-07-31,59.7115
2008-06-30,58.9963
2008-05-30,58.6331
2008-04-30,58.0529
2008-03-31,59.5820
2008-02-29,62.2694
2008-01-31,65.9388
2007-12-31,69.2299
2007-11-30,70.7608
2007-10-31,72.8060
2007-09-28,75.1139
2007-08-31,75.5342
2007-07-31,76.1642
2007-06-29,77.0958
2007-05-31,76.3726
2007-04-30,74.5579
2007-03-30,72.6181
2007-02-28,71.2612
2007-01-31,69.6582
2006-12-29,68.2701
2006-11-30,66.9402
2006-10-31,66.0265
2006-09-29,63.6865
2006-08-31,61.7852
2006-07-31,60.2363
2006-06-30,60.1046
2006-05-31,59.4341
2006-04-28,59.7795
2006-03-31,58.9841
2006-02-28,57.8964
2006-01-31,56.7417
2005-12-30,57.3182
2005-11-30,58.1428
2005-10-31,58.0821
2005-09-30,59.5546
2005-08-31,58.8891
2005-07-29,58.2362
2005-06-30,58.2478
2005-05-31,57.6120
2005-04-29,56.7742
2005-03-31,57.2450
2005-02-28,57.4294
2005-01-31,57.3043
2004-12-31,56.7459
2004-11-30,55.3217
2004-10-29,52.8101
2004-09-30,50.9627
2004-08-31,48.4036
2004-07-30,46.2657
2004-06-30,44.1652
2004-05-28,44.8220
2004-04-30,44.7305
2004-03-31,44.0260
2004-02-27,43.1727
2004-01-30,41.6013
2003-12-31,41.6652
2003-11-28,40.6427
2003-10-31,41.6131
2003-09-30,40.4203
2003-08-29,40.6620
2003-07-31,40.6323
2003-06-30,39.8328
2003-05-30,37.0953
2003-04-30,34.2420
2003-03-31,32.5158
2003-02-28,31.6480
2003-01-31,30.7482
2002-12-31,29.5864
2002-11-29,26.8921
2002-10-31,24.3926
2002-09-30,23.4925
2002-08-30,24.7638
2002-07-31,25.7669
2002-06-28,30.0584
2002-05-31,31.5049
2002-04-30,31.9397
2002-03-28,32.8115
2002-02-28,31.8040
2002-01-31,33.0714
2001-12-31,33.5034
2001-11-30,33.2025
2001-10-31,34.2613
2001-09-28,37.1967
2001-08-31,40.4769
2001-07-31,42.9099
2001-06-29,43.9266
