,DEMA_monthly_10
2022-04-04,427.0597
2022-03-31,420.4105
2022-02-28,412.6150
2022-01-31,423.8541
2021-12-31,431.4873
2021-11-30,417.9748
2021-10-29,408.2784
2021-09-30,390.0057
2021-08-31,387.9336
2021-07-30,377.7065
2021-06-30,364.3575
2021-05-28,351.1247
2021-04-30,345.3059
2021-03-31,340.9248
2021-02-26,336.1174
2021-01-29,336.5091
2020-12-31,339.3914
2020-11-30,326.9400
2020-10-30,308.6417
2020-09-30,302.7312
2020-08-31,286.2015
2020-07-31,263.2791
2020-06-30,245.7792
2020-05-29,237.5283
2020-04-30,234.3448
2020-03-31,241.3608
2020-02-28,271.7799
2020-01-31,271.5004
2019-12-31,265.2456
2019-11-29,260.5838
2019-10-31,258.9802
2019-09-30,252.2937
2019-08-30,242.9484
2019-07-31,231.6720
2019-06-28,217.4572
2019-05-31,207.9169
2019-04-30,201.4112
2019-03-29,194.3817
2019-02-28,191.1455
2019-01-31,184.6098
2018-12-31,183.8381
2018-11-30,190.9866
2018-10-31,191.9217
2018-09-28,196.0572
2018-08-31,194.3705
2018-07-31,184.9858
2018-06-29,175.7136
2018-05-31,171.1267
2018-04-30,165.7820
2018-03-29,163.3238
2018-02-28,159.5251
2018-01-31,154.0102
2017-12-29,147.1827
2017-11-30,143.0603
2017-10-31,136.5253
2017-09-29,131.7472
2017-08-31,127.0828
2017-07-31,124.4952
2017-06-30,120.8673
2017-05-31,119.5001
2017-04-28,117.5220
2017-03-31,116.0903
2017-02-28,112.2358
2017-01-31,110.4495
2016-12-30,108.6494
2016-11-30,106.2601
2016-10-31,103.2556
2016-09-30,102.9460
2016-08-31,99.8622
2016-07-29,93.4844
2016-06-30,89.0268
2016-05-31,86.7271
2016-04-29,84.9269
2016-03-31,84.5105
2016-02-29,83.8501
2016-01-29,85.2917
2015-12-31,86.3109
2015-11-30,85.4074
2015-10-30,83.8220
2015-09-30,81.3609
2015-08-31,80.9354
2015-07-31,80.5320
2015-06-30,79.6245
2015-05-29,78.6160
2015-04-30,76.4740
2015-03-31,75.9536
2015-02-27,74.3865
2015-01-30,71.3398
2014-12-31,69.0433
2014-11-28,65.9046
2014-10-31,63.7184
2014-09-30,61.3198
2014-08-29,59.0384
2014-07-31,57.6490
2014-06-30,57.0971
2014-05-30,55.8674
2014-04-30,54.6752
2014-03-31,54.2450
2014-02-28,53.2786
2014-01-31,51.4409
2013-12-31,50.3015
2013-11-29,47.6490
2013-10-31,45.6328
2013-09-30,43.8431
2013-08-30,42.3853
2013-07-31,41.7265
2013-06-28,40.8804
2013-05-31,40.4659
2013-04-30,39.8050
2013-03-28,39.1698
2013-02-28,38.5520
2013-01-31,37.7564
2012-12-31,37.2823
2012-11-30,37.1290
2012-10-31,36.6508
2012-09-28,36.0552
2012-08-31,35.3429
2012-07-31,34.7207
2012-06-29,34.1341
2012-05-31,33.6853
2012-04-30,33.6891
2012-03-30,32.7442
2012-02-29,31.4307
2012-01-31,29.8282
