,DEMA_monthly_10
2022-04-04,237.0516
2022-03-31,234.6723
2022-02-28,229.6607
2022-01-31,223.6251
2021-12-31,218.3067
2021-11-30,211.3258
2021-10-29,206.9505
2021-09-30,200.8308
2021-08-31,204.2309
2021-07-30,205.3465
2021-06-30,202.0650
2021-05-28,197.1430
2021-04-30,188.0410
2021-03-31,182.8541
2021-02-26,174.7795
2021-01-29,166.1812
2020-12-31,162.3527
2020-11-30,157.1453
2020-10-30,154.6749
2020-09-30,161.7713
2020-08-31,164.4495
2020-07-31,164.9253
2020-06-30,169.7381
2020-05-29,177.8061
2020-04-30,180.5786
2020-03-31,186.0963
2020-02-28,195.6184
2020-01-31,197.7316
2019-12-31,192.7026
2019-11-29,192.5022
2019-10-31,192.4613
2019-09-30,190.8696
2019-08-30,186.1262
2019-07-31,177.3239
2019-06-28,174.5697
2019-05-31,170.7610
2019-04-30,166.5247
2019-03-29,166.0023
2019-02-28,170.9037
2019-01-31,170.4938
2018-12-31,169.4803
2018-11-30,165.4214
2018-10-31,159.8498
2018-09-28,154.7837
2018-08-31,152.8884
2018-07-31,148.5265
2018-06-29,148.5881
2018-05-31,146.4584
2018-04-30,143.9469
2018-03-29,142.3120
2018-02-28,138.1667
2018-01-31,130.7841
2017-12-29,125.5662
2017-11-30,121.2162
2017-10-31,115.3786
2017-09-29,112.0640
2017-08-31,107.9878
2017-07-31,106.3774
2017-06-30,105.2568
2017-05-31,102.5785
2017-04-28,102.0900
2017-03-31,101.6746
2017-02-28,99.9365
2017-01-31,96.6447
2016-12-30,92.1852
2016-11-30,88.2024
2016-10-31,85.0040
2016-09-30,85.2819
2016-08-31,83.9315
2016-07-29,80.8310
2016-06-30,78.7941
2016-05-31,77.7395
2016-04-29,76.2969
2016-03-31,76.4534
2016-02-29,75.1015
2016-01-29,75.0956
2015-12-31,75.5888
2015-11-30,75.9014
2015-10-30,74.9544
2015-09-30,74.6859
2015-08-31,74.8208
2015-07-31,74.4716
2015-06-30,73.3289
2015-05-29,72.6925
2015-04-30,71.4832
2015-03-31,70.8501
2015-02-27,68.5599
2015-01-30,65.1048
2014-12-31,63.9691
2014-11-28,61.1978
2014-10-31,59.5197
2014-09-30,57.4615
2014-08-29,55.9078
2014-07-31,55.0497
2014-06-30,54.7062
2014-05-30,55.1778
2014-04-30,55.5641
2014-03-31,56.5374
2014-02-28,56.5691
2014-01-31,56.7227
2013-12-31,56.5096
2013-11-29,54.8970
2013-10-31,52.4568
2013-09-30,51.4905
2013-08-30,50.1869
2013-07-31,49.3328
2013-06-28,47.1594
2013-05-31,43.5552
2013-04-30,41.2740
2013-03-28,40.3429
2013-02-28,38.8785
2013-01-31,37.5488
2012-12-31,36.3022
2012-11-30,36.8167
2012-10-31,36.6367
2012-09-28,36.1843
2012-08-31,35.1615
2012-07-31,34.6234
2012-06-29,34.7258
2012-05-31,34.4228
2012-04-30,34.7683
2012-03-30,34.7565
2012-02-29,33.3742
2012-01-31,31.8435
2011-12-30,32.6898
2011-11-30,33.6260
2011-10-31,34.6766
2011-09-30,34.6144
2011-08-31,36.2164
2011-07-29,37.2798
2011-06-30,37.4586
2011-05-31,37.5602
2011-04-29,38.1049
2011-03-31,38.2622
2011-02-28,38.1343
2011-01-31,37.4807
2010-12-31,36.7465
2010-11-30,35.0187
2010-10-29,34.6620
2010-09-30,34.1179
2010-08-31,35.0519
2010-07-30,37.0821
2010-06-30,38.1129
2010-05-28,39.3418
2010-04-30,39.0900
2010-03-31,38.0346
2010-02-26,37.3380
2010-01-29,37.2617
2009-12-31,37.9809
2009-11-30,36.2255
2009-10-30,34.3687
2009-09-30,33.3153
2009-08-31,31.6403
2009-07-31,30.4719
2009-06-30,29.6635
2009-05-29,26.9194
2009-04-30,22.8699
2009-03-31,23.1217
2009-02-27,22.3317
2009-01-30,25.1021
2008-12-31,29.5619
2008-11-28,33.9567
2008-10-31,39.9506
2008-09-30,44.4123
2008-08-29,45.7514
2008-07-31,49.9722
2008-06-30,54.4743
2008-05-30,59.4100
2008-04-30,63.6760
2008-03-31,67.9984
2008-02-29,73.1720
2008-01-31,77.7683
2007-12-31,78.3072
2007-11-30,75.2451
2007-10-31,72.4726
2007-09-28,68.2099
2007-08-31,66.5436
2007-07-31,65.9749
2007-06-29,65.2364
2007-05-31,65.1019
2007-04-30,65.0356
2007-03-30,65.5782
2007-02-28,65.3442
2007-01-31,64.5715
2006-12-29,62.1066
2006-11-30,61.4574
2006-10-31,59.1025
2006-09-29,57.6034
2006-08-31,56.6334
2006-07-31,57.2148
2006-06-30,56.7085
2006-05-31,54.2673
2006-04-28,53.4440
2006-03-31,51.2663
2006-02-28,48.6931
2006-01-31,46.2248
2005-12-30,42.8479
2005-11-30,41.0566
2005-10-31,39.2074
2005-09-30,35.9879
2005-08-31,32.9706
2005-07-29,31.9268
2005-06-30,29.1760
2005-05-31,25.6574
2005-04-29,24.9967
2005-03-31,25.0986
2005-02-28,25.2184
2005-01-31,24.6437
2004-12-31,23.3501
2004-11-30,20.7643
2004-10-29,18.9175
2004-09-30,17.3860
2004-08-31,15.9986
2004-07-30,15.5362
