,DEMA_monthly_10
2022-04-04,117.3748
2022-03-31,115.6074
2022-02-28,112.2098
2022-01-31,110.3221
2021-12-31,108.1168
2021-11-30,106.4012
2021-10-29,106.5051
2021-09-30,103.4845
2021-08-31,101.2947
2021-07-30,97.8127
2021-06-30,95.8134
2021-05-28,91.9491
2021-04-30,84.6001
2021-03-31,77.8686
2021-02-26,72.6604
2021-01-29,67.4683
2020-12-31,64.5461
2020-11-30,60.7339
2020-10-30,56.7112
2020-09-30,56.6801
2020-08-31,56.9864
2020-07-31,55.7923
2020-06-30,56.6033
2020-05-29,58.8954
2020-04-30,62.1439
2020-03-31,66.6006
2020-02-28,76.8278
2020-01-31,81.3103
2019-12-31,81.5216
2019-11-29,80.7500
2019-10-31,79.7723
2019-09-30,79.8422
2019-08-30,80.4278
2019-07-31,85.0921
2019-06-28,83.5172
2019-05-31,81.5074
2019-04-30,82.1435
2019-03-29,78.2668
2019-02-28,78.3883
2019-01-31,77.0839
2018-12-31,77.1897
2018-11-30,81.4146
2018-10-31,82.5143
2018-09-28,84.3680
2018-08-31,84.0495
2018-07-31,84.7891
2018-06-29,85.1426
2018-05-31,88.3733
2018-04-30,91.4554
2018-03-29,92.3647
2018-02-28,94.5264
2018-01-31,96.3011
2017-12-29,94.3037
2017-11-30,92.8805
2017-10-31,90.5150
2017-09-29,89.4457
2017-08-31,89.3784
2017-07-31,90.6808
2017-06-30,88.5177
2017-05-31,87.2713
2017-04-28,86.6049
2017-03-31,85.0147
2017-02-28,82.8128
2017-01-31,78.2886
2016-12-30,74.2411
2016-11-30,69.0438
2016-10-31,63.1991
2016-09-30,61.1312
2016-08-31,59.4478
2016-07-29,57.9925
2016-06-30,57.7435
2016-05-31,58.8186
2016-04-29,57.5257
2016-03-31,56.6309
2016-02-29,57.3566
2016-01-29,60.5045
2015-12-31,63.6357
2015-11-30,63.9581
2015-10-30,62.6179
2015-09-30,62.4275
2015-08-31,64.3079
2015-07-31,65.2915
2015-06-30,64.1942
2015-05-29,62.9773
2015-04-30,62.3084
2015-03-31,62.6007
2015-02-27,63.4135
2015-01-30,64.3030
2014-12-31,67.3091
2014-11-28,66.4317
2014-10-31,67.0033
2014-09-30,66.7043
2014-08-29,66.4097
2014-07-31,65.3351
2014-06-30,64.8661
2014-05-30,63.5428
2014-04-30,63.8347
2014-03-31,64.7715
2014-02-28,64.6008
2014-01-31,64.2454
2013-12-31,63.8409
2013-11-29,60.5852
2013-10-31,57.1712
2013-09-30,54.9861
2013-08-30,53.0183
2013-07-31,51.2503
2013-06-28,47.5695
2013-05-31,44.4381
2013-04-30,41.4677
2013-03-28,40.2951
2013-02-28,39.1479
2013-01-31,38.6787
2012-12-31,37.4295
2012-11-30,37.1887
2012-10-31,37.2498
2012-09-28,36.3475
2012-08-31,35.9241
2012-07-31,35.3726
2012-06-29,36.5650
2012-05-31,38.1378
2012-04-30,40.8584
2012-03-30,40.1702
2012-02-29,38.3456
2012-01-31,36.5667
2011-12-30,35.3854
2011-11-30,36.0021
2011-10-31,36.6917
2011-09-30,37.0245
2011-08-31,39.6671
2011-07-29,42.2080
2011-06-30,43.0595
2011-05-31,42.6840
2011-04-29,42.0598
2011-03-31,41.2651
2011-02-28,40.6828
2011-01-31,38.5750
2010-12-31,36.9812
2010-11-30,35.6394
2010-10-29,36.2031
2010-09-30,36.6944
2010-08-31,36.8513
2010-07-30,38.0611
2010-06-30,37.6779
2010-05-28,38.1552
2010-04-30,37.5407
2010-03-31,34.9326
2010-02-26,32.2588
2010-01-29,30.9844
2009-12-31,29.9507
2009-11-30,28.6118
2009-10-30,26.7823
2009-09-30,25.8754
2009-08-31,23.3419
2009-07-31,19.8036
2009-06-30,16.9635
2009-05-29,15.3177
2009-04-30,12.5175
2009-03-31,12.1539
2009-02-27,14.7607
2009-01-30,19.2813
2008-12-31,22.9252
2008-11-28,26.7632
2008-10-31,34.5961
2008-09-30,43.2477
2008-08-29,43.3901
2008-07-31,43.1920
2008-06-30,44.3230
2008-05-30,48.4748
2008-04-30,49.9918
2008-03-31,51.7964
2008-02-29,53.5509
2008-01-31,57.3749
2007-12-31,59.4301
2007-11-30,59.6676
2007-10-31,59.6193
2007-09-28,59.1008
2007-08-31,58.0963
2007-07-31,58.7960
2007-06-29,59.9631
2007-05-31,59.0847
2007-04-30,56.4899
2007-03-30,54.8154
2007-02-28,53.7665
2007-01-31,52.0866
2006-12-29,50.2447
2006-11-30,48.5943
2006-10-31,47.5144
2006-09-29,47.4979
2006-08-31,47.6077
2006-07-31,48.4610
2006-06-30,48.1290
2006-05-31,47.8573
2006-04-28,47.8249
2006-03-31,47.1566
2006-02-28,46.7861
2006-01-31,45.8555
2005-12-30,44.9583
2005-11-30,44.2254
2005-10-31,42.0007
2005-09-30,40.3524
2005-08-31,39.4403
2005-07-29,38.9755
2005-06-30,37.5862
2005-05-31,35.9619
2005-04-29,34.3256
2005-03-31,33.6961
2005-02-28,32.7145
2005-01-31,31.4357
2004-12-31,30.4797
2004-11-30,28.8607
2004-10-29,28.2402
2004-09-30,28.1858
2004-08-31,27.9187
2004-07-30,27.7391
2004-06-30,27.3486
2004-05-28,26.7966
2004-04-30,26.5742
2004-03-31,26.3166
2004-02-27,25.6936
2004-01-30,24.3779
2003-12-31,23.3208
2003-11-28,22.3133
2003-10-31,21.6235
2003-09-30,20.9249
2003-08-29,20.2919
2003-07-31,19.6657
