,DEMA_monthly_10
2022-04-04,141.5018
2022-03-31,146.3179
2022-02-28,153.3624
2022-01-31,160.7206
2021-12-31,167.1536
2021-11-30,171.8995
2021-10-29,179.6704
2021-09-30,183.2813
2021-08-31,188.8511
2021-07-30,187.6819
2021-06-30,185.4446
2021-05-28,178.7756
2021-04-30,178.9162
2021-03-31,173.8565
2021-02-26,165.6023
2021-01-29,156.5119
2020-12-31,147.8164
2020-11-30,142.9063
2020-10-30,141.0608
2020-09-30,138.3671
2020-08-31,132.5149
2020-07-31,124.5547
2020-06-30,113.4259
2020-05-29,105.9145
2020-04-30,99.6768
2020-03-31,97.6865
2020-02-28,101.1524
2020-01-31,100.9589
2019-12-31,95.0734
2019-11-29,83.6728
2019-10-31,78.2147
2019-09-30,73.9892
2019-08-30,73.4291
2019-07-31,74.4506
2019-06-28,71.8105
2019-05-31,71.7762
2019-04-30,76.3783
2019-03-29,73.6580
2019-02-28,72.5284
2019-01-31,71.4931
2018-12-31,74.0606
2018-11-30,80.2051
2018-10-31,86.1393
2018-09-28,88.4531
2018-08-31,89.9303
2018-07-31,91.6798
2018-06-29,92.8057
2018-05-31,93.4335
2018-04-30,93.4284
2018-03-29,98.4608
2018-02-28,99.5073
2018-01-31,97.0528
2017-12-29,98.7935
2017-11-30,101.9428
2017-10-31,101.9288
2017-09-29,98.0582
2017-08-31,97.6315
2017-07-31,95.4304
2017-06-30,92.6186
2017-05-31,92.3421
2017-04-28,87.4439
2017-03-31,83.5687
2017-02-28,78.9433
2017-01-31,73.9257
2016-12-30,68.3837
2016-11-30,68.0566
2016-10-31,66.7145
2016-09-30,65.0010
2016-08-31,63.0567
2016-07-29,61.0237
2016-06-30,62.1096
2016-05-31,64.7696
2016-04-29,66.9915
2016-03-31,70.1087
2016-02-29,69.8198
2016-01-29,74.0990
2015-12-31,78.9515
2015-11-30,82.1995
2015-10-30,83.9402
2015-09-30,88.5615
2015-08-31,91.7970
2015-07-31,94.5374
2015-06-30,94.6330
2015-05-29,90.9858
2015-04-30,83.5761
2015-03-31,80.1763
2015-02-27,72.8261
2015-01-30,66.8536
2014-12-31,60.4758
2014-11-28,55.7944
2014-10-31,51.3770
2014-09-30,48.9844
2014-08-29,45.6520
2014-07-31,41.5512
2014-06-30,38.2877
2014-05-30,35.2846
2014-04-30,32.5908
2014-03-31,29.8195
2014-02-28,27.4238
2014-01-31,24.9669
2013-12-31,23.7012
2013-11-29,22.6482
2013-10-31,22.0014
2013-09-30,21.4372
2013-08-30,21.0570
2013-07-31,20.3398
2013-06-28,19.9108
2013-05-31,20.2011
2013-04-30,19.8210
2013-03-28,20.0398
2013-02-28,20.3699
2013-01-31,21.1180
2012-12-31,21.0841
2012-11-30,22.4968
2012-10-31,23.4585
2012-09-28,24.4431
2012-08-31,25.6724
2012-07-31,24.5386
2012-06-29,23.5868
2012-05-31,22.9181
2012-04-30,22.1770
2012-03-30,21.0500
2012-02-29,19.3229
2012-01-31,17.2805
2011-12-30,16.7101
2011-11-30,18.1168
2011-10-31,20.0042
2011-09-30,21.1648
2011-08-31,23.4640
2011-07-29,25.4716
2011-06-30,26.2636
2011-05-31,28.1940
2011-04-29,29.7105
2011-03-31,29.2526
2011-02-28,28.1398
2011-01-31,25.1117
2010-12-31,22.5935
2010-11-30,20.3675
2010-10-29,18.5653
2010-09-30,17.0862
2010-08-31,15.9399
2010-07-30,15.4862
2010-06-30,14.9462
2010-05-28,14.4700
2010-04-30,14.1275
2010-03-31,13.2641
2010-02-26,12.5517
2010-01-29,11.6879
2009-12-31,11.5205
2009-11-30,10.6658
2009-10-30,10.2364
2009-09-30,10.3805
2009-08-31,9.4269
2009-07-31,8.7617
2009-06-30,7.6701
2009-05-29,7.1046
2009-04-30,6.4449
2009-03-31,5.8363
2009-02-27,5.3395
2009-01-30,5.3099
2008-12-31,6.1572
2008-11-28,6.8247
2008-10-31,7.7891
2008-09-30,8.3915
2008-08-29,8.7029
2008-07-31,8.5750
2008-06-30,8.4843
2008-05-30,8.1846
2008-04-30,7.5860
2008-03-31,7.4253
2008-02-29,7.7629
2008-01-31,7.8160
2007-12-31,7.9575
2007-11-30,7.9527
2007-10-31,7.6977
2007-09-28,7.2820
2007-08-31,6.7803
2007-07-31,6.5524
2007-06-29,6.2251
2007-05-31,6.0051
2007-04-30,5.8079
2007-03-30,5.6192
2007-02-28,5.8173
2007-01-31,5.7422
2006-12-29,5.6498
2006-11-30,5.3202
2006-10-31,4.8142
2006-09-29,4.3830
2006-08-31,4.3876
2006-07-31,4.6298
2006-06-30,5.0628
2006-05-31,5.2084
2006-04-28,5.3524
2006-03-31,4.9647
2006-02-28,4.5990
2006-01-31,4.7294
2005-12-30,4.9149
2005-11-30,5.2581
2005-10-31,5.6167
2005-09-30,6.1250
2005-08-31,6.1587
2005-07-29,5.9924
2005-06-30,5.8822
2005-05-31,5.7350
2005-04-29,5.9709
2005-03-31,6.7492
2005-02-28,7.3600
2005-01-31,7.8277
2004-12-31,8.3293
2004-11-30,8.2711
2004-10-29,7.9934
2004-09-30,8.0359
2004-08-31,7.8607
2004-07-30,8.0867
2004-06-30,8.3731
2004-05-28,8.6184
