,DEMA_monthly_10
2022-04-04,118.4426
2022-03-31,120.4201
2022-02-28,123.1799
2022-01-31,120.7723
2021-12-31,120.9274
2021-11-30,120.9649
2021-10-29,124.1449
2021-09-30,125.8574
2021-08-31,123.5498
2021-07-30,117.6518
2021-06-30,111.2425
2021-05-28,104.8889
2021-04-30,96.4424
2021-03-31,86.4068
2021-02-26,81.0060
2021-01-29,73.9576
2020-12-31,69.1300
2020-11-30,59.5026
2020-10-30,52.8142
2020-09-30,48.9211
2020-08-31,46.9462
2020-07-31,46.4914
2020-06-30,47.8329
2020-05-29,49.5486
2020-04-30,53.1604
2020-03-31,60.3403
2020-02-28,73.2130
2020-01-31,77.8099
2019-12-31,80.0582
2019-11-29,78.8965
2019-10-31,77.2225
2019-09-30,77.0144
2019-08-30,76.2965
2019-07-31,75.7101
2019-06-28,70.9307
2019-05-31,69.5266
2019-04-30,68.8655
2019-03-29,65.2151
2019-02-28,64.5947
2019-01-31,63.5760
2018-12-31,64.0876
2018-11-30,68.3008
2018-10-31,68.8393
2018-09-28,70.3585
2018-08-31,69.5481
2018-07-31,67.7061
2018-06-29,68.0800
2018-05-31,68.9278
2018-04-30,68.5776
2018-03-29,69.2198
2018-02-28,69.7048
2018-01-31,67.4315
2017-12-29,64.0181
2017-11-30,60.5153
2017-10-31,58.3153
2017-09-29,57.1176
2017-08-31,56.3116
2017-07-31,57.4410
2017-06-30,58.2721
2017-05-31,58.8472
2017-04-28,60.9655
2017-03-31,62.2968
2017-02-28,61.6692
2017-01-31,59.6187
2016-12-30,57.6234
2016-11-30,53.7366
2016-10-31,50.1692
2016-09-30,50.0088
2016-08-31,49.6832
2016-07-29,47.8616
2016-06-30,46.7759
2016-05-31,46.5992
2016-04-29,45.1075
2016-03-31,43.4523
2016-02-29,43.3658
2016-01-29,45.0626
2015-12-31,47.7433
2015-11-30,48.3255
2015-10-30,47.9026
2015-09-30,47.6711
2015-08-31,49.0177
2015-07-31,50.1680
2015-06-30,51.0209
2015-05-29,51.4630
2015-04-30,51.7926
2015-03-31,52.4366
2015-02-27,53.8924
2015-01-30,54.0296
2014-12-31,56.7704
2014-11-28,56.1311
2014-10-31,55.1527
2014-09-30,54.5061
2014-08-29,53.3059
2014-07-31,52.3617
2014-06-30,51.5850
2014-05-30,50.0936
2014-04-30,49.0714
2014-03-31,48.9156
2014-02-28,47.7427
2014-01-31,46.3706
2013-12-31,45.9106
2013-11-29,44.3287
2013-10-31,43.1002
2013-09-30,41.9635
2013-08-30,40.8460
2013-07-31,40.4852
2013-06-28,39.1359
2013-05-31,37.9293
2013-04-30,36.3083
2013-03-28,35.4886
2013-02-28,33.9041
2013-01-31,34.0448
2012-12-31,34.2110
2012-11-30,34.2904
2012-10-31,33.2244
2012-09-28,31.9224
2012-08-31,30.5877
2012-07-31,29.0762
2012-06-29,27.9859
2012-05-31,26.9902
2012-04-30,26.1195
2012-03-30,24.5892
2012-02-29,22.7134
2012-01-31,21.3636
2011-12-30,20.5480
2011-11-30,20.5837
2011-10-31,20.6980
2011-09-30,20.9058
2011-08-31,21.3858
2011-07-29,21.1661
2011-06-30,20.6453
2011-05-31,19.4895
2011-04-29,18.9335
2011-03-31,17.7660
2011-02-28,16.4279
2011-01-31,15.4448
2010-12-31,14.5073
2010-11-30,13.9634
2010-10-29,13.3038
2010-09-30,12.6230
2010-08-31,12.0492
2010-07-30,12.0491
2010-06-30,11.7617
2010-05-28,11.8367
2010-04-30,12.1152
2010-03-31,11.7472
2010-02-26,11.4382
2010-01-29,11.4656
2009-12-31,11.4754
2009-11-30,11.0998
2009-10-30,10.3165
2009-09-30,9.7288
2009-08-31,8.1840
2009-07-31,7.0181
2009-06-30,6.1497
2009-05-29,5.6006
2009-04-30,5.1749
2009-03-31,5.1765
2009-02-27,5.8991
2009-01-30,7.1535
