,DEMA_monthly_10
2022-04-04,438.3929
2022-03-31,468.1270
2022-02-28,516.2761
2022-01-31,572.3479
2021-12-31,632.8301
2021-11-30,635.1114
2021-10-29,619.3681
2021-09-30,575.4475
2021-08-31,551.0520
2021-07-30,535.8261
2021-06-30,537.6711
2021-05-28,534.7057
2021-04-30,541.2440
2021-03-31,544.3753
2021-02-26,543.8868
2021-01-29,534.4193
2020-12-31,523.3665
2020-11-30,503.5945
2020-10-30,498.1279
2020-09-30,496.2438
2020-08-31,481.6212
2020-07-31,447.5622
2020-06-30,418.8132
2020-05-29,394.3673
2020-04-30,376.5389
2020-03-31,351.9859
2020-02-28,338.3703
2020-01-31,322.7402
2019-12-31,312.3173
2019-11-29,307.9302
2019-10-31,306.1090
2019-09-30,315.9218
2019-08-30,337.9681
2019-07-31,355.8140
2019-06-28,366.4123
2019-05-31,360.3977
2019-04-30,362.4393
2019-03-29,352.4274
2019-02-28,344.5792
2019-01-31,332.7625
2018-12-31,324.6282
2018-11-30,345.1403
2018-10-31,363.7469
2018-09-28,380.7533
2018-08-31,370.1025
2018-07-31,357.2575
2018-06-29,352.0197
2018-05-31,319.4846
2018-04-30,292.1380
2018-03-29,271.6188
2018-02-28,250.5879
2018-01-31,223.1463
2017-12-29,194.8918
2017-11-30,191.2261
2017-10-31,187.7331
2017-09-29,178.5742
2017-08-31,172.4765
2017-07-31,166.7568
2017-06-30,155.5163
2017-05-31,154.3495
2017-04-28,146.2914
2017-03-31,139.9137
2017-02-28,132.9443
2017-01-31,125.7918
2016-12-30,116.5452
2016-11-30,111.4412
2016-10-31,107.4492
2016-09-30,98.4597
2016-08-31,98.0330
2016-07-29,97.9100
2016-06-30,100.4591
2016-05-31,103.7100
2016-04-29,103.0335
2016-03-31,107.5733
2016-02-29,108.0664
2016-01-29,112.4349
2015-12-31,118.7188
2015-11-30,116.7609
2015-10-30,109.7407
2015-09-30,106.5692
2015-08-31,104.1966
2015-07-31,95.3749
2015-06-30,83.4875
2015-05-29,76.3459
2015-04-30,68.6294
2015-03-31,62.4054
2015-02-27,62.8287
2015-01-30,59.6015
2014-12-31,57.2899
2014-11-28,60.4857
2014-10-31,64.3664
2014-09-30,66.4980
2014-08-29,65.4606
2014-07-31,62.1813
2014-06-30,61.0684
2014-05-30,58.2371
2014-04-30,55.6858
2014-03-31,58.1542
2014-02-28,59.3375
2014-01-31,54.7156
2013-12-31,50.5576
2013-11-29,47.3508
2013-10-31,42.9698
2013-09-30,39.6344
2013-08-30,35.8122
2013-07-31,32.1218
2013-06-28,29.5287
2013-05-31,28.0420
2013-04-30,24.9628
2013-03-28,21.3729
2013-02-28,18.1799
2013-01-31,13.9239
2012-12-31,9.6555
2012-11-30,8.5809
2012-10-31,7.8958
2012-09-28,7.2159
2012-08-31,7.9774
2012-07-31,8.7698
2012-06-29,10.1239
2012-05-31,11.3092
2012-04-30,13.3248
2012-03-30,15.0650
2012-02-29,15.2700
2012-01-31,15.9074
2011-12-30,16.2539
2011-11-30,20.0493
2011-10-31,25.5199
2011-09-30,31.7726
2011-08-31,38.1429
2011-07-29,38.8450
2011-06-30,37.6664
2011-05-31,36.1317
2011-04-29,33.3932
2011-03-31,31.9846
2011-02-28,29.6179
2011-01-31,28.2725
2010-12-31,25.8541
2010-11-30,24.9117
2010-10-29,21.5959
2010-09-30,19.0813
2010-08-31,16.3316
2010-07-30,14.8878
2010-06-30,14.3399
2010-05-28,13.1493
2010-04-30,11.3292
2010-03-31,9.6127
2010-02-26,8.8690
2010-01-29,8.3285
2009-12-31,7.8171
2009-11-30,7.5609
2009-10-30,6.9687
2009-09-30,6.4824
2009-08-31,6.2751
2009-07-31,6.1425
2009-06-30,5.9293
2009-05-29,5.7930
2009-04-30,5.7169
2009-03-31,5.2250
2009-02-27,4.7036
2009-01-30,4.4193
2008-12-31,4.0384
2008-11-28,3.9217
2008-10-31,4.2034
2008-09-30,4.4657
2008-08-29,4.4231
2008-07-31,4.3614
2008-06-30,4.2682
2008-05-30,4.4422
2008-04-30,4.3944
2008-03-31,4.2172
2008-02-29,3.8003
2008-01-31,3.4293
2007-12-31,3.3367
2007-11-30,3.1178
2007-10-31,3.0480
2007-09-28,2.7423
2007-08-31,2.7001
2007-07-31,2.8552
2007-06-29,3.0878
2007-05-31,3.2673
2007-04-30,3.3515
2007-03-30,3.4492
2007-02-28,3.5163
2007-01-31,3.6485
2006-12-29,3.8069
2006-11-30,3.8229
2006-10-31,3.6232
2006-09-29,3.4554
2006-08-31,3.5390
2006-07-31,3.8252
2006-06-30,4.1625
2006-05-31,4.1927
2006-04-28,4.1924
2006-03-31,4.0564
2006-02-28,3.9032
2006-01-31,3.8246
2005-12-30,3.6605
2005-11-30,3.4601
2005-10-31,3.1502
2005-09-30,2.7977
2005-08-31,2.3460
2005-07-29,2.0200
2005-06-30,1.7759
2005-05-31,1.5909
2005-04-29,1.4864
2005-03-31,1.5316
2005-02-28,1.6495
2005-01-31,1.8302
2004-12-31,2.0345
2004-11-30,2.2676
2004-10-29,2.6511
2004-09-30,3.2947
2004-08-31,3.7824
2004-07-30,4.5262
2004-06-30,5.0965
2004-05-28,4.8571
2004-04-30,4.7093
2004-03-31,4.9681
2004-02-27,4.7320
2004-01-30,4.3687
2003-12-31,3.7065
