,DEMA_monthly_10
2022-04-04,323.3787
2022-03-31,312.9670
2022-02-28,304.2681
2022-01-31,293.4784
2021-12-31,314.7306
2021-11-30,323.8771
2021-10-29,314.4284
2021-09-30,289.0076
2021-08-31,294.0364
2021-07-30,289.2100
2021-06-30,295.4949
2021-05-28,295.5984
2021-04-30,302.9635
2021-03-31,309.2879
2021-02-26,305.8541
2021-01-29,294.9842
2020-12-31,283.3461
2020-11-30,252.5226
2020-10-30,228.0508
2020-09-30,202.9775
2020-08-31,176.8198
2020-07-31,148.4277
2020-06-30,130.0727
2020-05-29,121.0193
2020-04-30,106.9854
2020-03-31,101.2166
2020-02-28,106.3156
2020-01-31,93.6860
2019-12-31,88.2898
2019-11-29,81.9326
2019-10-31,79.0768
2019-09-30,73.4471
2019-08-30,66.1568
2019-07-31,56.9338
2019-06-28,51.8078
2019-05-31,46.0444
2019-04-30,42.1922
2019-03-29,41.1245
2019-02-28,42.6285
2019-01-31,42.5954
2018-12-31,41.8494
2018-11-30,44.6930
2018-10-31,46.7649
2018-09-28,49.5619
2018-08-31,53.6852
2018-07-31,54.4752
2018-06-29,52.9774
2018-05-31,53.1535
2018-04-30,49.5991
2018-03-29,46.0203
2018-02-28,41.0239
2018-01-31,35.2651
2017-12-29,33.6814
2017-11-30,30.6918
2017-10-31,27.0758
2017-09-29,23.7122
2017-08-31,21.0500
2017-07-31,18.2435
2017-06-30,16.1601
2017-05-31,14.6942
2017-04-28,13.3886
2017-03-31,12.7846
2017-02-28,12.2929
2017-01-31,12.1439
2016-12-30,12.8006
2016-11-30,14.0335
2016-10-31,15.4391
