,DEMA_monthly_10
2022-04-04,633.9838
2022-03-31,664.1241
2022-02-28,707.2871
2022-01-31,736.7712
2021-12-31,787.0011
2021-11-30,783.5255
2021-10-29,778.0065
2021-09-30,750.1015
2021-08-31,732.2754
2021-07-30,680.1571
2021-06-30,637.4843
2021-05-28,621.0968
2021-04-30,616.3931
2021-03-31,596.3364
2021-02-26,594.2484
2021-01-29,584.0651
2020-12-31,573.6434
2020-11-30,554.0059
2020-10-30,545.8508
2020-09-30,512.0078
2020-08-31,496.6646
2020-07-31,477.7259
2020-06-30,443.7146
2020-05-29,429.5385
2020-04-30,391.7436
2020-03-31,362.9664
2020-02-28,363.5827
2020-01-31,363.2115
2019-12-31,358.1488
2019-11-29,346.6739
2019-10-31,330.9746
2019-09-30,326.2015
2019-08-30,318.8410
2019-07-31,306.3232
2019-06-28,299.3115
2019-05-31,290.6336
2019-04-30,290.1592
2019-03-29,283.0688
2019-02-28,271.2478
2019-01-31,270.7475
2018-12-31,279.3543
2018-11-30,298.5998
2018-10-31,305.2979
2018-09-28,314.4964
2018-08-31,308.3408
2018-07-31,293.9038
2018-06-29,282.1768
2018-05-31,273.9161
2018-04-30,262.9249
2018-03-29,262.5546
2018-02-28,263.1779
2018-01-31,254.5912
2017-12-29,247.6426
2017-11-30,246.6269
2017-10-31,230.2144
2017-09-29,230.6193
2017-08-31,229.6093
2017-07-31,229.6912
2017-06-30,221.3117
2017-05-31,213.6436
2017-04-28,204.0720
2017-03-31,193.0521
2017-02-28,186.2440
2017-01-31,178.8094
2016-12-30,170.5120
2016-11-30,162.5500
2016-10-31,155.5327
2016-09-30,152.7907
2016-08-31,146.4091
2016-07-29,144.4022
2016-06-30,143.2751
2016-05-31,142.6011
2016-04-29,139.0238
2016-03-31,137.2764
2016-02-29,137.1718
2016-01-29,137.9177
2015-12-31,141.9946
2015-11-30,142.4633
2015-10-30,142.5045
2015-09-30,142.5352
2015-08-31,144.7280
2015-07-31,145.2581
2015-06-30,140.6860
2015-05-29,134.4105
2015-04-30,128.6092
2015-03-31,125.1303
2015-02-27,120.0692
2015-01-30,116.8106
2014-12-31,118.1037
2014-11-28,117.1494
2014-10-31,116.6788
2014-09-30,118.7334
2014-08-29,121.2528
2014-07-31,121.5798
2014-06-30,124.3452
2014-05-30,125.9165
2014-04-30,127.5039
2014-03-31,128.4385
2014-02-28,127.3942
2014-01-31,125.1589
2013-12-31,123.2006
2013-11-29,122.0287
2013-10-31,120.7963
2013-09-30,118.6453
2013-08-30,118.3217
2013-07-31,119.3785
2013-06-28,117.1454
2013-05-31,118.3998
2013-04-30,119.3098
2013-03-28,117.6933
2013-02-28,112.6024
2013-01-31,106.9035
2012-12-31,103.3773
2012-11-30,102.5085
2012-10-31,101.5849
2012-09-28,101.7443
2012-08-31,99.5763
2012-07-31,99.5082
2012-06-29,101.3029
2012-05-31,102.0434
2012-04-30,103.2270
2012-03-30,101.0921
2012-02-29,100.1546
2012-01-31,99.7154
2011-12-30,99.3281
2011-11-30,101.3132
2011-10-31,104.7914
2011-09-30,107.1359
2011-08-31,114.1658
2011-07-29,119.2586
2011-06-30,122.0831
2011-05-31,121.0520
2011-04-29,117.1748
2011-03-31,111.4346
2011-02-28,105.7488
2011-01-31,100.6236
2010-12-31,95.9827
2010-11-30,91.9224
2010-10-29,91.1127
2010-09-30,91.2269
2010-08-31,91.4165
2010-07-30,95.2016
2010-06-30,97.4435
2010-05-28,101.3923
2010-04-30,103.4086
2010-03-31,97.8814
2010-02-26,93.9377
2010-01-29,93.0218
2009-12-31,91.7653
2009-11-30,88.5003
2009-10-30,83.9138
2009-09-30,80.9378
2009-08-31,75.8029
2009-07-31,71.4239
2009-06-30,69.5350
2009-05-29,67.9749
2009-04-30,66.4772
2009-03-31,66.7442
2009-02-27,68.9730
2009-01-30,76.6840
2008-12-31,83.6822
2008-11-28,87.9106
2008-10-31,94.1159
2008-09-30,97.4134
2008-08-29,95.6383
2008-07-31,89.3898
2008-06-30,89.1770
2008-05-30,92.5043
2008-04-30,93.0834
2008-03-31,96.4949
2008-02-29,98.4530
2008-01-31,98.4689
2007-12-31,98.1382
2007-11-30,93.5543
2007-10-31,88.4082
2007-09-28,83.2627
2007-08-31,78.9361
2007-07-31,75.7906
2007-06-29,76.0286
2007-05-31,75.6651
2007-04-30,75.5041
2007-03-30,76.9706
2007-02-28,79.2684
2007-01-31,81.7597
2006-12-29,78.2210
2006-11-30,74.8855
2006-10-31,71.8664
2006-09-29,70.1641
2006-08-31,68.9774
2006-07-31,66.1002
2006-06-30,65.5052
2006-05-31,65.0578
2006-04-28,63.7257
2006-03-31,62.3178
2006-02-28,61.7273
2006-01-31,63.1159
2005-12-30,60.4192
2005-11-30,57.6066
2005-10-31,56.9118
2005-09-30,55.9040
2005-08-31,56.0967
2005-07-29,56.2364
2005-06-30,54.2473
2005-05-31,51.9259
2005-04-29,51.1868
2005-03-31,52.6779
2005-02-28,54.5267
2005-01-31,56.9124
2004-12-31,55.6898
2004-11-30,54.6477
2004-10-29,53.5232
2004-09-30,54.0804
2004-08-31,55.2197
2004-07-30,57.0561
2004-06-30,58.5521
2004-05-28,57.6119
2004-04-30,57.4868
2004-03-31,56.1303
2004-02-27,55.2170
2004-01-30,55.8073
2003-12-31,55.6394
