,DEMA_monthly_10
2022-04-04,23.5406
2022-03-31,23.5199
2022-02-28,23.5353
2022-01-31,24.3438
2021-12-31,24.8400
2021-11-30,25.3066
2021-10-29,26.1870
2021-09-30,26.0189
2021-08-31,26.2901
2021-07-30,26.0409
2021-06-30,26.0996
2021-05-28,25.0547
2021-04-30,22.7659
2021-03-31,20.3392
2021-02-26,17.7782
2021-01-29,15.4991
2020-12-31,13.2595
2020-11-30,11.6008
2020-10-30,9.8983
2020-09-30,9.0417
2020-08-31,8.6582
2020-07-31,8.7115
2020-06-30,8.9719
2020-05-29,9.0837
2020-04-30,10.4729
2020-03-31,12.1985
2020-02-28,14.3785
2020-01-31,15.1522
2019-12-31,15.1419
2019-11-29,14.8813
2019-10-31,14.7349
2019-09-30,14.9935
2019-08-30,15.3346
2019-07-31,16.3281
2019-06-28,16.4632
2019-05-31,16.1881
2019-04-30,16.2221
2019-03-29,15.4966
2019-02-28,15.6060
2019-01-31,15.8073
2018-12-31,16.6986
2018-11-30,18.5294
2018-10-31,19.6881
2018-09-28,20.9034
2018-08-31,22.1492
2018-07-31,23.4090
2018-06-29,24.1789
2018-05-31,25.3965
2018-04-30,26.7673
2018-03-29,28.1154
2018-02-28,28.8059
2018-01-31,29.5167
2017-12-29,29.2442
2017-11-30,28.6936
2017-10-31,28.0529
2017-09-29,27.4055
2017-08-31,26.7764
2017-07-31,26.7165
2017-06-30,26.0047
2017-05-31,24.8789
2017-04-28,24.5943
2017-03-31,23.8681
2017-02-28,23.7040
2017-01-31,22.9366
2016-12-30,23.1536
2016-11-30,22.9595
2016-10-31,22.3728
2016-09-30,22.8146
2016-08-31,22.3276
2016-07-29,21.7255
2016-06-30,21.7391
2016-05-31,23.0415
2016-04-29,22.8148
2016-03-31,22.7784
2016-02-29,22.8486
2016-01-29,24.3504
2015-12-31,25.4187
2015-11-30,25.6839
2015-10-30,25.9898
2015-09-30,26.6882
2015-08-31,28.2855
2015-07-31,29.4712
2015-06-30,29.6465
2015-05-29,30.2282
2015-04-30,30.2075
2015-03-31,29.7127
2015-02-27,29.5845
2015-01-30,29.1888
2014-12-31,29.8624
2014-11-28,29.8151
2014-10-31,29.4301
2014-09-30,28.9098
2014-08-29,28.4833
2014-07-31,27.4206
2014-06-30,27.0666
2014-05-30,26.5091
2014-04-30,26.0563
2014-03-31,25.9655
2014-02-28,25.2263
2014-01-31,25.0547
2013-12-31,25.1853
2013-11-29,24.3098
2013-10-31,23.5789
2013-09-30,22.9734
2013-08-30,22.7019
2013-07-31,22.7800
2013-06-28,22.3316
2013-05-31,21.8020
2013-04-30,20.4335
2013-03-28,19.2459
2013-02-28,18.4851
2013-01-31,18.1131
2012-12-31,17.4990
2012-11-30,17.0134
2012-10-31,16.6851
2012-09-28,16.4926
2012-08-31,16.0148
2012-07-31,15.7653
2012-06-29,15.9472
2012-05-31,16.0379
2012-04-30,16.4062
2012-03-30,15.9996
2012-02-29,14.8835
2012-01-31,13.9528
2011-12-30,13.4052
2011-11-30,13.4269
2011-10-31,13.4202
2011-09-30,13.5165
2011-08-31,15.0243
2011-07-29,16.2157
2011-06-30,16.6919
2011-05-31,16.9485
2011-04-29,16.8899
2011-03-31,16.7592
2011-02-28,16.3492
2011-01-31,15.3902
2010-12-31,14.7286
2010-11-30,14.0223
2010-10-29,13.7443
2010-09-30,13.0248
2010-08-31,12.5733
2010-07-30,12.8736
2010-06-30,12.9007
2010-05-28,13.7250
2010-04-30,14.3192
2010-03-31,13.8499
2010-02-26,13.5167
2010-01-29,13.7242
2009-12-31,14.1025
2009-11-30,13.3825
2009-10-30,12.7542
2009-09-30,12.2402
2009-08-31,11.0801
2009-07-31,10.1008
2009-06-30,9.1173
2009-05-29,8.3736
2009-04-30,8.0321
2009-03-31,7.9134
2009-02-27,8.0521
2009-01-30,8.9859
2008-12-31,10.2247
2008-11-28,11.1941
2008-10-31,13.0703
2008-09-30,14.9925
2008-08-29,15.8957
2008-07-31,15.8148
2008-06-30,16.3814
2008-05-30,16.9447
2008-04-30,16.6210
2008-03-31,16.8030
2008-02-29,17.3885
2008-01-31,17.8743
2007-12-31,18.0553
2007-11-30,17.1234
2007-10-31,17.2428
2007-09-28,16.1612
2007-08-31,15.5983
2007-07-31,15.5738
2007-06-29,15.3779
2007-05-31,14.9071
2007-04-30,14.7377
2007-03-30,14.5757
2007-02-28,14.8206
