,DEMA_monthly_10
2022-04-04,260.5288
2022-03-31,257.4412
2022-02-28,245.9682
2022-01-31,242.2903
2021-12-31,238.1170
2021-11-30,228.8787
2021-10-29,223.8670
2021-09-30,214.3149
2021-08-31,221.2491
2021-07-30,221.0994
2021-06-30,220.1857
2021-05-28,218.0823
2021-04-30,212.7724
2021-03-31,206.8904
2021-02-26,199.3773
2021-01-29,195.2847
2020-12-31,193.6037
2020-11-30,186.3884
2020-10-30,178.2417
2020-09-30,179.1395
2020-08-31,171.6378
2020-07-31,163.3167
2020-06-30,160.6720
2020-05-29,158.9041
2020-04-30,156.1501
2020-03-31,157.1525
2020-02-28,166.4892
2020-01-31,170.8906
2019-12-31,168.6976
2019-11-29,164.9767
2019-10-31,161.8428
2019-09-30,162.3303
2019-08-30,164.2788
2019-07-31,166.6886
2019-06-28,162.5124
2019-05-31,161.1969
2019-04-30,160.1403
2019-03-29,154.5110
2019-02-28,150.8003
2019-01-31,145.3623
2018-12-31,141.7941
2018-11-30,145.4682
2018-10-31,143.6935
2018-09-28,144.5109
2018-08-31,138.4454
2018-07-31,135.0748
2018-06-29,130.9187
2018-05-31,128.4696
2018-04-30,124.4958
2018-03-29,122.9618
2018-02-28,120.3458
2018-01-31,118.3166
2017-12-29,114.3308
2017-11-30,108.5228
2017-10-31,103.6435
2017-09-29,101.5680
2017-08-31,98.5863
2017-07-31,98.7978
2017-06-30,100.1562
2017-05-31,99.4488
2017-04-28,97.7915
2017-03-31,94.9956
2017-02-28,93.5243
2017-01-31,90.6099
2016-12-30,87.3644
2016-11-30,84.0693
2016-10-31,80.5157
2016-09-30,81.1556
2016-08-31,78.2809
2016-07-29,75.1995
2016-06-30,72.2728
2016-05-31,70.6806
2016-04-29,69.8288
2016-03-31,67.8197
2016-02-29,68.2578
2016-01-29,69.2650
2015-12-31,73.6474
2015-11-30,77.2556
2015-10-30,79.9710
2015-09-30,81.8263
2015-08-31,84.7473
2015-07-31,89.7427
2015-06-30,92.1157
2015-05-29,96.1166
2015-04-30,99.2840
2015-03-31,101.5871
2015-02-27,103.7163
2015-01-30,101.8074
2014-12-31,100.3824
2014-11-28,97.5089
2014-10-31,94.3181
2014-09-30,90.1260
2014-08-29,87.3342
2014-07-31,84.5916
2014-06-30,83.5405
2014-05-30,81.4104
2014-04-30,78.5870
2014-03-31,76.2864
2014-02-28,73.5605
2014-01-31,71.1203
2013-12-31,69.0293
2013-11-29,67.2633
2013-10-31,65.8887
2013-09-30,66.0513
2013-08-30,65.4194
2013-07-31,64.7763
2013-06-28,62.9919
2013-05-31,61.2584
2013-04-30,58.7410
2013-03-28,56.5942
2013-02-28,54.6283
2013-01-31,52.8704
2012-12-31,51.5901
2012-11-30,50.8448
2012-10-31,50.3080
2012-09-28,49.5925
2012-08-31,49.3428
2012-07-31,48.4302
2012-06-29,47.0211
2012-05-31,45.6518
2012-04-30,45.1764
2012-03-30,44.3914
