,DEMA_monthly_10
2022-04-04,48.8798
2022-03-31,49.4438
2022-02-28,50.7938
2022-01-31,52.6409
2021-12-31,53.6743
2021-11-30,54.9957
2021-10-29,56.8817
2021-09-30,58.7048
2021-08-31,59.1747
2021-07-30,57.5992
2021-06-30,56.1845
2021-05-28,55.0801
2021-04-30,53.3475
2021-03-31,51.4396
2021-02-26,49.7865
2021-01-29,48.0889
2020-12-31,47.1093
2020-11-30,44.5930
2020-10-30,42.0995
2020-09-30,42.1960
2020-08-31,40.6522
2020-07-31,39.1865
2020-06-30,38.0824
2020-05-29,38.2587
2020-04-30,38.3369
2020-03-31,39.2974
2020-02-28,41.9844
2020-01-31,43.0823
2019-12-31,43.3342
2019-11-29,42.9482
2019-10-31,42.7216
2019-09-30,42.0727
2019-08-30,41.1206
2019-07-31,40.1323
2019-06-28,39.2143
2019-05-31,38.3979
2019-04-30,37.7973
2019-03-29,35.8858
2019-02-28,34.8747
2019-01-31,34.0497
2018-12-31,33.8131
2018-11-30,34.5455
2018-10-31,33.5317
2018-09-28,32.5276
2018-08-31,32.3996
2018-07-31,31.5833
2018-06-29,31.0067
2018-05-31,31.5673
2018-04-30,33.0176
2018-03-29,34.8933
2018-02-28,36.3430
2018-01-31,37.4329
2017-12-29,36.2724
2017-11-30,35.7598
2017-10-31,36.0663
2017-09-29,37.0598
2017-08-31,37.4114
2017-07-31,36.9605
2017-06-30,36.3592
2017-05-31,36.1120
2017-04-28,34.6590
2017-03-31,33.6617
2017-02-28,32.9815
2017-01-31,32.0875
2016-12-30,30.7253
2016-11-30,30.1436
2016-10-31,29.2942
2016-09-30,29.6705
2016-08-31,29.2937
2016-07-29,28.9724
2016-06-30,28.1127
2016-05-31,27.3990
2016-04-29,26.7967
2016-03-31,26.4781
2016-02-29,26.0280
2016-01-29,26.0777
2015-12-31,26.5346
2015-11-30,27.0401
2015-10-30,26.8226
2015-09-30,26.1594
2015-08-31,26.4270
2015-07-31,26.8706
2015-06-30,26.2414
2015-05-29,25.8127
2015-04-30,25.5871
2015-03-31,25.3933
2015-02-27,25.3567
2015-01-30,24.7589
2014-12-31,25.1410
2014-11-28,24.7181
2014-10-31,24.3033
2014-09-30,24.0399
2014-08-29,23.9560
2014-07-31,23.6679
2014-06-30,23.4337
2014-05-30,23.0890
2014-04-30,22.9133
2014-03-31,22.7190
2014-02-28,22.7433
2014-01-31,22.4527
2013-12-31,21.4810
2013-11-29,20.6021
2013-10-31,19.8139
2013-09-30,19.1474
2013-08-30,18.6886
2013-07-31,18.6477
2013-06-28,17.9860
2013-05-31,17.7303
2013-04-30,17.6490
2013-03-28,17.2849
2013-02-28,16.6631
2013-01-31,16.2006
2012-12-31,15.8628
2012-11-30,15.5061
2012-10-31,15.0502
2012-09-28,14.3379
2012-08-31,13.7106
2012-07-31,13.2494
2012-06-29,12.7833
2012-05-31,12.2380
2012-04-30,12.0787
2012-03-30,11.5739
2012-02-29,10.9656
2012-01-31,10.2419
2011-12-30,9.7789
2011-11-30,9.6783
2011-10-31,9.7477
2011-09-30,9.6892
2011-08-31,10.0872
2011-07-29,10.5002
2011-06-30,10.5768
2011-05-31,10.4353
2011-04-29,10.2386
2011-03-31,9.7725
2011-02-28,9.4139
2011-01-31,8.7221
2010-12-31,8.3207
2010-11-30,7.9255
2010-10-29,7.7323
2010-09-30,7.3566
2010-08-31,7.3211
