,DEMA_monthly_10
2022-04-04,153.0439
2022-03-31,150.0679
2022-02-28,145.4515
2022-01-31,143.4767
2021-12-31,139.1436
2021-11-30,139.5820
2021-10-29,142.9181
2021-09-30,144.2308
2021-08-31,145.7263
2021-07-30,141.6522
2021-06-30,140.3460
2021-05-28,140.9527
2021-04-30,136.1516
2021-03-31,129.8251
2021-02-26,126.7429
2021-01-29,123.8120
2020-12-31,118.5655
2020-11-30,109.8019
2020-10-30,101.6654
2020-09-30,97.2455
2020-08-31,93.5740
2020-07-31,92.2728
2020-06-30,92.6909
2020-05-29,91.6968
2020-04-30,90.0295
2020-03-31,89.8138
2020-02-28,93.6770
2020-01-31,97.6621
2019-12-31,100.8422
2019-11-29,98.2881
2019-10-31,95.1476
2019-09-30,91.8878
2019-08-30,88.8784
2019-07-31,87.4317
2019-06-28,85.3657
2019-05-31,84.9659
2019-04-30,87.3558
2019-03-29,86.5380
2019-02-28,85.4249
2019-01-31,85.8706
2018-12-31,87.0832
2018-11-30,93.1855
2018-10-31,95.9819
2018-09-28,102.1579
2018-08-31,103.2732
2018-07-31,104.9159
2018-06-29,105.8494
2018-05-31,107.4304
2018-04-30,107.4503
2018-03-29,108.0293
2018-02-28,109.8004
2018-01-31,109.6442
2017-12-29,106.6664
2017-11-30,104.4101
2017-10-31,102.1381
2017-09-29,99.7447
2017-08-31,96.8987
2017-07-31,93.9505
2017-06-30,90.8844
2017-05-31,85.7913
2017-04-28,82.5570
2017-03-31,79.3253
2017-02-28,77.5690
2017-01-31,74.9680
2016-12-30,71.4068
2016-11-30,69.2977
2016-10-31,66.5897
2016-09-30,63.6931
2016-08-31,60.1751
2016-07-29,56.6141
2016-06-30,53.2775
2016-05-31,51.7161
2016-04-29,49.3555
2016-03-31,47.4786
2016-02-29,46.7001
2016-01-29,50.3671
2015-12-31,54.4900
2015-11-30,55.5252
2015-10-30,55.3092
2015-09-30,54.8590
2015-08-31,57.3114
2015-07-31,58.2522
2015-06-30,58.1556
2015-05-29,61.0230
2015-04-30,62.5871
2015-03-31,64.6045
2015-02-27,63.9540
2015-01-30,61.4853
2014-12-31,60.5750
2014-11-28,58.4564
2014-10-31,57.0015
2014-09-30,55.7417
2014-08-29,56.9098
2014-07-31,57.0255
2014-06-30,57.7101
2014-05-30,56.5998
2014-04-30,55.9275
2014-03-31,55.7632
2014-02-28,54.0560
2014-01-31,50.8466
2013-12-31,49.2887
2013-11-29,47.5076
2013-10-31,45.8129
2013-09-30,43.0354
2013-08-30,40.9804
2013-07-31,39.6424
2013-06-28,37.4652
2013-05-31,36.1007
2013-04-30,34.2874
2013-03-28,32.2472
2013-02-28,30.3427
2013-01-31,28.8740
2012-12-31,27.9760
2012-11-30,26.6934
2012-10-31,25.6906
2012-09-28,24.6892
2012-08-31,22.9512
2012-07-31,22.1147
2012-06-29,21.3802
2012-05-31,21.2316
2012-04-30,21.5702
2012-03-30,21.2174
2012-02-29,20.5882
2012-01-31,19.7895
2011-12-30,19.2002
2011-11-30,19.3598
2011-10-31,19.3836
2011-09-30,19.3846
2011-08-31,20.2864
2011-07-29,20.8718
2011-06-30,21.2014
2011-05-31,21.1804
2011-04-29,20.8182
2011-03-31,20.4752
2011-02-28,19.8577
2011-01-31,19.0889
2010-12-31,18.1947
2010-11-30,17.7363
2010-10-29,17.2014
2010-09-30,16.8484
2010-08-31,16.7539
2010-07-30,16.9293
2010-06-30,16.5976
2010-05-28,16.7523
2010-04-30,16.9385
2010-03-31,16.3394
2010-02-26,15.5385
2010-01-29,14.7343
2009-12-31,14.1806
2009-11-30,13.1150
2009-10-30,12.6813
2009-09-30,12.6022
2009-08-31,11.8340
2009-07-31,10.8621
2009-06-30,9.7829
2009-05-29,9.4291
2009-04-30,9.0577
2009-03-31,8.6785
2009-02-27,9.0915
2009-01-30,10.4879
2008-12-31,11.3238
2008-11-28,12.7107
2008-10-31,14.2696
2008-09-30,15.8228
2008-08-29,16.0458
2008-07-31,15.6754
2008-06-30,15.2455
2008-05-30,15.8382
2008-04-30,15.4159
2008-03-31,16.0170
2008-02-29,16.7239
2008-01-31,17.6191
2007-12-31,18.3897
2007-11-30,18.2775
2007-10-31,18.1526
2007-09-28,16.9559
2007-08-31,16.0966
2007-07-31,15.8379
2007-06-29,15.6188
2007-05-31,15.3643
2007-04-30,14.9228
2007-03-30,14.6170
2007-02-28,14.2924
2007-01-31,13.8866
2006-12-29,13.7855
2006-11-30,13.8443
2006-10-31,13.8611
2006-09-29,13.7622
2006-08-31,13.5588
2006-07-31,13.3621
2006-06-30,13.1476
2006-05-31,13.0968
2006-04-28,13.2842
2006-03-31,13.2197
2006-02-28,13.1369
2006-01-31,12.9866
2005-12-30,12.6779
2005-11-30,12.3251
2005-10-31,11.8550
2005-09-30,11.9744
2005-08-31,12.3669
2005-07-29,12.5618
2005-06-30,12.7504
2005-05-31,13.0526
2005-04-29,13.3174
2005-03-31,13.5263
2005-02-28,13.3178
2005-01-31,13.0295
2004-12-31,13.1813
2004-11-30,13.0651
2004-10-29,13.0705
2004-09-30,13.3281
2004-08-31,13.0291
2004-07-30,13.0333
2004-06-30,12.9072
2004-05-28,12.5856
2004-04-30,12.2702
2004-03-31,12.1998
2004-02-27,11.9460
2004-01-30,11.3836
2003-12-31,11.0794
2003-11-28,10.6065
2003-10-31,10.5178
2003-09-30,10.3945
2003-08-29,10.2903
2003-07-31,9.9721
2003-06-30,9.8399
2003-05-30,9.7741
2003-04-30,9.7885
2003-03-31,9.6126
2003-02-28,9.5697
2003-01-31,9.6965
2002-12-31,9.9829
2002-11-29,10.0124
2002-10-31,10.1306
2002-09-30,10.4099
2002-08-30,10.7458
2002-07-31,10.8672
2002-06-28,10.9739
2002-05-31,10.8847
2002-04-30,10.6851
2002-03-28,10.4905
2002-02-28,10.1997
2002-01-31,9.9364
2001-12-31,9.8625
2001-11-30,9.6937
2001-10-31,9.6035
2001-09-28,9.4138
2001-08-31,9.6788
