,DEMA_monthly_10
2022-04-04,349.1318
2022-03-31,343.3302
2022-02-28,340.1240
2022-01-31,353.9169
2021-12-31,362.2147
2021-11-30,344.5629
2021-10-29,340.4020
2021-09-30,333.8919
2021-08-31,331.2015
2021-07-30,314.5149
2021-06-30,299.9263
2021-05-28,289.9216
2021-04-30,285.4080
2021-03-31,278.7713
2021-02-26,279.5610
2021-01-29,290.6916
2020-12-31,299.4805
2020-11-30,305.0346
2020-10-30,309.8417
2020-09-30,314.5595
2020-08-31,307.8984
2020-07-31,303.7454
2020-06-30,295.2924
2020-05-29,289.2453
2020-04-30,273.3395
2020-03-31,262.2109
2020-02-28,255.4887
2020-01-31,248.3120
2019-12-31,245.0004
2019-11-29,243.8279
2019-10-31,243.7214
2019-09-30,241.3500
2019-08-30,237.3454
2019-07-31,222.0503
2019-06-28,208.5489
2019-05-31,198.9393
2019-04-30,189.3283
2019-03-29,181.6345
2019-02-28,172.8161
2019-01-31,169.1094
2018-12-31,163.1096
2018-11-30,163.9344
2018-10-31,161.0247
2018-09-28,160.7684
2018-08-31,160.9744
2018-07-31,163.4691
2018-06-29,165.3266
2018-05-31,164.6084
2018-04-30,166.4800
2018-03-29,167.7707
2018-02-28,164.5153
2018-01-31,165.7601
2017-12-29,159.5405
2017-11-30,155.6820
2017-10-31,147.3580
2017-09-29,141.3509
2017-08-31,138.7366
2017-07-31,130.8167
2017-06-30,126.9408
2017-05-31,122.7013
2017-04-28,115.4142
2017-03-31,110.6202
2017-02-28,106.7926
2017-01-31,103.6381
2016-12-30,103.9991
2016-11-30,105.3740
2016-10-31,109.1015
2016-09-30,107.8327
2016-08-31,106.5885
2016-07-29,104.0322
2016-06-30,100.2358
2016-05-31,98.2642
2016-04-29,99.4192
2016-03-31,99.4634
2016-02-29,100.8609
2016-01-29,105.1228
2015-12-31,108.9811
2015-11-30,111.6480
2015-10-30,115.1695
2015-09-30,113.7939
2015-08-31,118.1687
2015-07-31,118.0109
2015-06-30,116.5750
2015-05-29,117.0287
2015-04-30,118.8749
2015-03-31,119.4308
2015-02-27,119.4163
2015-01-30,115.8525
2014-12-31,114.3419
2014-11-28,114.6823
2014-10-31,110.1365
2014-09-30,107.8738
2014-08-29,105.2321
2014-07-31,101.7278
2014-06-30,98.2775
2014-05-30,95.4692
2014-04-30,91.8645
2014-03-31,91.9792
2014-02-28,91.4337
2014-01-31,88.6745
2013-12-31,85.8396
