,DEMA_monthly_10
2022-04-04,60.6160
2022-03-31,62.4168
2022-02-28,64.5904
2022-01-31,68.7624
2021-12-31,71.8581
2021-11-30,73.0422
2021-10-29,74.0495
2021-09-30,71.2069
2021-08-31,70.3191
2021-07-30,65.8167
2021-06-30,63.4404
2021-05-28,59.2147
2021-04-30,57.5227
2021-03-31,57.4475
2021-02-26,54.8270
2021-01-29,53.3094
2020-12-31,51.2018
2020-11-30,51.0132
2020-10-30,50.5774
2020-09-30,51.1729
2020-08-31,49.8941
2020-07-31,46.8763
2020-06-30,42.5612
2020-05-29,37.9169
2020-04-30,34.6480
2020-03-31,32.8001
2020-02-28,34.5741
2020-01-31,34.9791
2019-12-31,36.0604
2019-11-29,36.4037
2019-10-31,37.1048
2019-09-30,38.1992
2019-08-30,38.0278
2019-07-31,37.1925
2019-06-28,35.7067
2019-05-31,34.4082
2019-04-30,34.1786
2019-03-29,32.7134
2019-02-28,31.4334
2019-01-31,29.7257
2018-12-31,29.0155
2018-11-30,30.4832
2018-10-31,31.7395
2018-09-28,33.8074
2018-08-31,34.9019
2018-07-31,35.6972
2018-06-29,37.2503
2018-05-31,38.1162
2018-04-30,38.6195
2018-03-29,39.1779
2018-02-28,38.8632
2018-01-31,37.2610
2017-12-29,36.0211
2017-11-30,35.5142
2017-10-31,36.0908
2017-09-29,35.5450
2017-08-31,34.4036
2017-07-31,33.8068
2017-06-30,33.1223
2017-05-31,32.4962
2017-04-28,31.8691
2017-03-31,31.3571
2017-02-28,30.5538
2017-01-31,29.2903
2016-12-30,28.4375
2016-11-30,28.1726
2016-10-31,28.5872
2016-09-30,28.8108
2016-08-31,27.2024
2016-07-29,25.3251
2016-06-30,23.2142
2016-05-31,23.6810
2016-04-29,23.8681
2016-03-31,24.1371
2016-02-29,24.7432
2016-01-29,25.5793
2015-12-31,26.8337
2015-11-30,26.7818
2015-10-30,25.7825
2015-09-30,25.1328
2015-08-31,25.7097
2015-07-31,25.3212
2015-06-30,24.3417
2015-05-29,24.0322
2015-04-30,23.3939
2015-03-31,23.0841
2015-02-27,22.7607
2015-01-30,22.2744
2014-12-31,22.5056
2014-11-28,22.2418
2014-10-31,22.1052
2014-09-30,22.3474
2014-08-29,21.9145
2014-07-31,21.5318
2014-06-30,21.4997
2014-05-30,21.9572
2014-04-30,22.4437
2014-03-31,22.8849
2014-02-28,22.8399
2014-01-31,22.1178
2013-12-31,22.1415
2013-11-29,21.8538
2013-10-31,22.2385
