,DEMA_monthly_10
2018-11-28,206.7533
2018-10-31,200.5695
2018-09-28,198.2866
2018-08-31,193.1298
2018-07-31,187.0250
2018-06-29,183.8018
2018-05-31,181.5742
2018-04-30,181.5537
2018-03-29,179.9194
2018-02-28,182.0506
2018-01-31,180.9692
2017-12-29,174.7875
2017-11-30,169.1240
2017-10-31,161.2166
2017-09-29,154.7078
2017-08-31,150.7193
2017-07-31,145.6355
2017-06-30,140.0145
2017-05-31,133.5199
2017-04-28,127.6390
2017-03-31,123.8588
2017-02-28,122.1510
2017-01-31,119.2083
2016-12-30,119.5684
2016-11-30,117.6966
2016-10-31,112.1061
2016-09-30,114.7335
2016-08-31,114.7666
2016-07-29,113.9833
2016-06-30,113.6510
2016-05-31,110.2048
2016-04-29,109.3303
2016-03-31,108.4797
2016-02-29,107.3222
2016-01-29,107.2831
2015-12-31,110.0629
2015-11-30,111.0591
2015-10-30,114.5448
2015-09-30,113.8313
2015-08-31,115.0484
2015-07-31,114.2113
2015-06-30,113.4511
2015-05-29,105.9988
2015-04-30,99.7675
2015-03-31,95.9062
2015-02-27,90.7429
2015-01-30,86.5935
2014-12-31,84.1526
2014-11-28,82.0956
2014-10-31,79.8547
2014-09-30,78.7132
2014-08-29,77.7781
2014-07-31,75.8856
2014-06-30,75.1453
2014-05-30,72.5766
2014-04-30,70.4705
2014-03-31,70.0824
2014-02-28,68.0128
2014-01-31,66.0376
2013-12-31,65.0907
2013-11-29,63.6513
2013-10-31,61.4250
2013-09-30,60.9167
2013-08-30,59.6114
2013-07-31,57.9697
2013-06-28,55.2847
2013-05-31,51.8866
2013-04-30,48.5265
2013-03-28,45.1499
2013-02-28,43.2664
2013-01-31,42.3292
2012-12-31,40.5923
2012-11-30,39.1159
2012-10-31,38.4110
2012-09-28,37.2464
2012-08-31,37.4494
2012-07-31,38.2149
2012-06-29,40.2080
2012-05-31,41.8101
2012-04-30,43.0392
2012-03-30,43.3234
2012-02-29,41.1791
2012-01-31,39.6225
2011-12-30,38.7262
2011-11-30,38.1539
2011-10-31,37.4810
2011-09-30,37.3644
2011-08-31,38.6076
2011-07-29,38.6995
2011-06-30,38.1414
2011-05-31,36.3037
2011-04-29,33.9180
2011-03-31,31.5795
2011-02-28,30.0524
2011-01-31,27.9948
2010-12-31,26.9999
2010-11-30,26.6396
2010-10-29,26.5142
2010-09-30,26.2647
2010-08-31,25.2273
2010-07-30,25.8205
2010-06-30,26.1733
2010-05-28,27.2487
2010-04-30,27.5705
2010-03-31,27.8392
2010-02-26,25.9475
2010-01-29,25.4787
2009-12-31,24.8722
2009-11-30,23.3833
2009-10-30,22.4694
2009-09-30,22.5555
2009-08-31,22.0102
2009-07-31,21.0843
2009-06-30,20.5516
2009-05-29,20.7213
2009-04-30,20.3757
2009-03-31,21.9730
2009-02-27,23.3247
2009-01-30,25.4660
2008-12-31,25.6037
2008-11-28,26.9394
2008-10-31,31.5702
2008-09-30,36.6937
2008-08-29,39.1270
2008-07-31,39.6162
2008-06-30,41.1744
2008-05-30,43.4941
2008-04-30,43.9564
2008-03-31,46.0147
2008-02-29,49.3722
2008-01-31,50.8103
2007-12-31,51.1938
2007-11-30,49.8207
2007-10-31,48.6324
2007-09-28,46.8522
2007-08-31,45.1503
2007-07-31,44.1513
2007-06-29,43.8926
2007-05-31,42.9503
2007-04-30,40.2087
2007-03-30,38.9216
2007-02-28,38.4114
2007-01-31,37.5345
2006-12-29,37.1729
2006-11-30,36.2694
2006-10-31,35.8079
2006-09-29,35.2467
2006-08-31,35.1767
2006-07-31,36.0141
2006-06-30,39.4690
2006-05-31,40.6976
2006-04-28,42.8940
2006-03-31,45.7562
2006-02-28,45.2185
2006-01-31,43.6272
2005-12-30,42.4140
2005-11-30,41.1656
2005-10-31,39.7362
2005-09-30,38.4979
2005-08-31,37.2064
2005-07-29,36.6580
2005-06-30,36.2597
2005-05-31,34.5121
2005-04-29,33.0082
2005-03-31,31.8014
2005-02-28,29.7467
2005-01-31,27.2683
2004-12-31,25.7495
2004-11-30,23.8560
2004-10-29,21.8655
2004-09-30,21.4949
2004-08-31,20.4440
2004-07-30,19.7077
2004-06-30,19.3537
2004-05-28,18.9054
2004-04-30,18.6300
2004-03-31,18.0479
2004-02-27,16.5100
2004-01-30,15.2925
2003-12-31,14.7005
2003-11-28,14.1128
2003-10-31,13.6117
2003-09-30,13.6110
2003-08-29,13.2143
2003-07-31,13.0524
2003-06-30,12.3376
2003-05-30,11.4889
2003-04-30,10.6026
2003-03-31,10.1579
2003-02-28,9.5964
2003-01-31,9.5522
2002-12-31,9.3461
2002-11-29,9.2983
2002-10-31,9.5632
2002-09-30,9.6556
2002-08-30,10.2144
2002-07-31,10.2625
2002-06-28,10.1942
2002-05-31,9.6453
2002-04-30,8.8945
2002-03-28,7.8909
2002-02-28,7.4104
2002-01-31,7.1348
2001-12-31,6.8288
2001-11-30,6.5560
2001-10-31,6.3738
2001-09-28,6.4907
2001-08-31,6.5269
2001-07-31,6.4785
2001-06-29,6.5874
