,DEMA_monthly_10
2022-04-04,46.7670
2022-03-31,49.8678
2022-02-28,55.0310
2022-01-31,58.1521
2021-12-31,65.0298
2021-11-30,71.5715
2021-10-29,80.6454
2021-09-30,83.6942
2021-08-31,87.2692
2021-07-30,88.0383
2021-06-30,94.4979
2021-05-28,99.2531
2021-04-30,102.7970
2021-03-31,103.8847
2021-02-26,97.7937
2021-01-29,84.1806
2020-12-31,70.7654
2020-11-30,60.0639
2020-10-30,52.6524
2020-09-30,49.5575
2020-08-31,36.8327
2020-07-31,29.1953
2020-06-30,26.5346
2020-05-29,24.3924
2020-04-30,20.4870
2020-03-31,21.9238
2020-02-28,26.1653
2020-01-31,24.3138
2019-12-31,21.6921
2019-11-29,20.0754
2019-10-31,19.0556
2019-09-30,18.4885
2019-08-30,18.9766
2019-07-31,19.4487
2019-06-28,19.9846
2019-05-31,20.8778
2019-04-30,22.3143
2019-03-29,23.0359
2019-02-28,24.7441
2019-01-31,24.9555
2018-12-31,25.5371
2018-11-30,28.7464
2018-10-31,31.5930
2018-09-28,34.4125
2018-08-31,34.2841
2018-07-31,33.3404
2018-06-29,33.0571
2018-05-31,31.8997
2018-04-30,30.0365
2018-03-29,29.1285
2018-02-28,29.6303
2018-01-31,30.0580
2017-12-29,28.1710
2017-11-30,25.7947
2017-10-31,23.6604
2017-09-29,21.9106
2017-08-31,20.7031
2017-07-31,19.5654
2017-06-30,18.8976
2017-05-31,17.4113
2017-04-28,16.3080
2017-03-31,15.1869
2017-02-28,13.6970
2017-01-31,13.4651
2016-12-30,13.4749
2016-11-30,13.5003
2016-10-31,13.7791
2016-09-30,14.3265
2016-08-31,14.7908
2016-07-29,15.1529
2016-06-30,15.2726
2016-05-31,15.9145
2016-04-29,16.0118
2016-03-31,15.9359
2016-02-29,15.5833
2016-01-29,16.3778
2015-12-31,17.3104
2015-11-30,17.7065
2015-10-30,18.2461
2015-09-30,18.0898
2015-08-31,18.3250
2015-07-31,17.9868
2015-06-30,17.0812
2015-05-29,16.1515
2015-04-30,15.6357
2015-03-31,15.1588
2015-02-27,14.6785
2015-01-30,13.7295
2014-12-31,13.0250
2014-11-28,12.6198
2014-10-31,11.8603
2014-09-30,11.3347
2014-08-29,11.4717
2014-07-31,11.6280
2014-06-30,12.2046
2014-05-30,12.2432
2014-04-30,12.5090
2014-03-31,13.0864
2014-02-28,13.3382
2014-01-31,13.4285
2013-12-31,14.0326
2013-11-29,13.6658
2013-10-31,13.1018
2013-09-30,12.7226
2013-08-30,12.5208
2013-07-31,12.5191
2013-06-28,12.7672
2013-05-31,12.7773
2013-04-30,12.5493
2013-03-28,11.8561
2013-02-28,11.3283
2013-01-31,11.0740
2012-12-31,10.8397
2012-11-30,10.4644
2012-10-31,9.7726
2012-09-28,9.9067
2012-08-31,9.8032
2012-07-31,10.0517
2012-06-29,10.4136
2012-05-31,10.3017
2012-04-30,9.9956
2012-03-30,9.6698
2012-02-29,9.4258
2012-01-31,9.1314
2011-12-30,8.8928
2011-11-30,8.8607
2011-10-31,8.9091
2011-09-30,9.0801
2011-08-31,9.5775
2011-07-29,9.5572
2011-06-30,9.2921
2011-05-31,9.0801
2011-04-29,8.7597
2011-03-31,8.3621
2011-02-28,8.1162
2011-01-31,7.9044
2010-12-31,7.6108
2010-11-30,7.2646
2010-10-29,6.7946
2010-09-30,6.3560
2010-08-31,6.1347
2010-07-30,5.9869
2010-06-30,5.8740
2010-05-28,6.1697
2010-04-30,6.3138
2010-03-31,5.9593
2010-02-26,5.8125
2010-01-29,6.1088
2009-12-31,6.1145
2009-11-30,6.1080
2009-10-30,6.1486
2009-09-30,6.3828
2009-08-31,6.4445
2009-07-31,6.3751
2009-06-30,6.0312
2009-05-29,5.8520
2009-04-30,5.2208
2009-03-31,4.3003
2009-02-27,4.1175
2009-01-30,4.4379
2008-12-31,4.9608
2008-11-28,5.4293
2008-10-31,6.1240
2008-09-30,7.3013
2008-08-29,8.1675
2008-07-31,8.6159
2008-06-30,9.7912
2008-05-30,11.0171
2008-04-30,11.2508
2008-03-31,11.9469
2008-02-29,12.7773
2008-01-31,13.6680
2007-12-31,14.1984
2007-11-30,14.1260
2007-10-31,13.9944
2007-09-28,13.5567
2007-08-31,13.2105
2007-07-31,12.7316
2007-06-29,12.1854
2007-05-31,11.1548
2007-04-30,10.4231
2007-03-30,9.9388
2007-02-28,9.8748
2007-01-31,9.3429
2006-12-29,8.9010
2006-11-30,8.5216
2006-10-31,8.4788
2006-09-29,8.4554
2006-08-31,8.4221
2006-07-31,8.7161
2006-06-30,9.1049
2006-05-31,9.0287
2006-04-28,8.9436
2006-03-31,8.5766
2006-02-28,7.9170
2006-01-31,7.7823
2005-12-30,7.8532
2005-11-30,7.8469
2005-10-31,7.8006
2005-09-30,8.0906
2005-08-31,8.2998
2005-07-29,8.2519
2005-06-30,7.9886
2005-05-31,7.5291
2005-04-29,7.2874
2005-03-31,7.0408
2005-02-28,6.8973
2005-01-31,6.5935
2004-12-31,5.8891
2004-11-30,5.1742
2004-10-29,4.5896
2004-09-30,4.3610
2004-08-31,4.0967
2004-07-30,3.8072
2004-06-30,3.5518
2004-05-28,3.3413
2004-04-30,3.2138
2004-03-31,3.0587
2004-02-27,2.8802
2004-01-30,2.7620
2003-12-31,2.6791
2003-11-28,2.6411
2003-10-31,2.5592
2003-09-30,2.4406
2003-08-29,2.3977
2003-07-31,2.2977
2003-06-30,2.1888
2003-05-30,2.0897
2003-04-30,2.1415
2003-03-31,2.0715
2003-02-28,2.0664
2003-01-31,2.0934
2002-12-31,2.1644
2002-11-29,2.2783
2002-10-31,2.2887
2002-09-30,2.1876
2002-08-30,2.1374
2002-07-31,2.0933
2002-06-28,2.1651
2002-05-31,2.1238
2002-04-30,2.0653
2002-03-28,1.9183
2002-02-28,1.7998
2002-01-31,1.6170
2001-12-31,1.4482
2001-11-30,1.2681
2001-10-31,1.1438
