,KAMA_monthly_10
2022-04-04,29.5108
2022-03-31,28.4002
2022-02-28,27.1586
2022-01-31,26.5837
2021-12-31,26.5602
2021-11-30,26.6324
2021-10-29,26.6619
2021-09-30,26.3697
2021-08-31,26.3445
2021-07-30,26.3324
2021-06-30,26.0833
2021-05-28,24.6793
2021-04-30,24.2672
2021-03-31,24.2357
2021-02-26,24.0859
2021-01-29,23.5121
2020-12-31,23.5552
2020-11-30,23.6420
2020-10-30,23.7978
2020-09-30,27.0746
2020-08-31,29.2326
2020-07-31,30.6906
2020-06-30,32.2991
2020-05-29,33.3662
2020-04-30,35.2204
2020-03-31,37.7953
2020-02-28,42.2690
2020-01-31,43.3133
2019-12-31,43.7725
2019-11-29,43.8732
2019-10-31,44.7266
2019-09-30,45.1897
2019-08-30,46.0963
2019-07-31,47.7638
2019-06-28,48.2750
2019-05-31,48.5630
2019-04-30,48.8000
2019-03-29,48.7962
2019-02-28,48.8711
2019-01-31,49.0634
2018-12-31,49.1462
2018-11-30,49.9584
2018-10-31,49.9451
2018-09-28,49.9398
2018-08-31,49.5276
2018-07-31,49.2185
2018-06-29,49.1905
2018-05-31,48.8204
2018-04-30,48.4007
2018-03-29,47.8497
2018-02-28,47.4718
2018-01-31,47.3863
2017-12-29,47.1545
2017-11-30,47.1296
2017-10-31,47.1513
2017-09-29,47.6727
2017-08-31,48.5039
2017-07-31,49.7893
2017-06-30,50.4983
2017-05-31,50.6110
2017-04-28,50.8259
2017-03-31,50.8924
2017-02-28,50.8955
2017-01-31,50.8752
2016-12-30,50.7278
2016-11-30,49.6220
2016-10-31,48.5048
2016-09-30,48.5735
2016-08-31,48.4949
2016-07-29,48.5882
2016-06-30,48.8003
2016-05-31,48.7759
2016-04-29,48.8445
2016-03-31,48.8484
2016-02-29,49.0741
2016-01-29,50.1421
2015-12-31,50.7928
2015-11-30,51.2052
2015-10-30,51.2587
2015-09-30,51.5006
2015-08-31,52.8303
2015-07-31,53.8261
2015-06-30,55.8544
2015-05-29,56.6824
2015-04-30,57.3366
2015-03-31,57.7675
2015-02-27,59.7844
2015-01-30,62.1614
2014-12-31,69.0566
2014-11-28,71.9601
2014-10-31,72.9203
2014-09-30,73.0782
2014-08-29,73.6825
2014-07-31,74.0698
2014-06-30,74.5786
2014-05-30,71.1461
2014-04-30,68.3146
2014-03-31,64.2731
2014-02-28,57.6056
2014-01-31,50.3758
2013-12-31,45.7641
2013-11-29,43.7521
2013-10-31,42.6335
2013-09-30,40.6648
2013-08-30,39.7368
2013-07-31,39.3691
2013-06-28,38.9777
2013-05-31,38.5768
2013-04-30,38.2516
2013-03-28,38.1904
2013-02-28,37.9138
2013-01-31,37.1154
2012-12-31,36.7383
2012-11-30,36.7347
2012-10-31,36.9040
2012-09-28,37.4137
2012-08-31,37.8451
2012-07-31,38.1999
2012-06-29,38.3790
2012-05-31,38.8277
2012-04-30,39.5962
2012-03-30,39.8525
2012-02-29,39.9491
2012-01-31,39.9461
2011-12-30,39.9382
2011-11-30,39.9663
2011-10-31,39.9827
2011-09-30,40.0400
2011-08-31,40.1991
2011-07-29,40.3736
2011-06-30,38.8776
2011-05-31,37.4988
2011-04-29,36.8737
2011-03-31,34.7460
2011-02-28,30.8128
2011-01-31,28.0395
2010-12-31,25.9056
2010-11-30,25.5577
2010-10-29,25.4637
2010-09-30,25.4180
2010-08-31,25.4004
2010-07-30,25.4099
2010-06-30,25.4008
2010-05-28,25.4391
2010-04-30,25.4639
2010-03-31,25.3577
2010-02-26,25.3715
2010-01-29,25.2850
2009-12-31,24.9036
2009-11-30,24.7502
2009-10-30,24.8123
2009-09-30,24.8432
2009-08-31,24.7480
2009-07-31,24.7655
2009-06-30,24.8570
2009-05-29,25.5849
2009-04-30,25.9915
2009-03-31,27.8001
2009-02-27,31.2579
2009-01-30,33.1518
2008-12-31,34.5125
2008-11-28,35.7017
2008-10-31,36.2742
2008-09-30,36.4561
2008-08-29,36.6355
2008-07-31,36.6263
2008-06-30,36.4417
2008-05-30,30.5097
2008-04-30,25.7419
2008-03-31,23.7134
2008-02-29,22.6166
2008-01-31,21.5864
2007-12-31,21.1470
2007-11-30,20.2681
2007-10-31,20.0430
2007-09-28,20.0217
2007-08-31,19.9414
2007-07-31,19.9205
2007-06-29,19.8116
2007-05-31,19.1742
2007-04-30,18.9947
2007-03-30,18.9660
2007-02-28,18.9590
2007-01-31,19.1405
2006-12-29,19.3073
2006-11-30,19.6408
2006-10-31,20.0098
2006-09-29,20.1962
2006-08-31,20.3639
2006-07-31,20.4332
2006-06-30,20.4677
2006-05-31,20.4753
2006-04-28,20.4651
2006-03-31,20.1656
2006-02-28,19.9161
2006-01-31,19.8015
2005-12-30,17.9375
2005-11-30,17.5327
2005-10-31,17.3411
2005-09-30,17.2991
2005-08-31,16.2621
2005-07-29,14.7595
2005-06-30,12.9013
2005-05-31,11.9203
2005-04-29,11.3794
2005-03-31,11.1454
2005-02-28,10.4664
2005-01-31,9.8070
2004-12-31,9.4672
2004-11-30,9.3918
2004-10-29,9.3469
2004-09-30,9.3516
2004-08-31,9.3748
2004-07-30,9.3825
2004-06-30,9.3939
2004-05-28,9.4274
2004-04-30,9.4483
2004-03-31,9.4651
2004-02-27,9.4738
2004-01-30,9.4806
2003-12-31,9.4929
2003-11-28,9.4984
2003-10-31,9.5116
2003-09-30,9.5234
2003-08-29,9.5349
2003-07-31,9.5398
2003-06-30,9.6201
2003-05-30,9.6565
2003-04-30,9.6579
2003-03-31,9.8537
2003-02-28,10.1387
2003-01-31,10.4005
2002-12-31,10.9925
2002-11-29,11.0768
2002-10-31,11.1150
2002-09-30,11.1731
2002-08-30,11.1965
2002-07-31,11.1978
2002-06-28,11.2403
2002-05-31,11.2487
2002-04-30,11.2318
2002-03-28,11.1243
2002-02-28,11.1176
2002-01-31,11.2004
2001-12-31,11.3586
2001-11-30,11.4737
2001-10-31,11.7926
2001-09-28,11.9378
2001-08-31,11.9794
2001-07-31,11.9933
2001-06-29,12.0264
2001-05-31,12.0685
2001-04-30,12.0709
2001-03-30,11.8741
2001-02-28,11.7969
2001-01-31,11.2917
2000-12-29,10.9603
2000-11-30,10.7134
2000-10-31,10.7780
