,KAMA_monthly_10
2022-04-04,587.2793
2022-03-31,586.1843
2022-02-28,585.8527
2022-01-31,583.0582
2021-12-31,582.4504
2021-11-30,579.7903
2021-10-29,579.8245
2021-09-30,579.5545
2021-08-31,578.2162
2021-07-30,575.4850
2021-06-30,564.1235
2021-05-28,553.7443
2021-04-30,536.3080
2021-03-31,526.0666
2021-02-26,518.2938
2021-01-29,508.7651
2020-12-31,500.8896
2020-11-30,499.0131
2020-10-30,497.7673
2020-09-30,498.1923
2020-08-31,498.5332
2020-07-31,498.5281
2020-06-30,499.5875
2020-05-29,500.5815
2020-04-30,500.9825
2020-03-31,503.4591
2020-02-28,507.0127
2020-01-31,503.5480
2019-12-31,461.9658
2019-11-29,439.0945
2019-10-31,414.9140
2019-09-30,393.7338
2019-08-30,376.3308
2019-07-31,340.9977
2019-06-28,333.4042
2019-05-31,323.7255
2019-04-30,321.2347
2019-03-29,308.1184
2019-02-28,298.0015
2019-01-31,289.1968
2018-12-31,284.9267
2018-11-30,284.1380
2018-10-31,282.8579
2018-09-28,282.3498
2018-08-31,276.9121
2018-07-31,273.7734
2018-06-29,259.4378
2018-05-31,251.9731
2018-04-30,245.7359
2018-03-29,240.3788
2018-02-28,236.7218
2018-01-31,234.4250
2017-12-29,213.6482
2017-11-30,211.5526
2017-10-31,204.1248
2017-09-29,201.8058
2017-08-31,201.1640
2017-07-31,200.8638
2017-06-30,200.4199
2017-05-31,200.2497
2017-04-28,200.0299
2017-03-31,200.0078
2017-02-28,200.4041
2017-01-31,199.8571
2016-12-30,200.2520
2016-11-30,199.4003
2016-10-31,198.5192
2016-09-30,190.4989
2016-08-31,185.1036
2016-07-29,178.2577
2016-06-30,170.6634
2016-05-31,168.8019
2016-04-29,166.6087
2016-03-31,166.5668
2016-02-29,166.5709
2016-01-29,166.6019
2015-12-31,166.5647
2015-11-30,166.4166
2015-10-30,165.4873
2015-09-30,165.4610
2015-08-31,165.6636
2015-07-31,163.3129
2015-06-30,161.0876
2015-05-29,159.3247
2015-04-30,155.7074
2015-03-31,154.5421
2015-02-27,149.4579
2015-01-30,142.2216
2014-12-31,138.7509
2014-11-28,136.3468
2014-10-31,132.0569
2014-09-30,129.2570
2014-08-29,126.1678
2014-07-31,118.8954
2014-06-30,115.7124
2014-05-30,111.3935
2014-04-30,108.6566
2014-03-31,106.9443
2014-02-28,100.8175
2014-01-31,94.8229
2013-12-31,91.9430
2013-11-29,89.0613
2013-10-31,86.1009
2013-09-30,84.7132
2013-08-30,83.9919
2013-07-31,83.2912
2013-06-28,79.5771
2013-05-31,76.9668
2013-04-30,75.1787
2013-03-28,74.2606
2013-02-28,70.9145
2013-01-31,69.3747
2012-12-31,68.1011
2012-11-30,66.7857
2012-10-31,64.7094
2012-09-28,62.3025
2012-08-31,60.1574
2012-07-31,57.9557
2012-06-29,56.9036
2012-05-31,54.5276
2012-04-30,53.1660
2012-03-30,51.0230
2012-02-29,49.4977
2012-01-31,47.1010
2011-12-30,46.2920
2011-11-30,46.0201
2011-10-31,45.5865
2011-09-30,45.1950
2011-08-31,45.4166
2011-07-29,44.4730
2011-06-30,43.4810
2011-05-31,41.3096
2011-04-29,40.6817
2011-03-31,38.9226
2011-02-28,36.3238
2011-01-31,34.4204
2010-12-31,32.4053
2010-11-30,30.7998
2010-10-29,29.3376
2010-09-30,27.8562
2010-08-31,26.5884
2010-07-30,25.5836
2010-06-30,25.2896
2010-05-28,25.1392
2010-04-30,24.6012
2010-03-31,22.9694
2010-02-26,21.8901
2010-01-29,20.8761
2009-12-31,19.8604
2009-11-30,19.0772
2009-10-30,18.6141
2009-09-30,18.4454
2009-08-31,17.9182
2009-07-31,17.6583
2009-06-30,17.6766
2009-05-29,17.6915
2009-04-30,17.6969
2009-03-31,17.7196
2009-02-27,17.9549
2009-01-30,17.9828
2008-12-31,18.0218
2008-11-28,18.0959
2008-10-31,18.1583
2008-09-30,18.6939
2008-08-29,19.0459
2008-07-31,19.1575
2008-06-30,19.3168
2008-05-30,19.4799
2008-04-30,19.4833
2008-03-31,19.5365
2008-02-29,19.5508
2008-01-31,19.5711
2007-12-31,19.6300
2007-11-30,19.5561
2007-10-31,18.8624
2007-09-28,18.2430
2007-08-31,17.1856
2007-07-31,16.8047
2007-06-29,16.0822
2007-05-31,15.1335
2007-04-30,14.8977
2007-03-30,14.3792
2007-02-28,14.0680
