,KAMA_monthly_10
2022-04-04,34.8865
2022-03-31,34.8842
2022-02-28,34.8823
2022-01-31,34.9701
2021-12-31,35.0807
2021-11-30,35.0924
2021-10-29,35.1274
2021-09-30,35.1326
2021-08-31,35.1342
2021-07-30,35.1073
2021-06-30,35.0539
2021-05-28,35.0791
2021-04-30,35.0879
2021-03-31,34.9056
2021-02-26,34.9748
2021-01-29,35.1425
2020-12-31,35.0632
2020-11-30,33.6051
2020-10-30,32.1169
2020-09-30,29.4701
2020-08-31,27.9665
2020-07-31,26.3204
2020-06-30,24.6219
2020-05-29,24.2569
2020-04-30,23.9683
2020-03-31,23.8965
2020-02-28,23.8993
2020-01-31,23.8955
2019-12-31,23.8778
2019-11-29,24.0234
2019-10-31,24.0294
2019-09-30,24.0170
2019-08-30,24.1896
2019-07-31,24.3463
2019-06-28,24.4996
2019-05-31,24.5399
2019-04-30,24.5426
2019-03-29,24.5332
2019-02-28,24.3248
2019-01-31,24.2276
2018-12-31,24.2362
2018-11-30,24.2596
2018-10-31,23.4872
2018-09-28,23.0596
2018-08-31,22.0311
2018-07-31,20.6256
2018-06-29,20.2021
2018-05-31,19.8898
2018-04-30,19.7401
2018-03-29,19.6221
2018-02-28,19.3278
2018-01-31,18.9262
2017-12-29,18.5193
2017-11-30,18.3133
2017-10-31,18.0607
2017-09-29,17.9828
2017-08-31,17.4469
2017-07-31,16.9882
2017-06-30,16.5252
2017-05-31,16.3271
2017-04-28,14.9028
2017-03-31,14.2796
2017-02-28,13.7217
2017-01-31,12.9877
2016-12-30,12.3331
2016-11-30,11.8605
2016-10-31,11.5268
2016-09-30,11.2374
2016-08-31,11.1793
2016-07-29,11.1426
2016-06-30,11.1206
2016-05-31,11.0774
2016-04-29,11.0737
2016-03-31,11.0725
2016-02-29,11.0653
2016-01-29,11.0427
2015-12-31,11.0212
2015-11-30,11.0522
2015-10-30,11.0265
2015-09-30,11.0362
2015-08-31,11.0448
2015-07-31,10.8980
2015-06-30,10.1673
2015-05-29,9.2289
2015-04-30,8.7047
2015-03-31,8.3599
2015-02-27,8.0496
2015-01-30,7.9371
2014-12-31,7.8567
2014-11-28,7.7543
2014-10-31,7.6410
2014-09-30,7.6134
2014-08-29,7.6078
2014-07-31,7.5905
2014-06-30,7.5912
2014-05-30,7.5121
2014-04-30,7.3843
2014-03-31,7.3027
2014-02-28,7.1811
2014-01-31,7.0423
2013-12-31,6.9645
2013-11-29,6.6289
2013-10-31,6.4598
2013-09-30,6.2161
2013-08-30,6.1002
2013-07-31,6.0594
2013-06-28,6.0016
2013-05-31,5.8940
2013-04-30,5.8318
2013-03-28,5.7829
2013-02-28,5.6776
2013-01-31,5.5564
2012-12-31,5.4000
2012-11-30,5.3647
2012-10-31,5.3244
2012-09-28,5.3149
2012-08-31,5.2776
2012-07-31,5.2290
2012-06-29,5.0546
2012-05-31,5.0335
2012-04-30,5.0137
2012-03-30,5.0069
2012-02-29,4.9983
2012-01-31,4.9967
2011-12-30,4.9877
2011-11-30,4.9532
2011-10-31,4.9077
2011-09-30,4.8867
2011-08-31,4.8880
2011-07-29,4.8397
2011-06-30,4.8371
2011-05-31,4.7296
2011-04-29,4.6559
2011-03-31,4.4511
2011-02-28,4.2873
2011-01-31,4.1607
2010-12-31,4.0567
2010-11-30,3.8017
2010-10-29,3.6145
2010-09-30,3.4382
2010-08-31,3.3411
2010-07-30,3.3325
2010-06-30,3.2913
2010-05-28,3.2703
2010-04-30,3.2302
2010-03-31,3.1354
2010-02-26,3.0108
2010-01-29,2.9551
2009-12-31,2.9305
2009-11-30,2.9015
2009-10-30,2.8982
2009-09-30,2.8976
2009-08-31,2.8911
2009-07-31,2.8905
2009-06-30,2.8894
2009-05-29,2.8897
2009-04-30,2.8904
2009-03-31,2.8865
2009-02-27,2.8879
2009-01-30,2.8894
2008-12-31,2.8984
2008-11-28,2.8978
2008-10-31,2.8981
2008-09-30,2.8990
2008-08-29,2.8973
2008-07-31,2.8976
2008-06-30,2.8988
2008-05-30,2.9378
2008-04-30,2.9402
2008-03-31,2.9456
2008-02-29,2.9516
2008-01-31,2.9584
2007-12-31,2.9660
2007-11-30,2.9360
2007-10-31,2.8494
2007-09-28,2.6336
2007-08-31,2.5373
2007-07-31,2.4029
2007-06-29,2.3597
2007-05-31,2.3470
2007-04-30,2.3072
2007-03-30,2.2419
2007-02-28,2.1581
2007-01-31,2.0919
2006-12-29,2.0604
2006-11-30,1.9770
2006-10-31,1.9709
2006-09-29,1.9528
2006-08-31,1.9473
2006-07-31,1.9307
2006-06-30,1.9207
2006-05-31,1.9198
2006-04-28,1.9172
2006-03-31,1.9155
2006-02-28,1.9146
2006-01-31,1.9139
2005-12-30,1.8861
2005-11-30,1.8724
2005-10-31,1.8354
2005-09-30,1.8299
2005-08-31,1.8100
2005-07-29,1.7991
2005-06-30,1.7430
2005-05-31,1.6942
2005-04-29,1.6159
2005-03-31,1.5457
2005-02-28,1.5226
2005-01-31,1.5150
2004-12-31,1.5129
2004-11-30,1.4987
2004-10-29,1.4972
2004-09-30,1.4798
2004-08-31,1.4742
2004-07-30,1.4683
2004-06-30,1.4588
2004-05-28,1.4499
2004-04-30,1.4287
2004-03-31,1.4133
2004-02-27,1.3826
2004-01-30,1.3808
2003-12-31,1.3712
2003-11-28,1.3680
2003-10-31,1.3628
2003-09-30,1.3618
2003-08-29,1.3656
2003-07-31,1.3692
2003-06-30,1.3766
2003-05-30,1.3835
2003-04-30,1.3810
2003-03-31,1.2410
2003-02-28,1.1051
2003-01-31,0.9808
2002-12-31,0.9023
2002-11-29,0.8626
2002-10-31,0.8434
2002-09-30,0.8160
