,KAMA_monthly_10
2022-04-04,66.2445
2022-03-31,66.8675
2022-02-28,67.3446
2022-01-31,67.4126
2021-12-31,67.6259
2021-11-30,67.2502
2021-10-29,63.7433
2021-09-30,61.5405
2021-08-31,61.1518
2021-07-30,57.2198
2021-06-30,52.4833
2021-05-28,48.9533
2021-04-30,44.3206
2021-03-31,38.6348
2021-02-26,32.4165
2021-01-29,26.0862
2020-12-31,22.9077
2020-11-30,22.2667
2020-10-30,21.3945
2020-09-30,21.0229
2020-08-31,20.6974
2020-07-31,20.4886
2020-06-30,20.5093
2020-05-29,20.5709
2020-04-30,20.8832
2020-03-31,21.9489
2020-02-28,22.6145
2020-01-31,22.6844
2019-12-31,22.7542
2019-11-29,23.1589
2019-10-31,23.5634
2019-09-30,24.1328
2019-08-30,24.9527
2019-07-31,26.5248
2019-06-28,26.6577
2019-05-31,26.7030
2019-04-30,27.1730
2019-03-29,27.6787
2019-02-28,27.8391
2019-01-31,28.1424
2018-12-31,28.4974
2018-11-30,29.9756
2018-10-31,30.5126
2018-09-28,31.9099
2018-08-31,33.5015
2018-07-31,34.2322
2018-06-29,34.5376
2018-05-31,34.6029
2018-04-30,34.9016
2018-03-29,35.4252
2018-02-28,35.6808
2018-01-31,35.6854
2017-12-29,35.6949
2017-11-30,35.5063
2017-10-31,35.4843
2017-09-29,36.1116
2017-08-31,37.2440
2017-07-31,40.7660
2017-06-30,42.4519
2017-05-31,43.4204
2017-04-28,44.7030
2017-03-31,45.2197
2017-02-28,47.0725
2017-01-31,48.9849
2016-12-30,50.5764
2016-11-30,51.2117
2016-10-31,51.7363
2016-09-30,52.1692
2016-08-31,52.8232
2016-07-29,53.0471
2016-06-30,53.3152
2016-05-31,53.9193
2016-04-29,54.2311
2016-03-31,54.2829
2016-02-29,54.2112
2016-01-29,54.2077
2015-12-31,54.0922
2015-11-30,53.9108
2015-10-30,53.4011
2015-09-30,52.9822
2015-08-31,52.7790
2015-07-31,52.8101
2015-06-30,53.0368
2015-05-29,53.0094
2015-04-30,52.9270
2015-03-31,52.2771
2015-02-27,49.0056
2015-01-30,44.7266
2014-12-31,42.6137
2014-11-28,38.2703
2014-10-31,33.5173
2014-09-30,32.7882
2014-08-29,32.6479
2014-07-31,32.5541
2014-06-30,32.5402
2014-05-30,32.5035
2014-04-30,32.4801
2014-03-31,32.4941
2014-02-28,32.4416
2014-01-31,32.4051
2013-12-31,32.5045
2013-11-29,31.7113
2013-10-31,29.9260
2013-09-30,28.1907
2013-08-30,27.0367
2013-07-31,26.0190
2013-06-28,25.3777
2013-05-31,25.2593
2013-04-30,25.0163
2013-03-28,24.4954
2013-02-28,24.4582
2013-01-31,24.4487
2012-12-31,24.3629
2012-11-30,24.2855
2012-10-31,23.8913
2012-09-28,23.7717
2012-08-31,23.5028
2012-07-31,23.2698
2012-06-29,23.1178
2012-05-31,23.2115
2012-04-30,23.2746
2012-03-30,21.9991
2012-02-29,20.6585
2012-01-31,19.6941
2011-12-30,19.1146
2011-11-30,18.6225
2011-10-31,17.8666
2011-09-30,17.1078
2011-08-31,16.8092
2011-07-29,16.4486
2011-06-30,15.9498
2011-05-31,15.0121
2011-04-29,14.0598
2011-03-31,12.1154
2011-02-28,11.6505
2011-01-31,11.3798
2010-12-31,11.2260
2010-11-30,10.7752
2010-10-29,10.1329
2010-09-30,9.8430
2010-08-31,9.6607
2010-07-30,9.6426
2010-06-30,9.5008
2010-05-28,9.5329
2010-04-30,9.3041
2010-03-31,8.2989
2010-02-26,7.4198
2010-01-29,6.8387
2009-12-31,6.5585
2009-11-30,6.0690
2009-10-30,5.8741
2009-09-30,5.6366
2009-08-31,5.3973
2009-07-31,5.3725
2009-06-30,5.3862
2009-05-29,5.4680
2009-04-30,5.4835
2009-03-31,5.5259
2009-02-27,5.8043
2009-01-30,6.1722
2008-12-31,6.4544
2008-11-28,6.5508
2008-10-31,6.7947
2008-09-30,6.9227
2008-08-29,6.9318
2008-07-31,6.9265
2008-06-30,7.0140
2008-05-30,7.0956
2008-04-30,7.0926
2008-03-31,7.1525
2008-02-29,7.3355
2008-01-31,8.1202
2007-12-31,8.3328
2007-11-30,8.6647
2007-10-31,8.9439
2007-09-28,9.1317
2007-08-31,9.3357
2007-07-31,9.4228
2007-06-29,9.4364
2007-05-31,9.4282
2007-04-30,9.4292
2007-03-30,9.4190
2007-02-28,9.4204
2007-01-31,9.4081
2006-12-29,9.3856
2006-11-30,9.3093
2006-10-31,8.7579
2006-09-29,8.3336
2006-08-31,8.1605
2006-07-31,7.9594
2006-06-30,7.8246
2006-05-31,7.7271
2006-04-28,7.6197
2006-03-31,7.5100
2006-02-28,7.4299
2006-01-31,7.4026
2005-12-30,7.3988
2005-11-30,7.3958
2005-10-31,7.3931
2005-09-30,7.4111
2005-08-31,7.4227
2005-07-29,7.4212
2005-06-30,7.3620
2005-05-31,7.3655
2005-04-29,7.3754
2005-03-31,7.3798
2005-02-28,7.0861
2005-01-31,6.9527
2004-12-31,6.7877
2004-11-30,6.6427
2004-10-29,6.4248
2004-09-30,6.0854
2004-08-31,5.9193
2004-07-30,5.8792
2004-06-30,5.7518
2004-05-28,5.7459
2004-04-30,5.7253
2004-03-31,5.5592
2004-02-27,5.4083
2004-01-30,5.2414
2003-12-31,5.1447
