,KAMA_monthly_10
2022-04-04,196.3878
2022-03-31,196.1325
2022-02-28,195.9364
2022-01-31,195.4989
2021-12-31,194.9335
2021-11-30,194.7564
2021-10-29,194.7634
2021-09-30,194.6208
2021-08-31,194.1558
2021-07-30,191.5958
2021-06-30,187.7889
2021-05-28,186.6420
2021-04-30,184.8947
2021-03-31,182.4825
2021-02-26,181.9282
2021-01-29,180.7255
2020-12-31,180.2978
2020-11-30,178.4753
2020-10-30,178.0860
2020-09-30,178.0710
2020-08-31,177.6512
2020-07-31,175.7042
2020-06-30,175.3002
2020-05-29,174.9983
2020-04-30,174.4958
2020-03-31,174.4752
2020-02-28,174.5462
2020-01-31,174.3155
2019-12-31,168.5404
2019-11-29,164.3600
2019-10-31,159.1952
2019-09-30,154.4423
2019-08-30,152.7722
2019-07-31,146.4583
2019-06-28,143.9308
2019-05-31,141.6786
2019-04-30,140.3574
2019-03-29,137.9335
2019-02-28,136.5294
2019-01-31,135.8537
2018-12-31,136.0430
2018-11-30,136.2215
2018-10-31,135.9990
2018-09-28,136.1298
2018-08-31,131.3982
2018-07-31,125.9861
2018-06-29,122.9140
2018-05-31,120.4126
2018-04-30,117.4752
2018-03-29,114.8772
2018-02-28,114.3623
2018-01-31,111.4794
2017-12-29,105.5193
2017-11-30,102.3134
2017-10-31,97.8882
2017-09-29,92.3549
2017-08-31,86.4521
2017-07-31,83.0209
2017-06-30,80.3500
2017-05-31,78.7012
2017-04-28,75.3281
2017-03-31,72.1676
2017-02-28,71.0657
2017-01-31,69.8434
2016-12-30,69.3518
2016-11-30,69.0869
2016-10-31,68.9745
2016-09-30,68.5644
2016-08-31,68.2770
2016-07-29,68.0417
2016-06-30,67.6301
2016-05-31,67.5624
2016-04-29,67.3593
2016-03-31,66.9111
2016-02-29,66.6238
2016-01-29,66.5181
2015-12-31,66.2197
2015-11-30,65.6537
2015-10-30,64.3485
2015-09-30,63.5187
2015-08-31,63.4099
2015-07-31,62.9705
2015-06-30,60.5165
2015-05-29,59.8212
2015-04-30,58.2421
2015-03-31,57.1133
2015-02-27,56.1851
2015-01-30,53.0250
2014-12-31,52.0474
2014-11-28,50.9420
2014-10-31,49.6122
2014-09-30,49.2892
2014-08-29,49.2572
2014-07-31,49.2122
2014-06-30,49.1746
2014-05-30,49.1069
2014-04-30,48.9354
2014-03-31,48.9720
2014-02-28,48.7165
2014-01-31,47.4200
2013-12-31,46.6849
2013-11-29,44.3309
2013-10-31,43.1086
2013-09-30,42.0543
2013-08-30,41.1370
2013-07-31,41.1322
2013-06-28,40.9277
2013-05-31,39.4767
2013-04-30,37.8676
2013-03-28,36.7622
2013-02-28,34.3373
2013-01-31,33.4203
2012-12-31,32.2198
2012-11-30,31.2004
2012-10-31,29.7295
2012-09-28,28.9246
2012-08-31,28.1905
2012-07-31,27.6768
2012-06-29,26.8704
2012-05-31,26.3858
2012-04-30,26.2829
2012-03-30,25.0563
2012-02-29,23.8164
2012-01-31,22.1107
2011-12-30,21.5367
2011-11-30,20.4480
2011-10-31,19.3609
2011-09-30,18.3626
2011-08-31,18.1296
2011-07-29,17.9101
2011-06-30,17.7000
2011-05-31,17.4318
2011-04-29,17.3673
2011-03-31,17.3365
2011-02-28,17.3397
2011-01-31,17.3788
2010-12-31,17.5534
2010-11-30,17.6354
2010-10-29,17.6510
2010-09-30,17.6412
2010-08-31,17.6518
2010-07-30,17.6854
2010-06-30,17.6964
2010-05-28,17.7026
2010-04-30,17.7238
2010-03-31,16.9895
2010-02-26,16.4358
2010-01-29,16.0454
2009-12-31,15.6077
2009-11-30,14.4666
2009-10-30,13.3880
2009-09-30,12.7733
2009-08-31,12.4379
2009-07-31,12.0553
2009-06-30,12.0066
2009-05-29,11.8986
2009-04-30,11.8440
2009-03-31,11.6672
2009-02-27,11.4500
