,KAMA_monthly_10
2022-04-04,73.7138
2022-03-31,73.4434
2022-02-28,73.0592
2022-01-31,72.9855
2021-12-31,72.6690
2021-11-30,72.5363
2021-10-29,72.5245
2021-09-30,71.5500
2021-08-31,71.5333
2021-07-30,71.4363
2021-06-30,71.4200
2021-05-28,71.3926
2021-04-30,71.4085
2021-03-31,71.4263
2021-02-26,71.4292
2021-01-29,71.5364
2020-12-31,71.5476
2020-11-30,71.4060
2020-10-30,71.3881
2020-09-30,71.6604
2020-08-31,71.6304
2020-07-31,71.6026
2020-06-30,71.5969
2020-05-29,71.6796
2020-04-30,71.6779
2020-03-31,71.6909
2020-02-28,71.7043
2020-01-31,71.7268
2019-12-31,71.6419
2019-11-29,70.4754
2019-10-31,69.5112
2019-09-30,68.8354
2019-08-30,68.6053
2019-07-31,67.8069
2019-06-28,67.3017
2019-05-31,66.4082
2019-04-30,66.1121
2019-03-29,65.7511
2019-02-28,63.4678
2019-01-31,61.2232
2018-12-31,60.3041
2018-11-30,57.6922
2018-10-31,54.6910
2018-09-28,52.4886
2018-08-31,50.4188
2018-07-31,48.6803
2018-06-29,48.5524
2018-05-31,48.5274
2018-04-30,48.4978
2018-03-29,48.4700
2018-02-28,48.7581
2018-01-31,48.9745
2017-12-29,48.9613
2017-11-30,49.1925
2017-10-31,49.3761
2017-09-29,49.4408
2017-08-31,49.2204
2017-07-31,48.9318
2017-06-30,48.8542
2017-05-31,48.7607
2017-04-28,48.4614
2017-03-31,48.3367
2017-02-28,48.0038
2017-01-31,47.0852
2016-12-30,46.6293
2016-11-30,46.4732
2016-10-31,45.8924
2016-09-30,45.7743
2016-08-31,44.4660
2016-07-29,43.4782
2016-06-30,42.8372
2016-05-31,42.6779
2016-04-29,42.6615
2016-03-31,42.6566
2016-02-29,42.6870
2016-01-29,42.9060
2015-12-31,43.0161
2015-11-30,43.0540
2015-10-30,43.1242
2015-09-30,43.1279
2015-08-31,43.4977
2015-07-31,43.5313
2015-06-30,43.5140
2015-05-29,43.5092
2015-04-30,43.3346
2015-03-31,43.2765
2015-02-27,43.2674
2015-01-30,43.2534
2014-12-31,43.1199
2014-11-28,43.1194
2014-10-31,42.6694
2014-09-30,42.4725
2014-08-29,41.7478
2014-07-31,40.2913
2014-06-30,39.8912
2014-05-30,38.9727
2014-04-30,38.1578
2014-03-31,36.6777
2014-02-28,35.2994
2014-01-31,33.7820
2013-12-31,32.7079
2013-11-29,31.9367
2013-10-31,31.2981
2013-09-30,31.1399
2013-08-30,30.8381
2013-07-31,30.7175
2013-06-28,30.4473
2013-05-31,30.2059
2013-04-30,30.0584
2013-03-28,29.7490
2013-02-28,29.5378
2013-01-31,29.5006
2012-12-31,29.4212
2012-11-30,29.4358
2012-10-31,29.2022
2012-09-28,28.5211
2012-08-31,27.6573
2012-07-31,27.0807
2012-06-29,25.5829
2012-05-31,24.3266
2012-04-30,24.1204
2012-03-30,23.5992
2012-02-29,23.3789
2012-01-31,23.1676
2011-12-30,22.7140
2011-11-30,22.2356
2011-10-31,22.0991
2011-09-30,22.0917
2011-08-31,22.0920
2011-07-29,22.0930
2011-06-30,22.0824
2011-05-31,22.0582
2011-04-29,21.9661
2011-03-31,21.9255
2011-02-28,21.9272
2011-01-31,21.9384
2010-12-31,21.9496
2010-11-30,21.9357
2010-10-29,21.9258
2010-09-30,21.9083
2010-08-31,21.8589
2010-07-30,21.8174
2010-06-30,21.8098
2010-05-28,21.7858
2010-04-30,21.8156
2010-03-31,21.7761
2010-02-26,21.2212
2010-01-29,20.5852
2009-12-31,19.7617
2009-11-30,18.9328
2009-10-30,18.6294
2009-09-30,18.6225
2009-08-31,18.5726
2009-07-31,18.5528
2009-06-30,18.5538
2009-05-29,18.6095
2009-04-30,18.6524
2009-03-31,19.0398
2009-02-27,19.2784
2009-01-30,19.9056
2008-12-31,20.1432
2008-11-28,20.3994
2008-10-31,21.9178
2008-09-30,23.4199
2008-08-29,25.3801
2008-07-31,26.7895
2008-06-30,28.0268
2008-05-30,28.5261
2008-04-30,28.9337
2008-03-31,29.5123
2008-02-29,30.2949
2008-01-31,30.4976
2007-12-31,30.5573
2007-11-30,29.8126
2007-10-31,28.5956
2007-09-28,27.1775
2007-08-31,26.8143
2007-07-31,26.6875
2007-06-29,26.5226
2007-05-31,26.2807
2007-04-30,25.1990
2007-03-30,23.7824
2007-02-28,23.5210
2007-01-31,23.3115
2006-12-29,22.9776
2006-11-30,22.7277
2006-10-31,22.2546
2006-09-29,21.0852
2006-08-31,20.2948
2006-07-31,19.4764
2006-06-30,18.4399
2006-05-31,18.1167
2006-04-28,18.1234
2006-03-31,18.0996
2006-02-28,18.0474
2006-01-31,18.0376
2005-12-30,18.0296
2005-11-30,18.0528
2005-10-31,18.1323
2005-09-30,18.2217
2005-08-31,18.2484
2005-07-29,18.2877
2005-06-30,18.3041
2005-05-31,18.5203
2005-04-29,18.6841
2005-03-31,18.8074
2005-02-28,19.0498
2005-01-31,19.4223
2004-12-31,20.1788
2004-11-30,20.7247
2004-10-29,22.7871
2004-09-30,24.1748
2004-08-31,24.4873
2004-07-30,24.5192
2004-06-30,24.5744
2004-05-28,24.5853
2004-04-30,24.6202
2004-03-31,24.7203
2004-02-27,24.8365
2004-01-30,24.8838
2003-12-31,24.9099
2003-11-28,24.9374
2003-10-31,25.3383
2003-09-30,25.5636
2003-08-29,25.5967
2003-07-31,25.6038
2003-06-30,25.6379
2003-05-30,25.5269
2003-04-30,25.5483
2003-03-31,25.5173
2003-02-28,25.5231
2003-01-31,25.5340
2002-12-31,25.5397
2002-11-29,25.5437
2002-10-31,25.5378
2002-09-30,25.5627
2002-08-30,26.8426
2002-07-31,27.2734
2002-06-28,28.0083
2002-05-31,28.5637
2002-04-30,28.8121
2002-03-28,29.0782
2002-02-28,29.4365
2002-01-31,29.6752
2001-12-31,30.1568
2001-11-30,30.8940
2001-10-31,31.0645
2001-09-28,32.1978
2001-08-31,33.0568
2001-07-31,34.1026
2001-06-29,34.1832
2001-05-31,34.2850
2001-04-30,34.3136
2001-03-30,34.3221
2001-02-28,34.3388
2001-01-31,34.3453
2000-12-29,34.2839
2000-11-30,32.4108
2000-10-31,32.0825
