,KAMA_monthly_10
2022-04-04,3122.3853
2022-03-31,3120.2573
2022-02-28,3119.4054
2022-01-31,3121.4785
2021-12-31,3122.6674
2021-11-30,3117.6985
2021-10-29,3105.1272
2021-09-30,3101.8528
2021-08-31,3099.5862
2021-07-30,3076.5403
2021-06-30,3071.5938
2021-05-28,3069.8567
2021-04-30,3068.7379
2021-03-31,3031.2548
2021-02-26,3025.8519
2021-01-29,3020.6993
2020-12-31,2985.2277
2020-11-30,2923.8027
2020-10-30,2885.6065
2020-09-30,2861.5081
2020-08-31,2798.9991
2020-07-31,2482.3242
2020-06-30,2173.1533
2020-05-29,1983.7599
2020-04-30,1912.9308
2020-03-31,1824.1987
2020-02-28,1818.6006
2020-01-31,1817.9982
2019-12-31,1807.6638
2019-11-29,1805.6959
2019-10-31,1805.7700
2019-09-30,1807.2779
2019-08-30,1807.8285
2019-07-31,1808.5584
2019-06-28,1807.7511
2019-05-31,1806.6827
2019-04-30,1806.8183
2019-03-29,1804.0495
2019-02-28,1804.4169
2019-01-31,1805.9283
2018-12-31,1808.6878
2018-11-30,1810.1670
2018-10-31,1814.4049
2018-09-28,1828.8813
2018-08-31,1746.4497
2018-07-31,1608.7726
2018-06-29,1525.0559
2018-05-31,1451.4610
2018-04-30,1383.7065
2018-03-29,1317.1191
2018-02-28,1283.6908
2018-01-31,1176.9436
2017-12-29,1051.3914
2017-11-30,1011.3063
2017-10-31,947.4924
2017-09-29,886.4252
2017-08-31,865.9486
2017-07-31,843.5709
2017-06-30,828.9037
2017-05-31,810.1178
2017-04-28,772.7792
2017-03-31,745.0406
2017-02-28,726.0654
2017-01-31,708.0591
2016-12-30,686.7502
2016-11-30,676.6173
2016-10-31,669.3659
2016-09-30,663.7820
2016-08-31,646.1007
2016-07-29,635.8047
2016-06-30,617.8150
2016-05-31,606.1379
2016-04-29,594.7918
2016-03-31,587.1255
2016-02-29,586.5718
2016-01-29,588.8287
2015-12-31,589.0972
2015-11-30,549.7196
2015-10-30,496.3576
2015-09-30,435.8375
2015-08-31,419.6622
2015-07-31,396.3968
2015-06-30,357.5888
2015-05-29,349.5618
2015-04-30,339.2984
2015-03-31,331.7938
2015-02-27,329.6380
2015-01-30,325.6814
2014-12-31,325.3144
2014-11-28,326.0175
2014-10-31,325.8032
2014-09-30,328.7343
2014-08-29,329.3584
2014-07-31,329.1598
2014-06-30,329.2294
2014-05-30,329.3690
2014-04-30,329.5127
2014-03-31,329.9158
2014-02-28,329.5439
2014-01-31,325.0197
2013-12-31,321.7491
2013-11-29,300.0489
2013-10-31,275.3090
2013-09-30,254.0062
2013-08-30,246.2145
2013-07-31,242.5615
2013-06-28,236.7606
2013-05-31,234.3156
2013-04-30,231.7242
2013-03-28,230.5991
2013-02-28,224.4234
2013-01-31,222.2046
2012-12-31,217.1273
2012-11-30,212.6531
2012-10-31,209.5286
2012-09-28,207.5998
2012-08-31,203.4063
2012-07-31,201.9237
2012-06-29,201.4282
2012-05-31,201.0870
2012-04-30,200.9652
2012-03-30,200.0541
2012-02-29,200.0340
2012-01-31,200.4991
2011-12-30,200.6190
2011-11-30,200.7382
2011-10-31,201.1877
2011-09-30,199.6166
2011-08-31,196.6819
2011-07-29,192.7669
2011-06-30,181.6294
2011-05-31,172.1018
2011-04-29,161.9115
2011-03-31,147.1827
2011-02-28,141.9594
2011-01-31,139.7239
2010-12-31,137.7385
2010-11-30,130.5714
2010-10-29,125.5980
2010-09-30,123.5746
2010-08-31,122.4741
2010-07-30,122.4493
2010-06-30,122.6252
2010-05-28,123.2225
2010-04-30,123.0206
2010-03-31,120.4300
2010-02-26,117.4056
2010-01-29,117.2870
2009-12-31,115.5116
2009-11-30,107.3214
2009-10-30,93.3463
2009-09-30,81.5880
2009-08-31,76.8714
2009-07-31,76.5068
2009-06-30,76.2490
2009-05-29,76.1952
2009-04-30,76.1846
2009-03-31,76.1250
2009-02-27,76.1661
2009-01-30,76.5049
2008-12-31,76.9581
2008-11-28,77.6704
2008-10-31,81.5127
2008-09-30,84.2111
2008-08-29,84.7661
2008-07-31,84.8479
2008-06-30,85.2906
2008-05-30,85.4590
2008-04-30,85.4917
2008-03-31,85.6434
2008-02-29,85.7445
2008-01-31,85.9259
2007-12-31,87.1508
2007-11-30,84.4227
2007-10-31,81.3865
2007-09-28,78.1657
2007-08-31,69.8254
2007-07-31,64.6477
2007-06-29,57.2399
2007-05-31,51.7398
2007-04-30,41.9979
2007-03-30,39.6516
2007-02-28,39.6481
2007-01-31,39.6574
2006-12-29,39.6718
2006-11-30,39.6740
2006-10-31,39.6621
2006-09-29,39.7291
2006-08-31,40.7648
2006-07-31,41.1500
2006-06-30,42.7532
2006-05-31,42.8283
2006-04-28,43.4104
2006-03-31,43.4823
2006-02-28,43.5249
2006-01-31,43.6272
2005-12-30,43.5695
2005-11-30,43.3488
2005-10-31,43.2598
2005-09-30,43.3193
2005-08-31,43.2732
2005-07-29,43.2939
2005-06-30,43.2668
2005-05-31,43.4898
2005-04-29,43.6112
2005-03-31,45.1031
2005-02-28,45.7080
2005-01-31,45.9686
2004-12-31,45.9803
2004-11-30,45.9914
2004-10-29,46.2370
2004-09-30,47.4598
2004-08-31,47.9208
2004-07-30,49.0026
2004-06-30,49.3961
2004-05-28,49.1370
2004-04-30,49.1645
2004-03-31,49.4214
2004-02-27,49.7096
2004-01-30,50.3557
2003-12-31,50.3395
2003-11-28,49.0366
2003-10-31,45.4292
2003-09-30,38.2285
2003-08-29,34.6672
2003-07-31,30.4160
2003-06-30,26.4376
2003-05-30,23.3252
2003-04-30,19.3617
2003-03-31,17.9292
2003-02-28,17.3509
2003-01-31,17.1325
2002-12-31,16.8076
2002-11-29,16.7206
2002-10-31,15.5222
2002-09-30,14.8738
2002-08-30,14.7889
2002-07-31,14.7675
2002-06-28,14.8137
2002-05-31,14.6676
2002-04-30,14.4543
2002-03-28,14.4092
2002-02-28,14.4112
2002-01-31,14.4153
2001-12-31,14.4208
2001-11-30,14.4445
2001-10-31,14.5565
2001-09-28,15.0842
2001-08-31,16.6660
2001-07-31,18.5401
2001-06-29,19.9331
2001-05-31,21.3222
2001-04-30,21.5537
2001-03-30,22.0367
2001-02-28,24.6640
2001-01-31,28.2355
2000-12-29,31.1448
2000-11-30,35.9808
2000-10-31,38.1503
