,KAMA_monthly_10
2022-04-04,94.8730
2022-03-31,92.8874
2022-02-28,90.7707
2022-01-31,86.5381
2021-12-31,84.7459
2021-11-30,80.1587
2021-10-29,75.6732
2021-09-30,73.5432
2021-08-31,72.1980
2021-07-30,70.5112
2021-06-30,69.9974
2021-05-28,68.2991
2021-04-30,64.9867
2021-03-31,62.7533
2021-02-26,60.2544
2021-01-29,55.3984
2020-12-31,54.5381
2020-11-30,53.9497
2020-10-30,53.8621
2020-09-30,54.3906
2020-08-31,54.4235
2020-07-31,54.2935
2020-06-30,55.1929
2020-05-29,57.2434
2020-04-30,58.6441
2020-03-31,60.6037
2020-02-28,61.6257
2020-01-31,61.6417
2019-12-31,61.4946
2019-11-29,60.4440
2019-10-31,59.3626
2019-09-30,57.5834
2019-08-30,57.1778
2019-07-31,55.9677
2019-06-28,54.3032
2019-05-31,53.1424
2019-04-30,52.6373
2019-03-29,50.7244
2019-02-28,48.3566
2019-01-31,47.0987
2018-12-31,46.6088
2018-11-30,46.5501
2018-10-31,45.5853
2018-09-28,44.9379
2018-08-31,44.1523
2018-07-31,43.8684
2018-06-29,43.5993
2018-05-31,43.2129
2018-04-30,43.2399
2018-03-29,43.3879
2018-02-28,43.5164
2018-01-31,43.1529
2017-12-29,42.5171
2017-11-30,42.4998
2017-10-31,40.3707
2017-09-29,37.8457
2017-08-31,34.9168
2017-07-31,32.5863
2017-06-30,30.6474
2017-05-31,29.0766
2017-04-28,27.7037
2017-03-31,26.3907
2017-02-28,25.6760
2017-01-31,25.1355
2016-12-30,24.6145
2016-11-30,24.3974
2016-10-31,23.9591
2016-09-30,23.7838
2016-08-31,23.6873
2016-07-29,23.6636
2016-06-30,23.5308
2016-05-31,23.5312
2016-04-29,23.5169
2016-03-31,23.7834
2016-02-29,23.9851
2016-01-29,24.0486
2015-12-31,24.0837
2015-11-30,24.0781
2015-10-30,24.0565
2015-09-30,24.0181
2015-08-31,24.0173
2015-07-31,24.0077
2015-06-30,23.9507
2015-05-29,23.6294
2015-04-30,23.2042
2015-03-31,23.1917
2015-02-27,23.1563
2015-01-30,23.0085
2014-12-31,22.9924
2014-11-28,22.8444
2014-10-31,22.4744
2014-09-30,22.1002
2014-08-29,21.9165
2014-07-31,21.9152
2014-06-30,21.8099
2014-05-30,21.2229
2014-04-30,20.7419
2014-03-31,20.7219
2014-02-28,20.4342
2014-01-31,19.3980
2013-12-31,18.5864
2013-11-29,18.0701
2013-10-31,17.9461
2013-09-30,16.7510
2013-08-30,15.3117
2013-07-31,14.3752
2013-06-28,13.1600
2013-05-31,11.7810
2013-04-30,11.1109
2013-03-28,10.7430
2013-02-28,10.4330
2013-01-31,10.4176
2012-12-31,10.4239
2012-11-30,10.4288
2012-10-31,10.6203
2012-09-28,10.6608
2012-08-31,10.6704
2012-07-31,10.7261
2012-06-29,10.7668
2012-05-31,10.7746
2012-04-30,10.8219
2012-03-30,10.9124
2012-02-29,10.9802
2012-01-31,11.0349
2011-12-30,11.0400
2011-11-30,11.2012
2011-10-31,11.3039
2011-09-30,11.3936
2011-08-31,11.6875
2011-07-29,11.7046
2011-06-30,11.7257
2011-05-31,11.7523
2011-04-29,11.7669
2011-03-31,11.7753
2011-02-28,11.8598
2011-01-31,12.0015
2010-12-31,12.1149
2010-11-30,12.1279
2010-10-29,12.1403
2010-09-30,12.1680
2010-08-31,12.2295
2010-07-30,12.2999
2010-06-30,12.3317
2010-05-28,12.3991
2010-04-30,12.4158
2010-03-31,11.1096
2010-02-26,10.2274
2010-01-29,9.4900
2009-12-31,8.9739
2009-11-30,9.0296
2009-10-30,9.0804
2009-09-30,9.1108
2009-08-31,9.1684
2009-07-31,9.2770
2009-06-30,9.8414
2009-05-29,10.8557
2009-04-30,11.2080
2009-03-31,11.6748
2009-02-27,13.0030
2009-01-30,13.9548
2008-12-31,14.4166
2008-11-28,14.8079
2008-10-31,15.2399
2008-09-30,15.3312
2008-08-29,15.3085
2008-07-31,15.2875
2008-06-30,15.5260
2008-05-30,16.1834
2008-04-30,16.2361
2008-03-31,16.5388
2008-02-29,17.4492
2008-01-31,18.1023
2007-12-31,19.4304
2007-11-30,20.1421
2007-10-31,21.7183
2007-09-28,21.7485
2007-08-31,21.7512
2007-07-31,21.7597
2007-06-29,21.7752
2007-05-31,21.7633
2007-04-30,21.7504
2007-03-30,21.7573
2007-02-28,21.7538
2007-01-31,21.6590
2006-12-29,21.3661
2006-11-30,21.2722
