,KAMA_monthly_10
2022-04-04,19.2070
2022-03-31,18.8229
2022-02-28,18.5285
2022-01-31,18.2255
2021-12-31,18.2076
2021-11-30,18.2037
2021-10-29,18.0205
2021-09-30,17.7350
2021-08-31,17.4381
2021-07-30,17.4328
2021-06-30,17.4263
2021-05-28,17.2000
2021-04-30,16.6563
2021-03-31,15.3414
2021-02-26,14.3800
2021-01-29,13.2953
2020-12-31,12.7587
2020-11-30,12.7546
2020-10-30,12.7156
2020-09-30,12.8369
2020-08-31,12.9239
2020-07-31,12.9548
2020-06-30,13.0717
2020-05-29,13.1879
2020-04-30,13.2979
2020-03-31,13.5980
2020-02-28,13.8903
2020-01-31,13.8960
2019-12-31,13.6511
2019-11-29,13.3364
2019-10-31,13.1626
2019-09-30,12.9850
2019-08-30,12.9031
2019-07-31,12.8672
2019-06-28,12.7553
2019-05-31,12.6251
2019-04-30,12.4702
2019-03-29,12.0941
2019-02-28,11.9591
2019-01-31,11.9301
2018-12-31,11.9403
2018-11-30,12.0003
2018-10-31,11.9926
2018-09-28,12.0931
2018-08-31,12.1151
2018-07-31,12.1270
2018-06-29,12.2221
2018-05-31,12.2843
2018-04-30,12.5740
2018-03-29,12.7967
2018-02-28,12.9742
2018-01-31,13.0569
2017-12-29,13.0492
2017-11-30,13.0554
2017-10-31,13.0749
2017-09-29,13.1186
2017-08-31,13.1321
2017-07-31,13.1423
2017-06-30,13.1366
2017-05-31,13.1383
2017-04-28,13.1232
2017-03-31,13.0710
2017-02-28,13.0021
2017-01-31,12.9490
2016-12-30,12.9476
2016-11-30,12.9709
2016-10-31,12.9723
2016-09-30,13.2384
2016-08-31,13.3515
2016-07-29,13.7412
2016-06-30,13.7473
2016-05-31,13.7498
2016-04-29,13.7985
2016-03-31,13.8531
2016-02-29,13.8736
2016-01-29,13.8733
2015-12-31,13.8867
2015-11-30,13.8789
2015-10-30,13.8378
2015-09-30,13.8244
2015-08-31,13.8567
2015-07-31,13.8629
2015-06-30,13.7078
2015-05-29,13.4548
2015-04-30,13.3708
2015-03-31,13.3066
2015-02-27,12.8120
2015-01-30,12.4251
2014-12-31,12.3534
2014-11-28,12.2965
2014-10-31,12.1561
2014-09-30,12.1191
2014-08-29,12.0902
2014-07-31,11.8030
2014-06-30,11.5408
2014-05-30,11.2626
2014-04-30,11.2374
2014-03-31,11.2134
2014-02-28,11.1379
2014-01-31,10.8036
2013-12-31,10.7070
2013-11-29,10.2728
2013-10-31,10.0433
2013-09-30,9.6015
2013-08-30,9.1701
2013-07-31,8.9560
2013-06-28,8.4301
2013-05-31,7.8533
2013-04-30,7.5478
2013-03-28,7.3916
2013-02-28,6.6399
2013-01-31,6.2141
2012-12-31,5.9987
2012-11-30,5.8676
2012-10-31,5.7213
2012-09-28,5.6062
2012-08-31,5.2417
2012-07-31,5.1511
2012-06-29,5.0765
2012-05-31,5.0200
2012-04-30,5.0170
2012-03-30,5.0134
2012-02-29,4.9898
2012-01-31,4.9852
2011-12-30,4.9761
2011-11-30,4.9559
2011-10-31,4.9949
2011-09-30,5.0105
2011-08-31,5.0872
2011-07-29,5.0899
2011-06-30,5.0894
2011-05-31,5.0496
2011-04-29,5.0359
2011-03-31,5.0014
2011-02-28,4.9952
2011-01-31,4.9830
2010-12-31,4.9554
2010-11-30,4.9503
2010-10-29,4.9309
2010-09-30,4.9432
2010-08-31,4.9446
2010-07-30,4.9480
2010-06-30,4.9452
2010-05-28,4.9240
2010-04-30,4.7607
2010-03-31,4.2368
2010-02-26,3.8013
2010-01-29,3.4061
2009-12-31,2.6275
2009-11-30,2.0236
2009-10-30,1.9440
2009-09-30,1.9143
2009-08-31,1.7818
2009-07-31,1.7555
2009-06-30,1.6389
2009-05-29,1.7140
2009-04-30,1.6660
2009-03-31,1.7284
2009-02-27,2.4220
2009-01-30,3.3145
2008-12-31,4.1385
2008-11-28,4.9310
2008-10-31,6.2246
2008-09-30,7.8555
2008-08-29,8.4638
2008-07-31,9.3287
2008-06-30,10.5433
2008-05-30,11.7053
2008-04-30,12.2284
2008-03-31,13.1105
2008-02-29,14.3939
2008-01-31,15.7060
2007-12-31,16.3493
2007-11-30,17.0315
2007-10-31,18.0788
2007-09-28,18.7711
2007-08-31,19.3219
2007-07-31,19.6677
2007-06-29,19.7696
2007-05-31,19.7735
2007-04-30,19.7091
2007-03-30,19.7059
2007-02-28,19.7061
2007-01-31,19.5841
2006-12-29,19.5785
2006-11-30,19.5685
2006-10-31,19.5563
2006-09-29,19.5498
2006-08-31,19.5447
2006-07-31,19.5409
2006-06-30,19.9874
2006-05-31,20.1803
2006-04-28,20.9844
2006-03-31,21.6120
2006-02-28,21.8908
2006-01-31,22.0613
2005-12-30,22.3663
2005-11-30,23.0228
2005-10-31,23.8440
2005-09-30,24.8745
2005-08-31,25.3458
2005-07-29,25.5174
2005-06-30,25.7223
2005-05-31,26.6747
2005-04-29,27.0581
2005-03-31,27.2926
2005-02-28,27.4192
2005-01-31,27.5813
2004-12-31,27.6894
2004-11-30,27.6932
2004-10-29,27.6890
2004-09-30,27.6667
2004-08-31,27.6566
2004-07-30,27.6482
2004-06-30,27.6333
2004-05-28,27.5749
2004-04-30,27.2736
2004-03-31,27.0107
2004-02-27,26.6866
2004-01-30,26.3771
2003-12-31,25.9244
2003-11-28,24.7872
2003-10-31,23.8434
2003-09-30,22.9663
2003-08-29,22.6217
2003-07-31,22.5346
2003-06-30,22.4019
2003-05-30,22.3680
2003-04-30,22.1542
2003-03-31,22.1378
2003-02-28,22.0956
2003-01-31,22.0844
2002-12-31,22.0514
2002-11-29,22.0115
2002-10-31,21.9811
2002-09-30,21.7748
2002-08-30,21.7347
2002-07-31,21.3516
2002-06-28,21.0999
2002-05-31,20.3827
2002-04-30,20.1105
2002-03-28,19.9099
2002-02-28,19.4465
2002-01-31,18.8524
2001-12-31,18.6255
2001-11-30,18.5915
2001-10-31,18.4443
2001-09-28,18.4300
2001-08-31,18.3825
2001-07-31,18.3514
2001-06-29,17.9870
2001-05-31,17.8076
2001-04-30,17.5489
2001-03-30,17.4850
2001-02-28,17.4561
2001-01-31,17.4093
2000-12-29,17.3346
2000-11-30,17.3138
2000-10-31,17.3123
