,KAMA_monthly_10
2022-04-04,72.7602
2022-03-31,72.7412
2022-02-28,72.6976
2022-01-31,72.6633
2021-12-31,72.6468
2021-11-30,72.2557
2021-10-29,72.2353
2021-09-30,72.2523
2021-08-31,72.3247
2021-07-30,72.2467
2021-06-30,72.0567
2021-05-28,71.5913
2021-04-30,68.6207
2021-03-31,67.1537
2021-02-26,65.1723
2021-01-29,64.3574
2020-12-31,53.9475
2020-11-30,50.2367
2020-10-30,49.5275
2020-09-30,49.4174
2020-08-31,49.2956
2020-07-31,49.1553
2020-06-30,48.9705
2020-05-29,48.8578
2020-04-30,48.8298
2020-03-31,49.2753
2020-02-28,58.6119
2020-01-31,69.0733
2019-12-31,75.5585
2019-11-29,79.2730
2019-10-31,83.8600
2019-09-30,89.0874
2019-08-30,94.6588
2019-07-31,100.2158
2019-06-28,108.0143
2019-05-31,118.2137
2019-04-30,124.0127
2019-03-29,124.7561
2019-02-28,126.5436
2019-01-31,128.1933
2018-12-31,129.8589
2018-11-30,133.1538
2018-10-31,135.9830
2018-09-28,139.8709
2018-08-31,140.6942
2018-07-31,140.7825
2018-06-29,140.8333
2018-05-31,142.8302
2018-04-30,145.6183
2018-03-29,148.5542
2018-02-28,150.9031
2018-01-31,151.7050
2017-12-29,151.8541
2017-11-30,152.5725
2017-10-31,152.7683
2017-09-29,152.8296
2017-08-31,153.2045
2017-07-31,149.1463
2017-06-30,144.6784
2017-05-31,142.5150
2017-04-28,140.7695
2017-03-31,137.4515
2017-02-28,132.7824
2017-01-31,128.2594
2016-12-30,124.4607
2016-11-30,120.6408
2016-10-31,113.5423
2016-09-30,113.3158
2016-08-31,113.2384
2016-07-29,112.6012
2016-06-30,110.7358
2016-05-31,110.1410
2016-04-29,109.6998
2016-03-31,109.4854
2016-02-29,109.4157
2016-01-29,109.3510
2015-12-31,109.9219
2015-11-30,109.6648
2015-10-30,109.5700
2015-09-30,109.4578
2015-08-31,112.2569
2015-07-31,113.5233
2015-06-30,114.2654
2015-05-29,114.2864
2015-04-30,113.8850
2015-03-31,113.2601
2015-02-27,113.1122
2015-01-30,111.1840
2014-12-31,110.7829
2014-11-28,109.4054
2014-10-31,107.8342
2014-09-30,107.5071
2014-08-29,106.0484
2014-07-31,105.7057
2014-06-30,105.5478
2014-05-30,105.0732
2014-04-30,102.5177
2014-03-31,99.9506
2014-02-28,98.3990
2014-01-31,96.5961
2013-12-31,95.9704
2013-11-29,92.2205
2013-10-31,89.4935
2013-09-30,86.0440
2013-08-30,82.9766
2013-07-31,80.7641
2013-06-28,79.8418
2013-05-31,79.6614
2013-04-30,78.5771
2013-03-28,78.0517
2013-02-28,78.0135
2013-01-31,78.0185
2012-12-31,78.0749
2012-11-30,78.3150
2012-10-31,78.9662
2012-09-28,79.0034
2012-08-31,78.9624
2012-07-31,78.9509
2012-06-29,78.9912
2012-05-31,78.9750
2012-04-30,78.9972
2012-03-30,78.9668
2012-02-29,78.9396
2012-01-31,78.9235
2011-12-30,78.9205
2011-11-30,79.3297
2011-10-31,79.3715
2011-09-30,79.4022
2011-08-31,80.1018
2011-07-29,80.2197
2011-06-30,80.3907
2011-05-31,79.6991
2011-04-29,79.1546
2011-03-31,73.5424
2011-02-28,68.3984
2011-01-31,64.6797
2010-12-31,62.0613
2010-11-30,58.7104
2010-10-29,55.8186
2010-09-30,52.9924
2010-08-31,51.2315
2010-07-30,50.0766
2010-06-30,49.0207
2010-05-28,48.9410
2010-04-30,48.5191
2010-03-31,44.7376
2010-02-26,43.2636
2010-01-29,42.5844
2009-12-31,41.8213
2009-11-30,39.9646
2009-10-30,38.4888
