,KAMA_monthly_10
2022-04-04,42.4241
2022-03-31,42.3590
2022-02-28,42.3106
2022-01-31,42.2986
2021-12-31,42.4194
2021-11-30,42.3404
2021-10-29,42.2890
2021-09-30,42.0647
2021-08-31,41.7869
2021-07-30,41.0531
2021-06-30,41.0314
2021-05-28,41.0190
2021-04-30,40.9928
2021-03-31,40.9176
2021-02-26,39.9967
2021-01-29,38.1604
2020-12-31,36.2532
2020-11-30,34.9794
2020-10-30,34.5018
2020-09-30,34.2986
2020-08-31,33.6553
2020-07-31,32.7277
2020-06-30,30.1911
2020-05-29,28.6869
2020-04-30,28.4983
2020-03-31,28.4816
2020-02-28,28.4677
2020-01-31,28.1556
2019-12-31,28.1288
2019-11-29,28.1034
2019-10-31,27.8881
2019-09-30,27.6851
2019-08-30,27.6811
2019-07-31,27.6630
2019-06-28,26.4174
2019-05-31,25.7272
2019-04-30,25.3272
2019-03-29,24.7603
2019-02-28,23.9413
2019-01-31,23.1753
2018-12-31,23.1444
2018-11-30,23.1668
2018-10-31,22.9495
2018-09-28,22.4961
2018-08-31,22.4833
2018-07-31,22.4599
2018-06-29,22.2405
2018-05-31,21.5395
2018-04-30,21.4631
2018-03-29,21.1474
2018-02-28,20.4123
2018-01-31,19.1901
2017-12-29,17.8747
2017-11-30,17.8443
2017-10-31,17.6980
2017-09-29,17.3328
2017-08-31,16.3193
2017-07-31,15.2093
2017-06-30,13.9026
2017-05-31,13.2954
2017-04-28,12.6231
2017-03-31,12.4918
2017-02-28,12.3610
2017-01-31,12.2914
2016-12-30,12.2682
2016-11-30,12.2569
2016-10-31,12.2554
2016-09-30,12.4959
2016-08-31,12.6142
2016-07-29,12.6158
2016-06-30,12.6219
2016-05-31,12.6271
2016-04-29,12.6544
2016-03-31,12.6609
2016-02-29,12.6922
2016-01-29,12.7043
2015-12-31,12.7051
2015-11-30,12.7044
2015-10-30,12.6735
2015-09-30,12.6737
2015-08-31,12.7061
2015-07-31,12.7254
2015-06-30,12.7411
2015-05-29,12.7350
2015-04-30,12.7174
2015-03-31,12.7192
2015-02-27,12.7147
2015-01-30,12.6980
2014-12-31,12.8078
2014-11-28,12.8350
2014-10-31,12.8520
2014-09-30,12.8843
2014-08-29,12.9691
2014-07-31,12.9932
2014-06-30,12.9991
2014-05-30,12.9008
2014-04-30,12.8610
2014-03-31,12.6301
2014-02-28,12.0139
2014-01-31,11.3247
2013-12-31,11.1531
2013-11-29,10.3188
2013-10-31,9.7958
2013-09-30,9.1735
2013-08-30,8.7453
2013-07-31,8.5668
2013-06-28,8.3759
2013-05-31,8.2768
2013-04-30,8.1511
2013-03-28,8.1495
2013-02-28,8.0162
2013-01-31,7.8724
2012-12-31,7.8483
2012-11-30,7.8447
2012-10-31,7.8498
2012-09-28,7.8528
2012-08-31,7.7160
2012-07-31,7.6700
2012-06-29,7.7056
2012-05-31,7.7098
2012-04-30,7.7877
2012-03-30,7.9314
2012-02-29,7.9759
2012-01-31,8.0451
2011-12-30,8.1020
2011-11-30,8.1656
2011-10-31,8.2743
2011-09-30,8.3366
2011-08-31,8.6813
2011-07-29,8.6956
2011-06-30,8.7124
2011-05-31,8.7412
2011-04-29,8.7617
2011-03-31,8.7760
2011-02-28,8.7761
2011-01-31,8.7654
2010-12-31,8.7516
2010-11-30,8.7429
2010-10-29,8.8012
2010-09-30,9.2118
2010-08-31,9.2331
2010-07-30,9.2629
2010-06-30,9.2752
2010-05-28,9.2954
2010-04-30,9.3116
2010-03-31,9.3230
2010-02-26,9.2239
2010-01-29,9.1110
