,KAMA_monthly_10
2022-04-04,16.8097
2022-03-31,16.8132
2022-02-28,16.8101
2022-01-31,16.7381
2021-12-31,15.9847
2021-11-30,14.7825
2021-10-29,13.7147
2021-09-30,12.9575
2021-08-31,12.8104
2021-07-30,12.7977
2021-06-30,12.5270
2021-05-28,11.6664
2021-04-30,10.6041
2021-03-31,10.3494
2021-02-26,9.3819
2021-01-29,8.1797
2020-12-31,7.0152
2020-11-30,6.9276
2020-10-30,6.9134
2020-09-30,6.8894
2020-08-31,6.9121
2020-07-31,6.9191
2020-06-30,6.9448
2020-05-29,7.0474
2020-04-30,7.2850
2020-03-31,7.9995
2020-02-28,8.7290
2020-01-31,9.0370
2019-12-31,9.0420
2019-11-29,9.0417
2019-10-31,9.0463
2019-09-30,9.0773
2019-08-30,9.0793
2019-07-31,9.0808
2019-06-28,9.0800
2019-05-31,9.0639
2019-04-30,9.0643
2019-03-29,9.0603
2019-02-28,9.1491
2019-01-31,9.2212
2018-12-31,9.2743
2018-11-30,9.5666
2018-10-31,9.6173
2018-09-28,9.7135
2018-08-31,9.9781
2018-07-31,10.1674
2018-06-29,10.2251
2018-05-31,10.2337
2018-04-30,10.2344
2018-03-29,10.2430
2018-02-28,10.2543
2018-01-31,10.2666
2017-12-29,10.2703
2017-11-30,10.2627
2017-10-31,10.2504
2017-09-29,10.2427
2017-08-31,10.2472
2017-07-31,10.2606
2017-06-30,10.2713
2017-05-31,10.3348
2017-04-28,10.4238
2017-03-31,10.4481
2017-02-28,10.5259
2017-01-31,10.5338
2016-12-30,10.5450
2016-11-30,10.5490
2016-10-31,10.5647
2016-09-30,10.6247
2016-08-31,10.6821
2016-07-29,10.7170
2016-06-30,10.7201
2016-05-31,10.7313
2016-04-29,10.7328
2016-03-31,10.7335
2016-02-29,10.7382
2016-01-29,10.8381
2015-12-31,11.1218
2015-11-30,11.1724
2015-10-30,11.1742
2015-09-30,11.1743
2015-08-31,11.2596
2015-07-31,11.2659
2015-06-30,11.2692
2015-05-29,11.2770
2015-04-30,11.2789
2015-03-31,11.2725
2015-02-27,11.2696
2015-01-30,11.2617
2014-12-31,11.2660
2014-11-28,11.2664
2014-10-31,11.2634
2014-09-30,11.2864
2014-08-29,11.3200
2014-07-31,11.2928
2014-06-30,11.2734
2014-05-30,11.2216
2014-04-30,11.2189
2014-03-31,11.2105
2014-02-28,11.2119
2014-01-31,11.2288
2013-12-31,11.2645
2013-11-29,11.3046
2013-10-31,11.1357
2013-09-30,10.9107
2013-08-30,10.6495
2013-07-31,10.4632
2013-06-28,9.7703
2013-05-31,9.2917
2013-04-30,8.3491
2013-03-28,7.9447
2013-02-28,7.7999
2013-01-31,7.7586
2012-12-31,7.7392
2012-11-30,7.7196
2012-10-31,7.7174
2012-09-28,7.7187
2012-08-31,7.7338
2012-07-31,7.8384
2012-06-29,7.8506
2012-05-31,7.8838
2012-04-30,7.9032
2012-03-30,7.9147
2012-02-29,7.8943
2012-01-31,7.8705
2011-12-30,7.8524
2011-11-30,7.9332
2011-10-31,8.0696
2011-09-30,8.1104
2011-08-31,8.6040
2011-07-29,8.6866
2011-06-30,8.6889
2011-05-31,8.6619
2011-04-29,8.6107
2011-03-31,8.3966
2011-02-28,8.3247
2011-01-31,8.2851
2010-12-31,8.1748
2010-11-30,7.9093
2010-10-29,7.6677
2010-09-30,7.5432
2010-08-31,7.5079
2010-07-30,7.5055
2010-06-30,7.3652
2010-05-28,7.3975
2010-04-30,7.3420
2010-03-31,6.8062
2010-02-26,6.1839
2010-01-29,5.6693
2009-12-31,5.0618
2009-11-30,4.4455
2009-10-30,3.9192
2009-09-30,3.7582
2009-08-31,3.5608
2009-07-31,3.1614
2009-06-30,3.0515
2009-05-29,3.0237
2009-04-30,3.0111
2009-03-31,2.9919
2009-02-27,3.1900
2009-01-30,3.7551
2008-12-31,3.9485
2008-11-28,4.1557
2008-10-31,4.3429
2008-09-30,4.6508
2008-08-29,4.7114
2008-07-31,4.9443
2008-06-30,5.1132
2008-05-30,5.2310
2008-04-30,5.2541
2008-03-31,5.2481
2008-02-29,5.3823
2008-01-31,5.4278
2007-12-31,5.4616
2007-11-30,5.4925
2007-10-31,5.5006
2007-09-28,5.4776
2007-08-31,5.4754
2007-07-31,5.4794
2007-06-29,5.4762
2007-05-31,5.4268
2007-04-30,5.4123
2007-03-30,5.4147
2007-02-28,5.4192
2007-01-31,5.4250
2006-12-29,5.4249
2006-11-30,5.4293
2006-10-31,5.4293
2006-09-29,5.4266
2006-08-31,5.4268
2006-07-31,5.4251
2006-06-30,5.6034
2006-05-31,5.7826
2006-04-28,5.9973
2006-03-31,6.1980
2006-02-28,6.2693
2006-01-31,6.2930
2005-12-30,6.3371
2005-11-30,6.6077
2005-10-31,6.8843
2005-09-30,7.2532
2005-08-31,7.3884
2005-07-29,7.4511
2005-06-30,7.4894
2005-05-31,7.5905
2005-04-29,7.7668
2005-03-31,8.3043
2005-02-28,8.4306
2005-01-31,8.4697
2004-12-31,8.4707
2004-11-30,8.4543
2004-10-29,8.4526
2004-09-30,8.4789
2004-08-31,8.4757
2004-07-30,8.4676
2004-06-30,8.4136
2004-05-28,8.3058
2004-04-30,8.2388
2004-03-31,8.1015
2004-02-27,8.0890
2004-01-30,8.0623
2003-12-31,7.8706
2003-11-28,7.2831
2003-10-31,7.1832
2003-09-30,7.1682
2003-08-29,7.1732
2003-07-31,7.1898
2003-06-30,7.2030
2003-05-30,7.2077
2003-04-30,7.2370
2003-03-31,7.3115
2003-02-28,8.0070
2003-01-31,8.3811
2002-12-31,8.7280
2002-11-29,8.9351
2002-10-31,9.0295
2002-09-30,9.6809
2002-08-30,10.4834
2002-07-31,10.6565
2002-06-28,10.7704
2002-05-31,10.8351
2002-04-30,10.9001
2002-03-28,11.1063
2002-02-28,11.2800
2002-01-31,11.9879
2001-12-31,12.5259
2001-11-30,13.0653
2001-10-31,13.3276
2001-09-28,13.5877
2001-08-31,13.7387
2001-07-31,13.8591
2001-06-29,13.8575
2001-05-31,13.8605
2001-04-30,13.9065
2001-03-30,13.8390
2001-02-28,13.7393
2001-01-31,13.5861
2000-12-29,13.5340
2000-11-30,13.5678
2000-10-31,13.6646
