,KAMA_monthly_10
2022-04-04,44.9301
2022-03-31,44.2286
2022-02-28,43.6792
2022-01-31,43.2528
2021-12-31,43.1396
2021-11-30,42.9752
2021-10-29,43.0199
2021-09-30,43.0392
2021-08-31,42.9661
2021-07-30,41.6903
2021-06-30,41.1657
2021-05-28,40.9683
2021-04-30,40.5871
2021-03-31,40.2736
2021-02-26,38.9870
2021-01-29,38.9218
2020-12-31,38.9898
2020-11-30,39.0466
2020-10-30,39.1598
2020-09-30,40.1019
2020-08-31,40.5278
2020-07-31,40.5545
2020-06-30,40.6398
2020-05-29,40.6913
2020-04-30,40.9530
2020-03-31,41.2216
2020-02-28,41.6378
2020-01-31,42.3290
2019-12-31,42.4608
2019-11-29,42.4650
2019-10-31,42.4854
2019-09-30,42.5586
2019-08-30,43.3936
2019-07-31,44.7060
2019-06-28,45.0999
2019-05-31,45.3420
2019-04-30,45.5407
2019-03-29,45.5504
2019-02-28,45.5469
2019-01-31,45.5861
2018-12-31,46.0922
2018-11-30,46.6254
2018-10-31,47.0206
2018-09-28,46.9429
2018-08-31,46.9555
2018-07-31,47.0093
2018-06-29,47.0465
2018-05-31,47.1430
2018-04-30,47.4478
2018-03-29,48.1580
2018-02-28,48.2658
2018-01-31,48.3199
2017-12-29,48.2904
2017-11-30,48.2559
2017-10-31,48.2388
2017-09-29,48.2478
2017-08-31,48.2624
2017-07-31,48.2768
2017-06-30,48.2904
2017-05-31,47.6304
2017-04-28,47.0562
2017-03-31,46.8968
2017-02-28,46.5352
2017-01-31,45.4510
2016-12-30,44.8298
2016-11-30,44.5029
2016-10-31,44.4586
2016-09-30,44.0829
2016-08-31,43.9745
2016-07-29,43.7163
2016-06-30,42.6791
2016-05-31,40.4764
2016-04-29,39.5866
2016-03-31,38.3611
2016-02-29,37.3150
2016-01-29,36.3256
2015-12-31,35.2447
2015-11-30,35.1086
2015-10-30,34.9328
2015-09-30,34.1380
2015-08-31,33.9700
2015-07-31,33.8333
2015-06-30,33.5382
2015-05-29,33.5638
2015-04-30,33.4437
2015-03-31,33.4285
2015-02-27,33.4125
2015-01-30,31.5384
2014-12-31,29.8066
2014-11-28,28.5382
2014-10-31,26.2128
2014-09-30,25.1216
2014-08-29,24.1722
2014-07-31,23.7141
2014-06-30,23.3808
2014-05-30,22.5392
2014-04-30,21.9764
2014-03-31,21.5543
2014-02-28,21.4441
2014-01-31,21.4216
2013-12-31,21.3974
2013-11-29,20.8058
2013-10-31,20.4840
2013-09-30,19.8607
2013-08-30,19.7967
2013-07-31,19.7319
2013-06-28,19.6425
2013-05-31,19.5599
2013-04-30,19.5160
2013-03-28,19.3992
2013-02-28,19.3205
2013-01-31,19.2923
2012-12-31,19.2402
2012-11-30,19.2513
2012-10-31,19.1382
2012-09-28,19.1501
2012-08-31,19.0516
2012-07-31,18.9000
2012-06-29,17.9542
2012-05-31,17.0316
2012-04-30,16.4710
2012-03-30,15.7483
2012-02-29,15.4653
2012-01-31,15.2362
2011-12-30,15.1332
2011-11-30,14.6044
2011-10-31,14.1240
2011-09-30,13.9429
2011-08-31,13.7848
2011-07-29,13.7122
2011-06-30,13.6545
2011-05-31,13.5410
2011-04-29,13.1619
2011-03-31,12.8124
2011-02-28,12.5100
2011-01-31,12.3706
2010-12-31,12.3432
2010-11-30,12.1631
2010-10-29,12.0637
2010-09-30,11.4639
2010-08-31,10.9370
2010-07-30,10.6792
2010-06-30,10.3548
2010-05-28,10.3293
2010-04-30,10.3061
2010-03-31,9.9055
2010-02-26,9.6149
2010-01-29,9.3662
2009-12-31,9.0628
2009-11-30,8.6525
2009-10-30,8.5438
2009-09-30,8.4588
2009-08-31,8.4191
