,KAMA_monthly_10
2022-04-04,391.7676
2022-03-31,379.5467
2022-02-28,367.5902
2022-01-31,353.3644
2021-12-31,351.7847
2021-11-30,340.9305
2021-10-29,339.3479
2021-09-30,337.2493
2021-08-31,333.8956
2021-07-30,325.3357
2021-06-30,322.4845
2021-05-28,321.5898
2021-04-30,319.6619
2021-03-31,318.1177
2021-02-26,318.1168
2021-01-29,319.2533
2020-12-31,319.6743
2020-11-30,320.0244
2020-10-30,321.4413
2020-09-30,322.8225
2020-08-31,323.1682
2020-07-31,323.1055
2020-06-30,323.4172
2020-05-29,324.8146
2020-04-30,324.8130
2020-03-31,324.8643
2020-02-28,325.0358
2020-01-31,325.3504
2019-12-31,316.3768
2019-11-29,315.1034
2019-10-31,311.6726
2019-09-30,306.5401
2019-08-30,293.7093
2019-07-31,280.8107
2019-06-28,279.5889
2019-05-31,278.9544
2019-04-30,278.8686
2019-03-29,278.9075
2019-02-28,280.2574
2019-01-31,280.3785
2018-12-31,282.2774
2018-11-30,296.5805
2018-10-31,305.2787
2018-09-28,307.9025
2018-08-31,308.0669
2018-07-31,308.3494
2018-06-29,308.8944
2018-05-31,310.1511
2018-04-30,310.9034
2018-03-29,312.7362
2018-02-28,302.7057
2018-01-31,285.3460
2017-12-29,261.7938
2017-11-30,252.5079
2017-10-31,238.1593
2017-09-29,226.4119
2017-08-31,221.8831
2017-07-31,218.0406
2017-06-30,214.5558
2017-05-31,211.6831
2017-04-28,208.6565
2017-03-31,207.7163
2017-02-28,207.0568
2017-01-31,204.7376
2016-12-30,204.2248
2016-11-30,202.9887
2016-10-31,192.6732
2016-09-30,188.6249
2016-08-31,187.3441
2016-07-29,186.2780
2016-06-30,182.4971
2016-05-31,171.6275
2016-04-29,166.4886
2016-03-31,160.8159
2016-02-29,156.5442
2016-01-29,152.4610
2015-12-31,150.9607
2015-11-30,149.1311
2015-10-30,146.8328
2015-09-30,143.3033
2015-08-31,142.6847
2015-07-31,142.1791
2015-06-30,138.9262
2015-05-29,138.2679
2015-04-30,137.2222
2015-03-31,137.1936
2015-02-27,134.8521
2015-01-30,126.7327
2014-12-31,120.9045
2014-11-28,116.7856
2014-10-31,113.3667
2014-09-30,110.0650
2014-08-29,107.8632
2014-07-31,106.2382
2014-06-30,105.3652
2014-05-30,105.4683
2014-04-30,104.7045
2014-03-31,103.8235
2014-02-28,100.6549
2014-01-31,96.5939
2013-12-31,93.5222
2013-11-29,88.6469
2013-10-31,81.2133
2013-09-30,74.5368
2013-08-30,70.5473
2013-07-31,66.9950
2013-06-28,62.2072
2013-05-31,59.7195
2013-04-30,56.5358
2013-03-28,54.7122
2013-02-28,53.6046
