,KAMA_monthly_10
2022-04-04,80.7279
2022-03-31,80.7082
2022-02-28,80.6302
2022-01-31,80.6288
2021-12-31,80.6842
2021-11-30,80.8507
2021-10-29,80.9541
2021-09-30,80.8920
2021-08-31,80.7410
2021-07-30,80.6400
2021-06-30,80.7095
2021-05-28,80.5842
2021-04-30,79.2985
2021-03-31,78.6987
2021-02-26,78.2265
2021-01-29,76.3821
2020-12-31,77.3527
2020-11-30,77.3729
2020-10-30,77.3116
2020-09-30,80.3743
2020-08-31,81.5407
2020-07-31,82.0759
2020-06-30,85.3512
2020-05-29,88.0901
2020-04-30,91.5249
2020-03-31,97.0548
2020-02-28,110.7344
2020-01-31,113.6472
2019-12-31,113.6248
2019-11-29,112.3810
2019-10-31,112.3322
2019-09-30,112.5663
2019-08-30,112.6069
2019-07-31,112.6712
2019-06-28,112.6542
2019-05-31,112.6228
2019-04-30,112.5266
2019-03-29,112.3807
2019-02-28,112.4037
2019-01-31,112.3692
2018-12-31,112.3427
2018-11-30,113.3293
2018-10-31,113.5172
2018-09-28,113.8027
2018-08-31,113.6055
2018-07-31,113.5896
2018-06-29,113.6569
2018-05-31,114.7245
2018-04-30,114.9538
2018-03-29,115.0145
2018-02-28,115.1029
2018-01-31,114.6952
2017-12-29,111.8222
2017-11-30,111.7093
2017-10-31,110.2408
2017-09-29,107.9387
2017-08-31,106.7240
2017-07-31,100.0465
2017-06-30,96.2757
2017-05-31,92.3704
2017-04-28,85.5222
2017-03-31,76.6117
2017-02-28,74.4337
2017-01-31,72.4786
2016-12-30,71.6438
2016-11-30,71.4771
2016-10-31,71.4629
2016-09-30,71.5347
2016-08-31,71.6482
2016-07-29,72.2437
2016-06-30,72.4546
2016-05-31,73.0328
2016-04-29,73.0980
2016-03-31,73.1102
2016-02-29,73.0868
2016-01-29,73.1737
2015-12-31,73.1689
2015-11-30,71.4503
2015-10-30,70.6943
2015-09-30,69.6915
2015-08-31,69.1160
2015-07-31,68.4098
2015-06-30,67.3539
2015-05-29,67.1696
2015-04-30,67.1089
2015-03-31,67.3998
2015-02-27,65.8241
2015-01-30,65.2097
2014-12-31,64.8142
2014-11-28,59.6256
2014-10-31,56.3161
2014-09-30,54.1556
2014-08-29,51.0161
2014-07-31,48.0834
2014-06-30,45.5533
2014-05-30,43.6718
2014-04-30,41.7324
2014-03-31,39.7408
2014-02-28,36.5842
2014-01-31,33.8927
2013-12-31,31.3571
2013-11-29,29.6807
2013-10-31,28.9294
2013-09-30,28.2512
2013-08-30,28.1003
2013-07-31,28.0008
2013-06-28,27.5658
2013-05-31,27.4782
2013-04-30,27.0674
2013-03-28,26.3457
2013-02-28,26.0027
2013-01-31,25.6583
2012-12-31,25.2935
2012-11-30,25.0826
2012-10-31,24.6025
2012-09-28,24.1652
2012-08-31,24.1298
2012-07-31,24.1498
2012-06-29,24.2119
2012-05-31,24.2225
2012-04-30,24.3758
2012-03-30,24.4421
2012-02-29,24.4153
2012-01-31,24.4330
2011-12-30,24.5816
2011-11-30,25.2281
2011-10-31,25.5371
2011-09-30,25.6227
2011-08-31,27.1450
2011-07-29,27.8857
2011-06-30,27.9007
2011-05-31,27.5074
2011-04-29,27.1903
2011-03-31,26.4799
2011-02-28,26.0306
2011-01-31,25.7431
2010-12-31,25.2189
2010-11-30,24.0557
2010-10-29,23.4703
2010-09-30,22.8808
2010-08-31,22.7817
2010-07-30,22.8203
2010-06-30,22.7934
2010-05-28,22.8511
2010-04-30,22.6993
2010-03-31,20.0918
2010-02-26,18.2669
2010-01-29,17.2319
2009-12-31,16.1056
2009-11-30,14.8070
2009-10-30,13.4963
2009-09-30,13.3755
2009-08-31,12.5417
2009-07-31,12.4424
2009-06-30,12.4508
2009-05-29,12.5350
2009-04-30,12.5308
2009-03-31,12.5364
2009-02-27,13.4094
2009-01-30,15.1798
2008-12-31,17.2714
2008-11-28,18.2816
2008-10-31,22.2150
2008-09-30,26.1668
2008-08-29,28.0327
2008-07-31,28.9615
2008-06-30,29.8466
2008-05-30,31.6846
2008-04-30,32.3328
2008-03-31,33.0247
2008-02-29,33.6575
2008-01-31,33.8963
2007-12-31,33.9049
2007-11-30,33.8823
2007-10-31,33.8989
2007-09-28,33.8796
2007-08-31,33.9218
2007-07-31,33.9660
2007-06-29,33.9773
2007-05-31,33.8670
2007-04-30,33.6468
2007-03-30,33.6391
2007-02-28,33.6117
2007-01-31,33.6150
2006-12-29,33.5388
2006-11-30,33.5367
2006-10-31,33.5244
2006-09-29,33.5436
2006-08-31,33.6573
2006-07-31,33.7836
2006-06-30,34.3262
2006-05-31,34.4352
2006-04-28,34.6711
2006-03-31,34.7285
2006-02-28,34.7499
2006-01-31,34.7396
2005-12-30,34.7798
2005-11-30,34.7644
2005-10-31,34.6866
2005-09-30,34.9035
2005-08-31,34.9174
2005-07-29,34.9331
2005-06-30,34.9191
2005-05-31,34.7607
2005-04-29,34.7259
2005-03-31,34.7364
2005-02-28,34.7101
2005-01-31,34.5691
2004-12-31,33.9421
2004-11-30,32.8798
2004-10-29,32.3500
2004-09-30,31.7586
2004-08-31,31.3581
2004-07-30,31.2081
2004-06-30,30.7214
2004-05-28,30.2892
2004-04-30,30.2380
2004-03-31,29.9242
2004-02-27,27.9596
2004-01-30,24.9151
2003-12-31,21.1127
2003-11-28,18.6186
2003-10-31,17.5672
2003-09-30,16.5952
2003-08-29,16.3401
2003-07-31,15.3027
2003-06-30,14.2877
2003-05-30,14.1156
2003-04-30,14.0964
2003-03-31,14.0950
2003-02-28,14.2661
2003-01-31,14.7269
2002-12-31,14.8903
2002-11-29,14.9106
2002-10-31,14.8536
2002-09-30,14.8745
2002-08-30,14.9006
2002-07-31,15.0386
2002-06-28,15.0618
2002-05-31,15.0685
2002-04-30,15.0580
2002-03-28,15.0266
2002-02-28,15.0068
2002-01-31,15.0198
2001-12-31,15.0659
2001-11-30,15.3644
2001-10-31,15.6572
2001-09-28,17.1294
2001-08-31,17.6074
2001-07-31,17.6127
2001-06-29,17.6166
2001-05-31,17.6240
2001-04-30,17.6459
2001-03-30,17.6796
2001-02-28,17.6864
2001-01-31,17.5532
2000-12-29,17.5429
2000-11-30,17.4912
2000-10-31,18.1313
