,KAMA_monthly_10
2022-04-04,142.8832
2022-03-31,143.8695
2022-02-28,144.7042
2022-01-31,146.2450
2021-12-31,146.4698
2021-11-30,146.7489
2021-10-29,147.2719
2021-09-30,147.5544
2021-08-31,146.7034
2021-07-30,132.8377
2021-06-30,121.1746
2021-05-28,115.9737
2021-04-30,110.0484
2021-03-31,104.2938
2021-02-26,98.1578
2021-01-29,92.5036
2020-12-31,87.9308
2020-11-30,84.3055
2020-10-30,82.7112
2020-09-30,82.3511
2020-08-31,82.3060
2020-07-31,81.6288
2020-06-30,80.9211
2020-05-29,80.1086
2020-04-30,79.8359
2020-03-31,79.8568
2020-02-28,79.8975
2020-01-31,79.8312
2019-12-31,78.8216
2019-11-29,77.2532
2019-10-31,74.1511
2019-09-30,71.0252
2019-08-30,70.0047
2019-07-31,69.3824
2019-06-28,69.2001
2019-05-31,68.8424
2019-04-30,68.6661
2019-03-29,65.7623
2019-02-28,61.4834
2019-01-31,56.9418
2018-12-31,56.0025
2018-11-30,55.8282
2018-10-31,55.5576
2018-09-28,55.1411
2018-08-31,53.9004
2018-07-31,52.4921
2018-06-29,51.9044
2018-05-31,51.3425
2018-04-30,50.8970
2018-03-29,50.6711
2018-02-28,50.4142
2018-01-31,50.1179
2017-12-29,48.4498
2017-11-30,47.4142
2017-10-31,43.8044
2017-09-29,41.5932
2017-08-31,41.2171
2017-07-31,40.9251
2017-06-30,40.7525
2017-05-31,40.4782
2017-04-28,40.4410
2017-03-31,40.1235
2017-02-28,39.7216
2017-01-31,39.2940
2016-12-30,39.0971
2016-11-30,38.8610
2016-10-31,37.5352
2016-09-30,37.0544
2016-08-31,36.5648
2016-07-29,35.7986
2016-06-30,31.5922
2016-05-31,30.9956
2016-04-29,30.9037
2016-03-31,30.8741
2016-02-29,30.7998
2016-01-29,30.7327
2015-12-31,31.2057
2015-11-30,31.3504
2015-10-30,31.5276
2015-09-30,33.4404
2015-08-31,36.5418
2015-07-31,39.2384
2015-06-30,39.9230
2015-05-29,40.4787
2015-04-30,40.9775
2015-03-31,42.0178
2015-02-27,42.4258
2015-01-30,42.5848
2014-12-31,42.6002
2014-11-28,42.6089
2014-10-31,42.3632
2014-09-30,42.2950
2014-08-29,42.3531
2014-07-31,42.3844
2014-06-30,42.3800
2014-05-30,40.5337
2014-04-30,38.7942
2014-03-31,36.8179
2014-02-28,34.6219
2014-01-31,32.3766
2013-12-31,31.8706
2013-11-29,30.7736
2013-10-31,29.4488
2013-09-30,28.9280
2013-08-30,28.4296
2013-07-31,28.3356
2013-06-28,28.3273
2013-05-31,28.3491
2013-04-30,28.3921
