,KAMA_monthly_10
2022-04-04,44.6560
2022-03-31,42.1631
2022-02-28,39.0364
2022-01-31,38.1722
2021-12-31,37.7507
2021-11-30,36.4875
2021-10-29,36.1370
2021-09-30,35.8490
2021-08-31,35.5693
2021-07-30,32.6017
2021-06-30,31.7491
2021-05-28,31.5482
2021-04-30,31.3995
2021-03-31,31.2498
2021-02-26,31.0828
2021-01-29,31.0758
2020-12-31,30.8733
2020-11-30,30.8660
2020-10-30,30.6665
2020-09-30,30.6386
2020-08-31,30.3222
2020-07-31,28.8414
2020-06-30,27.8161
2020-05-29,26.6634
2020-04-30,25.4021
2020-03-31,24.3907
2020-02-28,23.8317
2020-01-31,23.7454
2019-12-31,23.6984
2019-11-29,23.6785
2019-10-31,23.6649
2019-09-30,23.6706
2019-08-30,23.6465
2019-07-31,23.7282
2019-06-28,24.3053
2019-05-31,25.0203
2019-04-30,25.2519
2019-03-29,25.2765
2019-02-28,25.2921
2019-01-31,25.1469
2018-12-31,25.0606
2018-11-30,25.0556
2018-10-31,25.0431
2018-09-28,24.9910
2018-08-31,24.9360
2018-07-31,24.3973
2018-06-29,24.1516
2018-05-31,24.0264
2018-04-30,24.0346
2018-03-29,24.0476
2018-02-28,24.1143
2018-01-31,24.1040
2017-12-29,24.0673
2017-11-30,24.0353
2017-10-31,24.0621
2017-09-29,25.9507
2017-08-31,27.7129
2017-07-31,28.7142
2017-06-30,29.0693
2017-05-31,30.0342
2017-04-28,30.1997
2017-03-31,30.5526
2017-02-28,30.8481
2017-01-31,30.9219
2016-12-30,30.9391
2016-11-30,30.9343
2016-10-31,31.0947
2016-09-30,31.7533
2016-08-31,32.1934
2016-07-29,32.3982
2016-06-30,32.4235
2016-05-31,32.4138
2016-04-29,32.4255
2016-03-31,32.4313
2016-02-29,32.4055
2016-01-29,32.2347
2015-12-31,32.2190
2015-11-30,31.9461
2015-10-30,31.9046
2015-09-30,31.8274
2015-08-31,31.8230
2015-07-31,31.9009
2015-06-30,31.2423
2015-05-29,31.0904
2015-04-30,30.8547
2015-03-31,30.9542
2015-02-27,28.9379
2015-01-30,27.2405
2014-12-31,25.0431
2014-11-28,22.8248
2014-10-31,20.3752
2014-09-30,19.2027
2014-08-29,18.7152
2014-07-31,18.3664
2014-06-30,18.0652
2014-05-30,17.5188
2014-04-30,17.2673
2014-03-31,16.9895
2014-02-28,16.8160
2014-01-31,16.7274
2013-12-31,16.7544
2013-11-29,16.7088
2013-10-31,16.3601
2013-09-30,15.6317
2013-08-30,15.1138
2013-07-31,14.9460
2013-06-28,13.7935
2013-05-31,13.2121
2013-04-30,12.5248
2013-03-28,11.5271
2013-02-28,10.3177
2013-01-31,9.8738
2012-12-31,9.7040
2012-11-30,9.6247
2012-10-31,9.5135
2012-09-28,9.4831
2012-08-31,9.4765
2012-07-31,9.4772
2012-06-29,9.4790
2012-05-31,9.4778
2012-04-30,9.4914
2012-03-30,9.4849
2012-02-29,9.4799
2012-01-31,9.4776
2011-12-30,9.4752
2011-11-30,9.4499
2011-10-31,9.4385
2011-09-30,9.4352
2011-08-31,9.4434
2011-07-29,9.4303
2011-06-30,9.3267
2011-05-31,9.1582
2011-04-29,9.0632
2011-03-31,8.9640
2011-02-28,8.8943
2011-01-31,8.8876
2010-12-31,8.8882
2010-11-30,8.8860
2010-10-29,8.8546
2010-09-30,8.8519
2010-08-31,8.8524
2010-07-30,8.9024
2010-06-30,8.9061
2010-05-28,8.9286
2010-04-30,8.9388
2010-03-31,8.9386
2010-02-26,8.9415
2010-01-29,8.9419
2009-12-31,8.9448
