,KAMA_monthly_10
2022-04-04,12.4757
2022-03-31,12.3350
2022-02-28,12.1797
2022-01-31,12.0297
2021-12-31,11.9691
2021-11-30,11.5261
2021-10-29,11.5085
2021-09-30,10.4227
2021-08-31,9.9183
2021-07-30,9.6903
2021-06-30,8.2161
2021-05-28,8.0038
2021-04-30,7.9038
2021-03-31,7.7480
2021-02-26,7.6225
2021-01-29,7.6287
2020-12-31,7.6644
2020-11-30,7.6964
2020-10-30,7.7968
2020-09-30,8.0826
2020-08-31,8.3351
2020-07-31,8.3443
2020-06-30,8.3587
2020-05-29,8.4578
2020-04-30,8.6384
2020-03-31,8.6707
2020-02-28,8.9278
2020-01-31,9.1312
2019-12-31,9.1337
2019-11-29,9.1256
2019-10-31,9.1223
2019-09-30,9.1195
2019-08-30,9.1188
2019-07-31,9.1235
2019-06-28,9.1106
2019-05-31,9.1039
2019-04-30,9.1190
2019-03-29,9.1079
2019-02-28,9.0896
2019-01-31,9.0488
2018-12-31,9.0432
2018-11-30,9.0460
2018-10-31,9.0303
2018-09-28,8.9376
2018-08-31,8.7991
2018-07-31,8.6417
2018-06-29,8.5935
2018-05-31,8.5855
2018-04-30,8.6043
2018-03-29,8.6057
2018-02-28,8.5935
2018-01-31,8.5990
2017-12-29,8.6303
2017-11-30,8.7243
2017-10-31,8.7361
2017-09-29,8.9253
2017-08-31,8.9369
2017-07-31,8.8647
2017-06-30,8.7793
2017-05-31,8.7583
2017-04-28,8.7627
2017-03-31,8.7755
2017-02-28,8.7833
2017-01-31,8.6493
2016-12-30,8.6044
2016-11-30,8.3791
2016-10-31,8.1694
2016-09-30,8.1839
2016-08-31,8.1962
2016-07-29,8.1978
2016-06-30,8.1840
2016-05-31,8.1925
2016-04-29,8.2164
2016-03-31,8.2337
2016-02-29,8.2303
2016-01-29,8.2894
2015-12-31,8.3987
2015-11-30,8.5157
2015-10-30,8.5642
2015-09-30,8.6016
2015-08-31,8.9179
2015-07-31,9.0399
2015-06-30,9.3245
2015-05-29,9.7466
2015-04-30,9.7553
2015-03-31,9.8068
2015-02-27,9.8349
2015-01-30,9.9015
2014-12-31,10.3182
2014-11-28,10.4177
2014-10-31,10.4187
2014-09-30,10.4413
2014-08-29,10.5317
2014-07-31,10.5331
2014-06-30,10.5421
2014-05-30,10.5367
2014-04-30,10.5108
2014-03-31,10.4874
2014-02-28,10.4662
2014-01-31,10.3173
2013-12-31,10.3120
2013-11-29,10.2688
2013-10-31,10.1022
2013-09-30,10.0372
2013-08-30,10.0343
2013-07-31,9.9902
2013-06-28,9.7718
