,KAMA_monthly_10
2022-04-04,362.5017
2022-03-31,357.7211
2022-02-28,353.9580
2022-01-31,353.9100
2021-12-31,353.7367
2021-11-30,353.8049
2021-10-29,354.5329
2021-09-30,355.8466
2021-08-31,357.9777
2021-07-30,351.0472
2021-06-30,348.1092
2021-05-28,347.4752
2021-04-30,342.2650
2021-03-31,324.4762
2021-02-26,288.0648
2021-01-29,242.9815
2020-12-31,209.4377
2020-11-30,187.8390
2020-10-30,164.1180
2020-09-30,156.8058
2020-08-31,148.8824
2020-07-31,144.7473
2020-06-30,144.2497
2020-05-29,144.1483
2020-04-30,144.0646
2020-03-31,144.1674
2020-02-28,144.2112
2020-01-31,144.1306
2019-12-31,144.0837
2019-11-29,143.6307
2019-10-31,143.4273
2019-09-30,142.1842
2019-08-30,141.6357
2019-07-31,141.3854
2019-06-28,140.9336
2019-05-31,140.2663
2019-04-30,140.3058
2019-03-29,138.6860
2019-02-28,138.2833
2019-01-31,136.8665
2018-12-31,136.5604
2018-11-30,136.4829
2018-10-31,136.3316
2018-09-28,136.6308
2018-08-31,136.5868
2018-07-31,136.6069
2018-06-29,136.6072
2018-05-31,136.8331
2018-04-30,136.6986
2018-03-29,136.9080
2018-02-28,135.8423
2018-01-31,132.7461
2017-12-29,125.5167
2017-11-30,119.7391
2017-10-31,114.6429
2017-09-29,112.8819
2017-08-31,112.1797
2017-07-31,113.0224
2017-06-30,108.3222
2017-05-31,103.3425
2017-04-28,95.6640
2017-03-31,92.2584
2017-02-28,88.9465
2017-01-31,85.3501
2016-12-30,80.9034
2016-11-30,77.8558
2016-10-31,74.8616
2016-09-30,74.1358
2016-08-31,73.9334
2016-07-29,73.7869
2016-06-30,73.9039
2016-05-31,73.9088
2016-04-29,73.9054
2016-03-31,73.8245
2016-02-29,74.1943
2016-01-29,74.2897
2015-12-31,74.5073
2015-11-30,74.8731
2015-10-30,74.9329
2015-09-30,75.1185
2015-08-31,75.5218
2015-07-31,75.5564
2015-06-30,74.5241
