,KAMA_monthly_10
2022-04-04,26.4506
2022-03-31,26.5891
2022-02-28,26.8952
2022-01-31,27.3712
2021-12-31,27.4458
2021-11-30,27.5203
2021-10-29,27.9561
2021-09-30,28.0350
2021-08-31,28.0487
2021-07-30,28.0996
2021-06-30,28.1258
2021-05-28,28.1336
2021-04-30,28.1401
2021-03-31,28.0155
2021-02-26,28.0137
2021-01-29,28.0688
2020-12-31,28.1211
2020-11-30,28.2846
2020-10-30,28.5552
2020-09-30,29.6496
2020-08-31,30.2125
2020-07-31,30.6768
2020-06-30,31.0691
2020-05-29,31.2166
2020-04-30,31.2748
2020-03-31,31.3186
2020-02-28,31.3481
2020-01-31,31.4246
2019-12-31,31.1509
2019-11-29,30.3203
2019-10-31,29.7484
2019-09-30,27.6859
2019-08-30,26.8281
2019-07-31,26.3764
2019-06-28,26.2984
2019-05-31,26.2365
2019-04-30,26.2407
2019-03-29,26.2474
2019-02-28,26.2530
2019-01-31,26.2570
2018-12-31,26.3550
2018-11-30,26.9946
2018-10-31,27.2631
2018-09-28,27.8556
2018-08-31,27.8817
2018-07-31,27.8989
2018-06-29,28.0850
2018-05-31,28.2118
2018-04-30,28.3829
2018-03-29,28.4569
2018-02-28,28.4701
2018-01-31,28.4790
2017-12-29,28.4741
2017-11-30,28.4622
2017-10-31,28.5064
2017-09-29,28.9516
2017-08-31,28.9423
2017-07-31,28.9655
2017-06-30,28.9641
2017-05-31,28.9867
2017-04-28,29.0076
2017-03-31,29.0027
2017-02-28,28.9479
2017-01-31,28.8698
2016-12-30,28.7546
2016-11-30,28.5848
2016-10-31,28.6180
2016-09-30,28.7203
2016-08-31,28.6701
2016-07-29,28.5513
2016-06-30,26.7089
2016-05-31,24.4943
2016-04-29,23.8481
2016-03-31,23.2602
2016-02-29,22.4961
2016-01-29,22.1233
2015-12-31,21.6462
2015-11-30,21.6062
2015-10-30,21.5549
2015-09-30,21.5161
2015-08-31,21.5059
2015-07-31,21.5002
2015-06-30,21.4539
2015-05-29,21.3728
2015-04-30,21.3590
2015-03-31,21.3267
2015-02-27,21.3213
2015-01-30,21.3096
2014-12-31,21.3057
2014-11-28,21.2656
2014-10-31,21.0739
2014-09-30,21.0300
2014-08-29,20.9897
2014-07-31,20.9818
2014-06-30,20.8631
2014-05-30,20.7864
2014-04-30,20.7525
2014-03-31,20.6999
2014-02-28,20.6767
2014-01-31,20.7425
2013-12-31,20.7410
2013-11-29,20.7318
2013-10-31,20.7079
