,KAMA_monthly_10
2022-04-04,69.6927
2022-03-31,69.6221
2022-02-28,69.5186
2022-01-31,69.6212
2021-12-31,69.2927
2021-11-30,66.5009
2021-10-29,65.6613
2021-09-30,63.2939
2021-08-31,61.4045
2021-07-30,57.0934
2021-06-30,53.7355
2021-05-28,50.4797
2021-04-30,46.5181
2021-03-31,44.1618
2021-02-26,42.8257
2021-01-29,41.8941
2020-12-31,41.6441
2020-11-30,41.5758
2020-10-30,41.4951
2020-09-30,43.2454
2020-08-31,44.8456
2020-07-31,46.4387
2020-06-30,48.3063
2020-05-29,48.8389
2020-04-30,50.2748
2020-03-31,51.8492
2020-02-28,56.9208
2020-01-31,57.3543
2019-12-31,57.4043
2019-11-29,57.4054
2019-10-31,57.3649
2019-09-30,56.8662
2019-08-30,56.4358
2019-07-31,56.3863
2019-06-28,56.2740
2019-05-31,56.2100
2019-04-30,56.1122
2019-03-29,55.9092
2019-02-28,55.4971
2019-01-31,55.3199
2018-12-31,55.2063
2018-11-30,55.2781
2018-10-31,55.2647
2018-09-28,55.2728
2018-08-31,55.2645
2018-07-31,55.1713
2018-06-29,55.1801
2018-05-31,55.1904
2018-04-30,55.4422
2018-03-29,55.5120
2018-02-28,55.5393
2018-01-31,55.6347
2017-12-29,55.6623
2017-11-30,55.6461
2017-10-31,55.6382
2017-09-29,55.8822
2017-08-31,55.9775
2017-07-31,56.0691
2017-06-30,56.1516
2017-05-31,57.0129
2017-04-28,59.2282
2017-03-31,61.0932
2017-02-28,61.4282
2017-01-31,61.4571
2016-12-30,61.5366
2016-11-30,61.5611
2016-10-31,61.6745
2016-09-30,61.7538
2016-08-31,61.6471
2016-07-29,61.0033
2016-06-30,57.5302
2016-05-31,52.7654
2016-04-29,51.2548
2016-03-31,49.8241
2016-02-29,48.7506
2016-01-29,48.1557
2015-12-31,47.8677
2015-11-30,47.7385
2015-10-30,47.7007
2015-09-30,47.5542
2015-08-31,47.5385
2015-07-31,47.5421
2015-06-30,47.3529
2015-05-29,47.3695
2015-04-30,47.2153
2015-03-31,47.1334
2015-02-27,46.1214
2015-01-30,45.3107
2014-12-31,43.1544
2014-11-28,41.7600
2014-10-31,40.4008
2014-09-30,38.9071
2014-08-29,38.6160
2014-07-31,38.1364
2014-06-30,37.8424
2014-05-30,37.1595
2014-04-30,37.0937
2014-03-31,37.0401
2014-02-28,37.0286
2014-01-31,37.0008
2013-12-31,37.0234
2013-11-29,37.0945
2013-10-31,37.1131
2013-09-30,37.0665
2013-08-30,37.0921
2013-07-31,37.1109
2013-06-28,37.0161
2013-05-31,37.0088
2013-04-30,36.9520
2013-03-28,35.5086
2013-02-28,34.4084
2013-01-31,33.5470
2012-12-31,33.0536
2012-11-30,32.8925
2012-10-31,32.6999
2012-09-28,32.0890
2012-08-31,30.6851
2012-07-31,29.8758
2012-06-29,28.8954
2012-05-31,28.6193
2012-04-30,28.6027
2012-03-30,28.5605
2012-02-29,28.5480
2012-01-31,28.5298
2011-12-30,28.5294
2011-11-30,28.6343
2011-10-31,28.7002
2011-09-30,28.7032
2011-08-31,28.8435
2011-07-29,28.8492
2011-06-30,28.7037
2011-05-31,28.5763
2011-04-29,28.0248
2011-03-31,27.0844
2011-02-28,26.8725
2011-01-31,26.6752
2010-12-31,26.5514
2010-11-30,26.4307
2010-10-29,26.3857
2010-09-30,26.2925
2010-08-31,26.3220
2010-07-30,26.4185
2010-06-30,26.4469
2010-05-28,26.5064
2010-04-30,26.6543
2010-03-31,26.6872
2010-02-26,26.7636
2010-01-29,26.8001
2009-12-31,27.1492
2009-11-30,27.5633
2009-10-30,27.5979
2009-09-30,27.9280
2009-08-31,27.9818
2009-07-31,28.0563
2009-06-30,28.9882
2009-05-29,29.5047
2009-04-30,29.8870
2009-03-31,30.2109
2009-02-27,32.3211
2009-01-30,34.9385
2008-12-31,36.0488
2008-11-28,36.2414
2008-10-31,37.5599
2008-09-30,38.8383
2008-08-29,38.8432
2008-07-31,38.9345
2008-06-30,39.3973
2008-05-30,39.5689
2008-04-30,39.5959
2008-03-31,39.5877
2008-02-29,39.7334
