,KAMA_monthly_10
2022-04-04,1454.1813
2022-03-31,1454.8247
2022-02-28,1455.7369
2022-01-31,1456.4159
2021-12-31,1455.4933
2021-11-30,1400.5841
2021-10-29,1387.9146
2021-09-30,1377.6906
2021-08-31,1377.7131
2021-07-30,1306.0687
2021-06-30,1240.6861
2021-05-28,1192.6552
2021-04-30,1159.5636
2021-03-31,1096.1776
2021-02-26,1076.0442
2021-01-29,1061.7018
2020-12-31,991.6042
2020-11-30,907.6620
2020-10-30,824.4037
2020-09-30,798.9413
2020-08-31,769.8023
2020-07-31,730.5768
2020-06-30,695.4588
2020-05-29,683.1305
2020-04-30,681.5933
2020-03-31,679.5581
2020-02-28,679.4455
2020-01-31,679.1619
2019-12-31,678.3036
2019-11-29,673.8138
2019-10-31,672.5543
2019-09-30,670.9531
2019-08-30,670.3760
2019-07-31,670.7534
2019-06-28,666.9089
2019-05-31,644.8504
2019-04-30,640.2199
2019-03-29,630.7283
2019-02-28,622.0909
2019-01-31,618.5853
2018-12-31,618.0649
2018-11-30,619.2491
2018-10-31,618.9462
2018-09-28,622.0371
2018-08-31,622.1989
2018-07-31,625.0756
2018-06-29,625.5828
2018-05-31,626.1599
2018-04-30,626.9628
2018-03-29,627.8217
2018-02-28,628.1441
2018-01-31,628.7996
2017-12-29,620.0032
2017-11-30,620.0714
2017-10-31,618.0807
2017-09-29,581.0936
2017-08-31,556.9425
2017-07-31,531.7108
2017-06-30,518.4710
2017-05-31,483.0897
2017-04-28,442.9925
2017-03-31,416.8792
2017-02-28,403.0620
2017-01-31,384.9310
2016-12-30,377.3514
2016-11-30,368.1679
2016-10-31,358.7487
2016-09-30,355.0493
2016-08-31,347.0692
2016-07-29,338.8448
2016-06-30,322.2241
2016-05-31,317.9089
2016-04-29,316.0686
2016-03-31,315.4890
2016-02-29,315.0088
2016-01-29,315.0093
2015-12-31,315.0394
2015-11-30,314.4583
2015-10-30,313.3063
2015-09-30,313.3296
2015-08-31,313.6455
2015-07-31,314.4837
2015-06-30,306.7496
2015-05-29,299.6483
2015-04-30,294.7431
2015-03-31,290.5920
2015-02-27,277.0121
2015-01-30,264.0049
2014-12-31,252.8520
2014-11-28,244.8352
2014-10-31,238.4342
2014-09-30,237.6054
2014-08-29,237.2141
2014-07-31,233.9486
2014-06-30,232.2992
2014-05-30,229.3488
2014-04-30,227.7467
2014-03-31,227.0253
2014-02-28,226.6994
2014-01-31,224.3193
2013-12-31,222.2148
2013-11-29,220.4698
2013-10-31,217.4229
2013-09-30,211.7400
2013-08-30,206.4788
2013-07-31,204.0196
2013-06-28,201.2256
2013-05-31,201.2288
2013-04-30,192.7760
2013-03-28,185.9150
2013-02-28,169.3213
2013-01-31,164.9906
2012-12-31,161.8343
2012-11-30,160.9189
2012-10-31,160.2442
2012-09-28,159.7834
2012-08-31,159.5836
2012-07-31,159.4778
2012-06-29,159.5928
2012-05-31,159.6181
2012-04-30,159.6359
2012-03-30,159.3397
2012-02-29,158.6591
2012-01-31,158.4440
2011-12-30,158.3335
2011-11-30,158.7659
2011-10-31,158.7510
2011-09-30,158.7820
2011-08-31,158.9512
2011-07-29,158.9323
2011-06-30,159.1921
2011-05-31,157.3127
2011-04-29,155.9191
2011-03-31,141.5957
2011-02-28,131.5391
2011-01-31,125.1667
2010-12-31,121.7983
2010-11-30,116.0667
2010-10-29,110.7932
2010-09-30,109.4157
2010-08-31,108.3960
2010-07-30,108.3226
2010-06-30,107.5240
2010-05-28,107.1682
2010-04-30,106.2269
2010-03-31,98.9490
2010-02-26,95.6050
2010-01-29,94.3688
2009-12-31,93.2276
2009-11-30,85.7346
2009-10-30,83.4575
2009-09-30,81.4231
2009-08-31,81.2502
2009-07-31,81.0998
2009-06-30,81.0251
2009-05-29,81.2832
2009-04-30,82.3917
2009-03-31,84.2341
2009-02-27,91.2198
2009-01-30,95.8176
2008-12-31,98.3645
2008-11-28,101.0393
2008-10-31,101.9169
2008-09-30,105.3896
