,KAMA_monthly_10
2022-04-04,146.7822
2022-03-31,144.8296
2022-02-28,142.9188
2022-01-31,142.7532
2021-12-31,140.1494
2021-11-30,128.2808
2021-10-29,122.5453
2021-09-30,117.0138
2021-08-31,115.7951
2021-07-30,108.0883
2021-06-30,101.9525
2021-05-28,98.1775
2021-04-30,96.1823
2021-03-31,92.6551
2021-02-26,91.1373
2021-01-29,90.6442
2020-12-31,87.7025
2020-11-30,86.2508
2020-10-30,85.8556
2020-09-30,85.3434
2020-08-31,84.7751
2020-07-31,83.8439
2020-06-30,81.6232
2020-05-29,81.0777
2020-04-30,80.6249
2020-03-31,80.3419
2020-02-28,80.4931
2020-01-31,80.5086
2019-12-31,78.0903
2019-11-29,76.1131
2019-10-31,71.6580
2019-09-30,66.2631
2019-08-30,64.2546
2019-07-31,62.1788
2019-06-28,61.1461
2019-05-31,60.0262
2019-04-30,59.6045
2019-03-29,58.6088
2019-02-28,58.0784
2019-01-31,57.8107
2018-12-31,57.5250
2018-11-30,57.5399
2018-10-31,57.4042
2018-09-28,57.3810
2018-08-31,57.1851
2018-07-31,56.9939
2018-06-29,56.8766
2018-05-31,56.7273
2018-04-30,56.6371
2018-03-29,56.4150
2018-02-28,56.3332
2018-01-31,56.5090
2017-12-29,55.4971
2017-11-30,54.2292
2017-10-31,50.2780
2017-09-29,48.4699
2017-08-31,46.3309
2017-07-31,44.4950
2017-06-30,43.5244
2017-05-31,42.7943
2017-04-28,42.6637
2017-03-31,42.3353
2017-02-28,42.1491
2017-01-31,41.9959
2016-12-30,41.9617
2016-11-30,40.8347
2016-10-31,40.2235
2016-09-30,39.6658
2016-08-31,38.5599
2016-07-29,37.4695
2016-06-30,34.9790
2016-05-31,33.4667
2016-04-29,32.8395
2016-03-31,32.2304
2016-02-29,31.9641
2016-01-29,31.9609
2015-12-31,31.9324
2015-11-30,31.8682
2015-10-30,31.8313
2015-09-30,31.8012
2015-08-31,31.7910
2015-07-31,31.7993
2015-06-30,31.7428
2015-05-29,31.7641
2015-04-30,31.7607
2015-03-31,31.7553
2015-02-27,31.5855
2015-01-30,31.4665
2014-12-31,30.8471
2014-11-28,30.5665
2014-10-31,30.2226
2014-09-30,29.8084
2014-08-29,29.7992
2014-07-31,29.6751
2014-06-30,29.3931
2014-05-30,28.7816
2014-04-30,28.5781
2014-03-31,28.4114
2014-02-28,28.3501
2014-01-31,28.3304
2013-12-31,28.3183
2013-11-29,28.3120
2013-10-31,28.2992
2013-09-30,28.1902
2013-08-30,28.1414
2013-07-31,28.1541
2013-06-28,28.0766
2013-05-31,28.0130
2013-04-30,27.4792
2013-03-28,26.3510
2013-02-28,25.3565
2013-01-31,25.1642
2012-12-31,24.8492
2012-11-30,24.7049
2012-10-31,24.6694
2012-09-28,24.5567
2012-08-31,24.3013
2012-07-31,24.2238
2012-06-29,24.2174
2012-05-31,24.1719
2012-04-30,24.1767
2012-03-30,24.1588
2012-02-29,24.1471
2012-01-31,24.1388
2011-12-30,24.1548
2011-11-30,24.3627
2011-10-31,24.5105
2011-09-30,24.5362
2011-08-31,24.7603
2011-07-29,24.7901
2011-06-30,24.4434
2011-05-31,23.8018
2011-04-29,22.5190
2011-03-31,20.8552
2011-02-28,19.7282
2011-01-31,18.7852
2010-12-31,18.2282
2010-11-30,17.6699
2010-10-29,17.4053
2010-09-30,17.3106
2010-08-31,17.2617
2010-07-30,17.2764
2010-06-30,17.2682
2010-05-28,17.2833
2010-04-30,17.1943
2010-03-31,16.5494
2010-02-26,15.8248
2010-01-29,15.7050
2009-12-31,15.5326
2009-11-30,14.6967
2009-10-30,14.5590
2009-09-30,14.5570
2009-08-31,14.5275
2009-07-31,14.5235
2009-06-30,14.6701
2009-05-29,14.9747
2009-04-30,15.5126
2009-03-31,15.9976
2009-02-27,18.1451
2009-01-30,21.9458
2008-12-31,24.6885
2008-11-28,25.9050
2008-10-31,29.6143
2008-09-30,33.1415
2008-08-29,33.6378
2008-07-31,34.3386
2008-06-30,34.4635
2008-05-30,34.4940
2008-04-30,34.3955
2008-03-31,34.3272
2008-02-29,34.3288
2008-01-31,34.4756
2007-12-31,34.5525
2007-11-30,34.5425
2007-10-31,34.5055
2007-09-28,34.1120
2007-08-31,34.0997
2007-07-31,34.1021
2007-06-29,34.1073
2007-05-31,34.1219
2007-04-30,34.0432
2007-03-30,33.4466
2007-02-28,33.0832
2007-01-31,32.7173
2006-12-29,32.3407
2006-11-30,32.1128
2006-10-31,31.3495
2006-09-29,30.7347
2006-08-31,30.4163
2006-07-31,29.7626
2006-06-30,29.5178
2006-05-31,29.4673
2006-04-28,29.4829
2006-03-31,29.4711
2006-02-28,28.3404
2006-01-31,26.8030
2005-12-30,24.9231
2005-11-30,23.6223
2005-10-31,22.5037
2005-09-30,22.2531
2005-08-31,21.8937
2005-07-29,21.4263
2005-06-30,20.4464
2005-05-31,19.8761
2005-04-29,19.5111
2005-03-31,19.2695
2005-02-28,19.0970
2005-01-31,18.5949
2004-12-31,18.5610
2004-11-30,18.2498
2004-10-29,17.9569
2004-09-30,17.7961
2004-08-31,17.6436
2004-07-30,17.3989
2004-06-30,17.3279
2004-05-28,17.2577
2004-04-30,17.2770
2004-03-31,17.3653
2004-02-27,16.4955
2004-01-30,15.6523
2003-12-31,14.8190
2003-11-28,14.1524
2003-10-31,13.6358
2003-09-30,13.3239
2003-08-29,12.6329
2003-07-31,12.1958
2003-06-30,12.1207
2003-05-30,12.1013
2003-04-30,12.0919
2003-03-31,12.0823
2003-02-28,12.0611
2003-01-31,12.0261
2002-12-31,12.0054
2002-11-29,11.9846
2002-10-31,11.9633
2002-09-30,11.9786
2002-08-30,11.8987
2002-07-31,11.5946
2002-06-28,11.2787
2002-05-31,10.7074
2002-04-30,10.2487
2002-03-28,9.9760
2002-02-28,9.7115
2002-01-31,9.5612
2001-12-31,9.4444
2001-11-30,9.2428
2001-10-31,9.0922
2001-09-28,9.0810
2001-08-31,9.0529
2001-07-31,8.8833
2001-06-29,8.8228
2001-05-31,8.7020
2001-04-30,8.6638
2001-03-30,8.6152
2001-02-28,8.5949
2001-01-31,8.5604
2000-12-29,8.5423
2000-11-30,8.2940
2000-10-31,8.3113
