,KAMA_monthly_10
2022-04-04,632.2801
2022-03-31,632.8202
2022-02-28,633.5551
2022-01-31,633.9616
2021-12-31,635.8973
2021-11-30,629.1695
2021-10-29,612.8080
2021-09-30,570.1272
2021-08-31,540.2550
2021-07-30,533.2509
2021-06-30,526.6611
2021-05-28,516.1944
2021-04-30,480.7216
2021-03-31,432.3751
2021-02-26,402.7834
2021-01-29,340.5011
2020-12-31,282.7157
2020-11-30,262.8007
2020-10-30,256.5575
2020-09-30,255.7362
2020-08-31,255.8514
2020-07-31,255.8625
2020-06-30,256.2310
2020-05-29,256.8412
2020-04-30,257.3086
2020-03-31,258.6344
2020-02-28,263.0974
2020-01-31,265.0462
2019-12-31,265.3770
2019-11-29,265.4575
2019-10-31,265.6186
2019-09-30,266.4832
2019-08-30,267.8794
2019-07-31,269.4912
2019-06-28,271.0681
2019-05-31,273.7122
2019-04-30,278.5573
2019-03-29,279.0607
2019-02-28,282.5375
2019-01-31,283.6101
2018-12-31,283.9036
2018-11-30,287.0712
2018-10-31,287.3055
2018-09-28,287.5754
2018-08-31,284.1952
2018-07-31,275.1946
2018-06-29,266.5818
2018-05-31,260.7880
2018-04-30,239.8160
2018-03-29,216.3825
2018-02-28,210.0170
2018-01-31,197.3584
2017-12-29,188.2118
2017-11-30,183.0863
2017-10-31,176.6122
2017-09-29,171.2724
2017-08-31,170.0944
2017-07-31,170.1878
2017-06-30,168.1985
2017-05-31,166.4732
2017-04-28,165.4976
2017-03-31,162.0185
2017-02-28,155.6852
2017-01-31,143.4727
2016-12-30,134.7848
2016-11-30,122.3488
2016-10-31,116.7834
2016-09-30,116.7425
2016-08-31,117.0051
2016-07-29,117.1023
2016-06-30,117.5053
2016-05-31,118.7960
2016-04-29,119.3472
2016-03-31,120.7665
2016-02-29,121.9341
2016-01-29,125.9311
2015-12-31,127.3081
2015-11-30,127.3841
2015-10-30,127.1281
2015-09-30,127.1979
2015-08-31,127.4645
2015-07-31,127.5404
2015-06-30,124.2672
2015-05-29,119.6293
2015-04-30,116.6731
2015-03-31,115.5729
2015-02-27,114.4996
2015-01-30,113.9636
2014-12-31,114.0122
2014-11-28,113.9619
2014-10-31,114.1055
2014-09-30,114.1399
2014-08-29,114.1900
2014-07-31,114.2921
2014-06-30,114.5757
2014-05-30,114.3464
2014-04-30,114.7703
2014-03-31,115.3028
2014-02-28,108.5397
2014-01-31,99.6052
2013-12-31,93.8311
2013-11-29,88.9917
2013-10-31,83.8278
2013-09-30,78.4526
2013-08-30,75.3070
2013-07-31,73.0414
2013-06-28,68.3788
2013-05-31,63.6467
2013-04-30,60.0241
2013-03-28,58.3019
2013-02-28,56.7437
2013-01-31,56.5572
2012-12-31,56.4318
2012-11-30,56.4444
2012-10-31,56.4713
2012-09-28,56.4637
2012-08-31,55.8311
2012-07-31,55.5228
2012-06-29,54.9905
2012-05-31,54.7512
2012-04-30,54.7203
2012-03-30,54.5961
2012-02-29,54.4517
2012-01-31,54.4215
2011-12-30,54.3996
2011-11-30,54.5626
2011-10-31,54.7078
2011-09-30,54.9422
2011-08-31,55.5062
2011-07-29,55.6226
2011-06-30,52.9315
2011-05-31,49.3087
2011-04-29,47.6718
2011-03-31,44.9146
2011-02-28,43.8283
2011-01-31,43.5808
2010-12-31,43.3329
2010-11-30,42.9072
2010-10-29,42.8884
2010-09-30,42.8840
2010-08-31,42.8965
2010-07-30,43.0190
2010-06-30,43.0182
2010-05-28,43.0349
