,KAMA_monthly_10
2022-04-04,377.9549
2022-03-31,377.7847
2022-02-28,377.6797
2022-01-31,377.6489
2021-12-31,377.2363
2021-11-30,367.5380
2021-10-29,361.4488
2021-09-30,356.5699
2021-08-31,358.3910
2021-07-30,348.6486
2021-06-30,342.5624
2021-05-28,338.7630
2021-04-30,323.3909
2021-03-31,305.3627
2021-02-26,286.8554
2021-01-29,254.1671
2020-12-31,234.5014
2020-11-30,229.4304
2020-10-30,229.2018
2020-09-30,228.8357
2020-08-31,228.6893
2020-07-31,232.0192
2020-06-30,235.7911
2020-05-29,237.6972
2020-04-30,241.7487
2020-03-31,244.1196
2020-02-28,245.1082
2020-01-31,245.2957
2019-12-31,243.5429
2019-11-29,234.8310
2019-10-31,226.7854
2019-09-30,218.5676
2019-08-30,207.9007
2019-07-31,199.2612
2019-06-28,193.6996
2019-05-31,192.4031
2019-04-30,192.1861
2019-03-29,192.0815
2019-02-28,191.9640
2019-01-31,192.0386
2018-12-31,192.8218
2018-11-30,193.8785
2018-10-31,194.2871
2018-09-28,196.9016
2018-08-31,197.5879
2018-07-31,197.6892
2018-06-29,197.7263
2018-05-31,197.3986
2018-04-30,197.3012
2018-03-29,197.7615
2018-02-28,197.6880
2018-01-31,197.7154
2017-12-29,197.1162
2017-11-30,196.8517
2017-10-31,196.5970
2017-09-29,196.4860
2017-08-31,196.4123
2017-07-31,195.8586
2017-06-30,190.8182
2017-05-31,187.0545
2017-04-28,185.7700
2017-03-31,184.2670
2017-02-28,182.7295
2017-01-31,180.3334
2016-12-30,171.4186
2016-11-30,161.3416
2016-10-31,147.5581
2016-09-30,144.2211
2016-08-31,143.4375
2016-07-29,142.1369
2016-06-30,135.6745
2016-05-31,133.8674
2016-04-29,131.4559
2016-03-31,130.1686
2016-02-29,129.8426
2016-01-29,129.8123
2015-12-31,130.0470
2015-11-30,130.0521
2015-10-30,127.1351
2015-09-30,124.6905
2015-08-31,123.4640
2015-07-31,117.1495
2015-06-30,115.2009
2015-05-29,114.7895
2015-04-30,113.0176
2015-03-31,112.5406
2015-02-27,111.8727
2015-01-30,110.9953
2014-12-31,111.7285
2014-11-28,111.9595
2014-10-31,111.9372
2014-09-30,112.0613
2014-08-29,110.6008
2014-07-31,108.3972
2014-06-30,107.2943
2014-05-30,101.6303
2014-04-30,99.0921
2014-03-31,95.2016
2014-02-28,92.6131
2014-01-31,90.1665
2013-12-31,89.7691
2013-11-29,89.7194
2013-10-31,89.7209
2013-09-30,89.7039
2013-08-30,89.6671
2013-07-31,89.7412
2013-06-28,89.5591
2013-05-31,89.4422
2013-04-30,83.8551
2013-03-28,81.6336
2013-02-28,77.1137
2013-01-31,76.4220
2012-12-31,75.7631
2012-11-30,75.4441
2012-10-31,75.2506
2012-09-28,75.2646
2012-08-31,75.2655
2012-07-31,75.3646
2012-06-29,75.6485
2012-05-31,75.7494
2012-04-30,76.0118
2012-03-30,76.0343
2012-02-29,76.0290
2012-01-31,76.0181
