,KAMA_monthly_10
2022-04-04,270.8553
2022-03-31,269.1788
2022-02-28,267.6630
2022-01-31,266.4319
2021-12-31,267.1318
2021-11-30,266.9937
2021-10-29,265.4583
2021-09-30,263.4968
2021-08-31,263.4791
2021-07-30,262.8111
2021-06-30,262.8675
2021-05-28,262.0927
2021-04-30,262.4572
2021-03-31,262.2979
2021-02-26,256.3538
2021-01-29,241.8970
2020-12-31,224.8894
2020-11-30,197.6791
2020-10-30,175.7433
2020-09-30,155.0281
2020-08-31,134.5605
2020-07-31,116.6742
2020-06-30,108.2971
2020-05-29,105.6079
2020-04-30,100.9391
2020-03-31,100.0775
2020-02-28,100.8817
2020-01-31,85.9683
2019-12-31,79.0544
2019-11-29,72.8678
2019-10-31,70.4443
2019-09-30,64.2099
2019-08-30,58.3194
2019-07-31,51.3730
2019-06-28,48.4994
2019-05-31,47.7660
2019-04-30,47.7387
2019-03-29,47.7804
2019-02-28,48.6954
2019-01-31,48.9529
2018-12-31,49.1253
2018-11-30,50.4138
2018-10-31,50.5318
2018-09-28,50.6046
2018-08-31,50.6860
2018-07-31,50.8953
2018-06-29,50.4400
2018-05-31,50.8745
2018-04-30,47.8984
2018-03-29,45.0621
2018-02-28,40.5151
2018-01-31,34.7678
2017-12-29,34.1865
2017-11-30,31.4957
2017-10-31,27.5723
2017-09-29,23.3502
2017-08-31,20.2715
2017-07-31,17.2078
2017-06-30,16.6866
2017-05-31,16.5390
2017-04-28,16.5185
2017-03-31,16.5425
2017-02-28,16.6762
2017-01-31,17.3268
2016-12-30,18.7553
2016-11-30,20.7504
2016-10-31,23.4802
2016-09-30,26.8484
2016-08-31,26.9960
2016-07-29,27.0947
2016-06-30,27.3617
2016-05-31,27.6108
2016-04-29,27.9268
2016-03-31,27.9932
2016-02-29,28.2505
