,KAMA_monthly_10
2022-04-04,56.2151
2022-03-31,56.3187
2022-02-28,56.5109
2022-01-31,56.5242
2021-12-31,56.4122
2021-11-30,54.5488
2021-10-29,53.6087
2021-09-30,52.7690
2021-08-31,52.7341
2021-07-30,52.0331
2021-06-30,51.7003
2021-05-28,51.6422
2021-04-30,51.4277
2021-03-31,49.4234
2021-02-26,47.8033
2021-01-29,47.0865
2020-12-31,45.3266
2020-11-30,44.5088
2020-10-30,44.2947
2020-09-30,44.0942
2020-08-31,43.7071
2020-07-31,42.7577
2020-06-30,41.5318
2020-05-29,41.1217
2020-04-30,40.9747
2020-03-31,40.9863
2020-02-28,41.0176
2020-01-31,41.0317
2019-12-31,40.2729
2019-11-29,39.0755
2019-10-31,37.5939
2019-09-30,35.5542
2019-08-30,34.9902
2019-07-31,34.4314
2019-06-28,34.3075
2019-05-31,34.2740
2019-04-30,34.2920
2019-03-29,34.2499
2019-02-28,34.2006
2019-01-31,34.1923
2018-12-31,34.4044
2018-11-30,35.5633
2018-10-31,36.5838
2018-09-28,38.5040
2018-08-31,38.8324
2018-07-31,38.8686
2018-06-29,38.8750
2018-05-31,38.9084
2018-04-30,38.9336
2018-03-29,38.9464
2018-02-28,38.9718
2018-01-31,38.9680
2017-12-29,37.5003
2017-11-30,35.7873
2017-10-31,33.7875
2017-09-29,32.3215
2017-08-31,30.7667
2017-07-31,29.5855
2017-06-30,28.9593
2017-05-31,28.6118
2017-04-28,28.5183
2017-03-31,27.9461
2017-02-28,27.8816
2017-01-31,27.7554
2016-12-30,27.7014
2016-11-30,27.6387
2016-10-31,27.5362
2016-09-30,27.5071
2016-08-31,27.3145
2016-07-29,26.8738
2016-06-30,25.7517
2016-05-31,25.5882
2016-04-29,25.1319
2016-03-31,24.7485
2016-02-29,24.2043
2016-01-29,24.0508
2015-12-31,24.0308
2015-11-30,23.7530
2015-10-30,22.4915
2015-09-30,21.3457
2015-08-31,21.0385
2015-07-31,19.6883
2015-06-30,18.8010
2015-05-29,18.5111
2015-04-30,17.7561
2015-03-31,17.3938
2015-02-27,16.8665
2015-01-30,16.2594
2014-12-31,16.1138
2014-11-28,16.0181
2014-10-31,15.8925
2014-09-30,15.8810
2014-08-29,15.8165
2014-07-31,15.7296
2014-06-30,15.7248
2014-05-30,15.6137
2014-04-30,15.5978
2014-03-31,15.5934
2014-02-28,15.5587
2014-01-31,15.3643
2013-12-31,15.3417
2013-11-29,15.1496
2013-10-31,14.9358
2013-09-30,14.7705
2013-08-30,14.6045
2013-07-31,14.5823
2013-06-28,14.3093
2013-05-31,14.1453
2013-04-30,13.0906
2013-03-28,12.7395
2013-02-28,11.9143
2013-01-31,11.3268
2012-12-31,10.8579
2012-11-30,10.5538
2012-10-31,10.1473
2012-09-28,9.9128
2012-08-31,9.6198
2012-07-31,9.4295
2012-06-29,9.4467
2012-05-31,9.2518
2012-04-30,9.2314
2012-03-30,9.2125
2012-02-29,9.2042
2012-01-31,9.2058
2011-12-30,9.2051
2011-11-30,9.2599
2011-10-31,9.3890
2011-09-30,9.4764
2011-08-31,9.7650
2011-07-29,9.8493
2011-06-30,9.8612
2011-05-31,9.8973
2011-04-29,9.6196
2011-03-31,9.5344
2011-02-28,9.5195
2011-01-31,9.4921
2010-12-31,9.4789
2010-11-30,9.4797
2010-10-29,9.5429
2010-09-30,9.6387
2010-08-31,9.7061
2010-07-30,9.7357
2010-06-30,9.8088
2010-05-28,9.9088
2010-04-30,9.9099
2010-03-31,9.5655
2010-02-26,9.3751
2010-01-29,9.3414
2009-12-31,9.2643
2009-11-30,9.1220
2009-10-30,9.0690
2009-09-30,9.0746
2009-08-31,9.0673
2009-07-31,9.0004
2009-06-30,8.9809
2009-05-29,9.1915
2009-04-30,9.2671
2009-03-31,9.4146
2009-02-27,9.9606
2009-01-30,11.0769
2008-12-31,11.9559
2008-11-28,12.2961
2008-10-31,13.3801
2008-09-30,14.1764
2008-08-29,14.2549
2008-07-31,14.3138
2008-06-30,14.5773
2008-05-30,15.2865
2008-04-30,15.7055
2008-03-31,16.3477
2008-02-29,16.9540
2008-01-31,17.4432
2007-12-31,17.5431
2007-11-30,18.0161
2007-10-31,18.5613
2007-09-28,18.7146
2007-08-31,18.9165
2007-07-31,18.9374
2007-06-29,18.9479
2007-05-31,18.9595
2007-04-30,18.9258
2007-03-30,18.9521
2007-02-28,19.0052
2007-01-31,19.0044
2006-12-29,18.9930
2006-11-30,18.9936
2006-10-31,18.9992
2006-09-29,19.0437
2006-08-31,19.1002
2006-07-31,19.1164
2006-06-30,19.2343
2006-05-31,19.2406
2006-04-28,19.2364
2006-03-31,19.2280
2006-02-28,19.2153
2006-01-31,19.2145
2005-12-30,19.2720
2005-11-30,19.2974
2005-10-31,19.3899
2005-09-30,19.6302
2005-08-31,19.6760
2005-07-29,19.7054
2005-06-30,19.7001
2005-05-31,19.7021
2005-04-29,19.7082
2005-03-31,19.7144
2005-02-28,19.5644
2005-01-31,19.4661
2004-12-31,18.9856
2004-11-30,18.3487
2004-10-29,17.7319
2004-09-30,17.2850
2004-08-31,16.7278
2004-07-30,16.4781
2004-06-30,16.2765
2004-05-28,15.9288
2004-04-30,15.7830
2004-03-31,15.6897
2004-02-27,15.1391
2004-01-30,14.7500
2003-12-31,14.4447
2003-11-28,13.7817
2003-10-31,12.9069
2003-09-30,12.4298
2003-08-29,12.2472
2003-07-31,12.0372
2003-06-30,11.7967
2003-05-30,11.7858
2003-04-30,11.7609
2003-03-31,11.7220
2003-02-28,11.9130
2003-01-31,12.2364
2002-12-31,12.5825
2002-11-29,12.6629
2002-10-31,12.8056
2002-09-30,12.8467
2002-08-30,12.8643
2002-07-31,12.8000
2002-06-28,12.7452
2002-05-31,12.7054
2002-04-30,12.6660
2002-03-28,12.5354
2002-02-28,12.3901
2002-01-31,12.1547
2001-12-31,12.0616
2001-11-30,12.0357
2001-10-31,12.0482
2001-09-28,12.1641
2001-08-31,12.1741
2001-07-31,11.7809
2001-06-29,11.3982
2001-05-31,11.1300
2001-04-30,11.0040
2001-03-30,10.8366
2001-02-28,10.6677
2001-01-31,10.6386
2000-12-29,10.5322
2000-11-30,10.1224
2000-10-31,10.1199
