,KAMA_monthly_10
2022-04-04,7.8603
2022-03-31,7.8518
2022-02-28,7.8463
2022-01-31,7.8292
2021-12-31,7.8233
2021-11-30,7.6686
2021-10-29,7.5248
2021-09-30,7.5021
2021-08-31,7.4980
2021-07-30,7.0354
2021-06-30,6.7279
2021-05-28,6.3140
2021-04-30,5.9572
2021-03-31,5.2911
2021-02-26,4.6964
2021-01-29,4.5904
2020-12-31,4.5562
2020-11-30,4.4886
2020-10-30,4.3874
2020-09-30,4.9374
2020-08-31,5.8713
2020-07-31,6.7770
2020-06-30,7.4332
2020-05-29,7.7599
2020-04-30,8.6144
2020-03-31,9.3157
2020-02-28,9.9533
2020-01-31,9.9654
2019-12-31,9.9629
2019-11-29,9.9511
2019-10-31,9.8495
2019-09-30,9.7033
2019-08-30,9.6872
2019-07-31,9.6907
2019-06-28,9.6805
2019-05-31,9.6270
2019-04-30,9.6090
2019-03-29,9.5803
2019-02-28,9.5584
2019-01-31,9.4837
2018-12-31,10.1241
2018-11-30,12.1016
2018-10-31,14.1061
2018-09-28,15.9718
2018-08-31,16.3514
2018-07-31,16.5140
2018-06-29,16.6633
2018-05-31,16.7626
2018-04-30,17.2732
2018-03-29,17.2901
2018-02-28,17.2932
2018-01-31,17.2833
2017-12-29,17.2703
2017-11-30,17.2556
2017-10-31,17.2883
2017-09-29,17.4532
2017-08-31,17.5315
2017-07-31,17.8345
2017-06-30,17.8086
2017-05-31,18.0655
2017-04-28,18.3018
2017-03-31,18.9193
2017-02-28,19.6360
2017-01-31,20.6065
2016-12-30,21.1013
2016-11-30,22.0606
2016-10-31,22.3685
2016-09-30,22.4158
2016-08-31,22.4820
2016-07-29,22.4627
2016-06-30,22.4581
2016-05-31,22.4526
2016-04-29,22.4504
2016-03-31,22.4141
2016-02-29,22.3836
2016-01-29,22.3192
2015-12-31,22.3247
2015-11-30,22.3251
2015-10-30,22.1965
2015-09-30,22.0094
2015-08-31,21.9316
2015-07-31,21.3181
2015-06-30,21.1314
2015-05-29,18.7660
2015-04-30,18.1166
2015-03-31,17.5897
2015-02-27,16.7169
2015-01-30,16.0702
2014-12-31,16.0203
2014-11-28,15.0824
2014-10-31,13.7796
2014-09-30,13.7528
2014-08-29,13.7484
2014-07-31,13.7089
2014-06-30,13.6904
2014-05-30,13.6727
