,KAMA_monthly_10
2022-04-04,64.6092
2022-03-31,64.3367
2022-02-28,64.2041
2022-01-31,64.1900
2021-12-31,63.8802
2021-11-30,63.0163
2021-10-29,62.6103
2021-09-30,62.2409
2021-08-31,62.2712
2021-07-30,60.7747
2021-06-30,60.0943
2021-05-28,59.9332
2021-04-30,59.4522
2021-03-31,58.7338
2021-02-26,58.6993
2021-01-29,58.9546
2020-12-31,59.5489
2020-11-30,59.6199
2020-10-30,59.9795
2020-09-30,60.3645
2020-08-31,60.6419
2020-07-31,60.9599
2020-06-30,61.2898
2020-05-29,61.5720
2020-04-30,61.9917
2020-03-31,62.4560
2020-02-28,63.8062
2020-01-31,63.8045
2019-12-31,63.5798
2019-11-29,63.5399
2019-10-31,63.2461
2019-09-30,60.6296
2019-08-30,59.3081
2019-07-31,58.2385
2019-06-28,57.9052
2019-05-31,57.6814
2019-04-30,57.1428
2019-03-29,56.4875
2019-02-28,53.5497
2019-01-31,51.1679
2018-12-31,48.6411
2018-11-30,47.1712
2018-10-31,46.0541
2018-09-28,45.8671
2018-08-31,45.8204
2018-07-31,45.6304
2018-06-29,45.6256
2018-05-31,45.6389
2018-04-30,45.6593
2018-03-29,45.7415
2018-02-28,45.7749
2018-01-31,46.2192
2017-12-29,46.3561
2017-11-30,46.3645
2017-10-31,46.4081
2017-09-29,46.4670
2017-08-31,46.5100
2017-07-31,46.5151
2017-06-30,46.6041
2017-05-31,46.8463
2017-04-28,47.3772
2017-03-31,47.4926
2017-02-28,47.5012
2017-01-31,47.5001
2016-12-30,47.5086
2016-11-30,47.5275
2016-10-31,47.5639
2016-09-30,47.6560
2016-08-31,47.0816
2016-07-29,46.6159
2016-06-30,43.3285
2016-05-31,39.3365
2016-04-29,38.3660
2016-03-31,37.1824
2016-02-29,34.3397
2016-01-29,32.5982
2015-12-31,32.1890
2015-11-30,32.0371
2015-10-30,31.9614
2015-09-30,31.8807
2015-08-31,31.8402
2015-07-31,31.8359
2015-06-30,31.6260
2015-05-29,31.6215
2015-04-30,31.5945
2015-03-31,31.5468
2015-02-27,31.0845
2015-01-30,30.7609
2014-12-31,28.9799
2014-11-28,28.7628
2014-10-31,28.4927
2014-09-30,28.1234
2014-08-29,28.1095
2014-07-31,27.9824
2014-06-30,27.9015
2014-05-30,27.7089
2014-04-30,27.6835
2014-03-31,27.6389
2014-02-28,27.6353
2014-01-31,27.5684
2013-12-31,27.5684
2013-11-29,27.6861
2013-10-31,27.7343
2013-09-30,27.7337
2013-08-30,27.7426
2013-07-31,27.7605
2013-06-28,27.7387
2013-05-31,27.7415
2013-04-30,27.6432
2013-03-28,26.3519
2013-02-28,25.7749
2013-01-31,25.2333
2012-12-31,24.8913
2012-11-30,24.8192
2012-10-31,24.6928
2012-09-28,24.6661
2012-08-31,24.3662
2012-07-31,23.4501
2012-06-29,22.4246
2012-05-31,21.6190
2012-04-30,21.1977
2012-03-30,20.5958
2012-02-29,20.3010
2012-01-31,20.1953
2011-12-30,20.0993
2011-11-30,20.0889
2011-10-31,20.0853
2011-09-30,20.0837
2011-08-31,20.0885
2011-07-29,20.0666
2011-06-30,20.0702
2011-05-31,20.0772
2011-04-29,19.8798
2011-03-31,19.4411
2011-02-28,19.1779
2011-01-31,18.8707
2010-12-31,18.5748
2010-11-30,18.2571
2010-10-29,17.9068
2010-09-30,17.3492
2010-08-31,16.7445
2010-07-30,16.1423
2010-06-30,15.8534
2010-05-28,15.7120
2010-04-30,15.3825
2010-03-31,14.3598
2010-02-26,13.5030
2010-01-29,13.1310
2009-12-31,12.5540
2009-11-30,12.1561
2009-10-30,11.9444
2009-09-30,11.9350
2009-08-31,11.7591
2009-07-31,11.6930
2009-06-30,11.6879
2009-05-29,11.6882
2009-04-30,11.6939
2009-03-31,11.6936
2009-02-27,11.7669
2009-01-30,12.0081
2008-12-31,12.1158
2008-11-28,12.1198
2008-10-31,12.1756
2008-09-30,12.1893
2008-08-29,12.1802
2008-07-31,12.1660
2008-06-30,12.1622
2008-05-30,12.1935
2008-04-30,12.1979
2008-03-31,12.1844
2008-02-29,12.1831
2008-01-31,12.2274
2007-12-31,12.2439
2007-11-30,12.2377
2007-10-31,12.2216
2007-09-28,12.1488
2007-08-31,12.1265
2007-07-31,12.1152
2007-06-29,12.1213
2007-05-31,12.1371
