,KAMA_monthly_10
2022-04-04,94.4516
2022-03-31,89.9502
2022-02-28,84.8121
2022-01-31,79.5947
2021-12-31,74.2782
2021-11-30,72.8314
2021-10-29,71.2458
2021-09-30,67.2373
2021-08-31,65.4735
2021-07-30,65.6252
2021-06-30,64.5475
2021-05-28,60.9112
2021-04-30,57.7950
2021-03-31,56.3868
2021-02-26,55.1128
2021-01-29,54.6519
2020-12-31,55.2004
2020-11-30,55.4359
2020-10-30,56.2065
2020-09-30,61.7736
2020-08-31,64.4236
2020-07-31,65.7090
2020-06-30,67.1764
2020-05-29,68.3339
2020-04-30,70.2110
2020-03-31,73.6854
2020-02-28,79.3078
2020-01-31,81.4160
2019-12-31,82.3208
2019-11-29,82.4797
2019-10-31,85.0928
2019-09-30,86.1793
2019-08-30,87.8268
2019-07-31,89.7561
2019-06-28,91.3140
2019-05-31,91.7197
2019-04-30,94.5056
2019-03-29,95.1322
2019-02-28,95.6103
2019-01-31,96.2264
2018-12-31,96.3002
2018-11-30,96.7749
2018-10-31,96.8734
2018-09-28,96.8915
2018-08-31,95.5797
2018-07-31,95.0420
2018-06-29,91.5167
2018-05-31,87.4820
2018-04-30,86.2398
2018-03-29,84.5308
2018-02-28,84.1173
2018-01-31,83.9717
2017-12-29,82.5322
2017-11-30,81.9053
2017-10-31,81.8473
2017-09-29,81.8132
2017-08-31,81.7387
2017-07-31,81.8655
2017-06-30,81.8518
2017-05-31,81.8727
2017-04-28,81.9469
2017-03-31,81.9610
2017-02-28,81.5958
2017-01-31,81.3117
2016-12-30,79.5864
2016-11-30,77.2363
2016-10-31,75.1537
2016-09-30,74.7097
2016-08-31,74.2394
2016-07-29,74.2035
2016-06-30,74.2734
2016-05-31,74.2912
2016-04-29,74.3293
2016-03-31,74.3496
2016-02-29,74.8998
2016-01-29,78.1026
2015-12-31,79.1889
2015-11-30,80.1957
2015-10-30,80.3080
2015-09-30,80.3964
2015-08-31,81.4287
2015-07-31,82.4173
2015-06-30,84.0357
2015-05-29,84.9123
2015-04-30,85.6882
2015-03-31,85.6715
2015-02-27,85.9894
2015-01-30,86.1668
2014-12-31,86.3826
2014-11-28,86.4350
2014-10-31,86.5644
2014-09-30,86.7192
2014-08-29,86.7999
2014-07-31,85.9397
2014-06-30,84.8425
2014-05-30,79.7595
2014-04-30,76.4531
2014-03-31,74.1745
2014-02-28,71.1800
2014-01-31,68.1232
2013-12-31,67.7288
2013-11-29,67.0015
2013-10-31,66.3849
2013-09-30,61.8018
2013-08-30,57.2194
2013-07-31,53.4499
2013-06-28,50.4836
2013-05-31,48.9567
2013-04-30,46.9568
2013-03-28,45.3909
2013-02-28,43.1788
2013-01-31,42.5129
2012-12-31,41.9446
2012-11-30,41.7283
2012-10-31,41.4164
2012-09-28,40.9217
2012-08-31,40.7731
2012-07-31,40.5042
2012-06-29,40.4055
2012-05-31,40.4172
2012-04-30,40.4054
2012-03-30,40.3350
2012-02-29,40.2894
2012-01-31,40.2451
2011-12-30,40.1467
2011-11-30,40.1059
2011-10-31,40.0812
2011-09-30,40.0924
2011-08-31,40.5165
2011-07-29,40.5268
2011-06-30,40.4460
2011-05-31,40.1933
2011-04-29,39.9999
2011-03-31,39.6254
2011-02-28,39.1909
2011-01-31,39.1486
2010-12-31,38.9675
2010-11-30,38.9702
2010-10-29,38.9780
2010-09-30,38.9701
2010-08-31,38.9667
2010-07-30,38.9961
2010-06-30,38.9042
2010-05-28,38.6842
2010-04-30,37.9856
2010-03-31,35.4955
2010-02-26,35.1672
2010-01-29,34.5033
2009-12-31,33.8874
