,KAMA_monthly_10
2022-04-04,112.6582
2022-03-31,109.3587
2022-02-28,107.6699
2022-01-31,107.4395
2021-12-31,107.0334
2021-11-30,106.0567
2021-10-29,106.0339
2021-09-30,105.7582
2021-08-31,105.6439
2021-07-30,104.4247
2021-06-30,103.1446
2021-05-28,102.8604
2021-04-30,100.9771
2021-03-31,97.1070
2021-02-26,94.1733
2021-01-29,93.8681
2020-12-31,93.1060
2020-11-30,92.8011
2020-10-30,92.7264
2020-09-30,92.6696
2020-08-31,92.6609
2020-07-31,92.6280
2020-06-30,92.6155
2020-05-29,92.9181
2020-04-30,93.2211
2020-03-31,93.9073
2020-02-28,95.9239
2020-01-31,96.2646
2019-12-31,95.5061
2019-11-29,94.9182
2019-10-31,94.6867
2019-09-30,93.6239
2019-08-30,92.1761
2019-07-31,90.7960
2019-06-28,89.4743
2019-05-31,87.9116
2019-04-30,86.5631
2019-03-29,84.5623
2019-02-28,82.2311
2019-01-31,80.6528
2018-12-31,79.7312
2018-11-30,79.3700
2018-10-31,77.6771
2018-09-28,77.4332
2018-08-31,77.3626
2018-07-31,77.2682
2018-06-29,77.1946
2018-05-31,77.1755
2018-04-30,77.1825
2018-03-29,77.1683
2018-02-28,77.1621
2018-01-31,77.1818
2017-12-29,77.1572
2017-11-30,76.8945
2017-10-31,75.2709
2017-09-29,74.3654
2017-08-31,73.5408
2017-07-31,71.5891
2017-06-30,70.2836
2017-05-31,68.8833
2017-04-28,67.3246
2017-03-31,66.7725
2017-02-28,65.8908
2017-01-31,65.0448
2016-12-30,64.6251
2016-11-30,63.8603
2016-10-31,63.7042
2016-09-30,62.9678
2016-08-31,62.4413
2016-07-29,62.1114
2016-06-30,60.3274
2016-05-31,56.5539
2016-04-29,55.4230
2016-03-31,53.9444
2016-02-29,52.6455
2016-01-29,52.3127
2015-12-31,51.9409
2015-11-30,51.9047
2015-10-30,51.7338
2015-09-30,51.6739
2015-08-31,51.6399
2015-07-31,51.6231
2015-06-30,51.5210
2015-05-29,51.5254
2015-04-30,51.4362
2015-03-31,51.3957
2015-02-27,51.2850
2015-01-30,51.1900
2014-12-31,49.7415
2014-11-28,48.4302
2014-10-31,47.6237
2014-09-30,46.3838
2014-08-29,45.8799
2014-07-31,45.3109
2014-06-30,45.0225
2014-05-30,43.6595
2014-04-30,43.2573
2014-03-31,42.0261
2014-02-28,41.2170
2014-01-31,41.1767
2013-12-31,41.1430
2013-11-29,41.1203
2013-10-31,41.0738
2013-09-30,40.8169
2013-08-30,40.7378
2013-07-31,40.6709
2013-06-28,40.1506
2013-05-31,39.8973
2013-04-30,39.8055
2013-03-28,38.3190
2013-02-28,37.2691
2013-01-31,36.3933
2012-12-31,35.8819
2012-11-30,35.6718
2012-10-31,35.4202
2012-09-28,34.9375
2012-08-31,34.5951
2012-07-31,34.4514
2012-06-29,32.9866
2012-05-31,31.9500
2012-04-30,31.3025
2012-03-30,30.6328
2012-02-29,30.2877
2012-01-31,30.0532
2011-12-30,29.8175
2011-11-30,29.0003
2011-10-31,28.4484
2011-09-30,27.8134
2011-08-31,27.5594
2011-07-29,27.3120
2011-06-30,27.0834
2011-05-31,26.8330
2011-04-29,26.2187
2011-03-31,25.6492
2011-02-28,25.2151
2011-01-31,25.2001
2010-12-31,25.1480
2010-11-30,25.1106
2010-10-29,25.1129
2010-09-30,25.0181
2010-08-31,24.9081
2010-07-30,24.6777
2010-06-30,24.4618
2010-05-28,24.2617
2010-04-30,24.0937
2010-03-31,22.8991
