,KAMA_monthly_10
2022-04-04,82.7893
2022-03-31,82.7475
2022-02-28,82.7142
2022-01-31,82.6963
2021-12-31,82.2397
2021-11-30,81.4380
2021-10-29,80.9781
2021-09-30,78.6093
2021-08-31,78.1820
2021-07-30,73.9598
2021-06-30,70.8123
2021-05-28,70.0268
2021-04-30,67.5659
2021-03-31,65.4434
2021-02-26,62.6580
2021-01-29,62.1674
2020-12-31,61.5806
2020-11-30,61.4040
2020-10-30,61.3447
2020-09-30,61.7214
2020-08-31,61.9293
2020-07-31,61.8976
2020-06-30,61.9147
2020-05-29,61.9632
2020-04-30,62.0073
2020-03-31,62.0515
2020-02-28,62.1028
2020-01-31,62.0906
2019-12-31,61.7742
2019-11-29,61.4406
2019-10-31,61.2967
2019-09-30,61.2943
2019-08-30,61.5266
2019-07-31,62.4657
2019-06-28,63.3728
2019-05-31,64.9827
2019-04-30,67.3324
2019-03-29,68.0046
2019-02-28,69.2996
2019-01-31,69.9231
2018-12-31,70.8704
2018-11-30,77.1470
2018-10-31,82.0320
2018-09-28,85.4294
2018-08-31,85.8976
2018-07-31,86.0185
2018-06-29,86.1734
2018-05-31,86.1989
2018-04-30,86.2058
2018-03-29,86.0402
2018-02-28,85.7239
2018-01-31,84.2820
2017-12-29,80.0251
2017-11-30,78.5809
2017-10-31,77.2941
2017-09-29,76.6995
2017-08-31,74.7778
2017-07-31,72.8079
2017-06-30,69.6670
2017-05-31,66.9247
2017-04-28,65.8059
2017-03-31,61.7551
2017-02-28,60.7378
2017-01-31,59.5939
2016-12-30,58.6881
2016-11-30,56.9334
2016-10-31,54.7918
2016-09-30,54.6835
2016-08-31,54.6460
2016-07-29,54.5950
2016-06-30,54.5847
2016-05-31,55.3118
2016-04-29,55.3894
2016-03-31,55.5375
2016-02-29,56.3170
2016-01-29,58.6896
2015-12-31,60.1792
2015-11-30,60.3583
2015-10-30,60.3405
2015-09-30,60.4629
2015-08-31,60.6865
2015-07-31,60.6851
2015-06-30,60.5589
2015-05-29,60.3087
2015-04-30,59.8699
2015-03-31,59.3266
2015-02-27,59.0883
2015-01-30,58.6998
2014-12-31,58.6797
2014-11-28,57.1922
2014-10-31,56.2870
2014-09-30,56.1754
2014-08-29,56.1088
2014-07-31,56.0497
2014-06-30,55.9739
2014-05-30,55.9745
2014-04-30,56.0136
2014-03-31,56.0250
2014-02-28,55.9863
2014-01-31,56.0738
2013-12-31,56.1224
2013-11-29,55.0070
2013-10-31,53.8315
2013-09-30,52.6638
2013-08-30,52.2614
2013-07-31,51.4902
2013-06-28,48.2129
2013-05-31,45.2810
2013-04-30,39.4526
2013-03-28,37.6699
2013-02-28,34.5899
2013-01-31,33.5473
2012-12-31,32.5025
2012-11-30,32.2527
2012-10-31,32.0868
2012-09-28,31.9555
2012-08-31,31.9150
2012-07-31,31.8968
2012-06-29,31.8669
2012-05-31,31.5703
2012-04-30,31.5635
2012-03-30,31.5097
2012-02-29,31.4815
2012-01-31,31.4380
2011-12-30,31.4493
2011-11-30,31.4366
2011-10-31,31.4408
2011-09-30,31.4234
2011-08-31,32.3098
2011-07-29,32.5880
2011-06-30,32.5873
2011-05-31,31.9252
2011-04-29,31.6079
2011-03-31,30.7853
2011-02-28,30.5648
2011-01-31,30.5311
2010-12-31,30.4773
2010-11-30,30.4284
2010-10-29,30.4117
2010-09-30,30.3901
2010-08-31,30.4111
2010-07-30,30.5713
2010-06-30,30.5964
2010-05-28,31.7706
2010-04-30,32.0480
2010-03-31,32.0003
2010-02-26,31.9692
2010-01-29,31.7643
2009-12-31,31.6378
2009-11-30,31.3505
2009-10-30,31.2486
2009-09-30,31.2358
2009-08-31,30.8294
2009-07-31,30.4916
2009-06-30,30.3507
2009-05-29,29.9600
2009-04-30,29.4650
2009-03-31,29.8182
2009-02-27,30.9880
2009-01-30,34.5483
2008-12-31,41.1698
2008-11-28,44.3977
2008-10-31,48.0792
2008-09-30,52.1226
2008-08-29,53.3987
2008-07-31,53.5048
2008-06-30,53.4790
2008-05-30,53.5368
2008-04-30,53.4968
2008-03-31,53.4653
2008-02-29,52.8731
2008-01-31,52.3763
2007-12-31,50.5047
2007-11-30,48.6992
2007-10-31,48.0783
2007-09-28,47.1678
2007-08-31,47.0001
2007-07-31,47.0050
2007-06-29,46.8609
2007-05-31,46.5384
2007-04-30,46.1456
2007-03-30,45.4986
2007-02-28,45.4273
2007-01-31,45.4007
2006-12-29,44.6156
2006-11-30,44.3782
2006-10-31,44.3419
2006-09-29,44.0217
2006-08-31,43.9173
2006-07-31,43.8019
2006-06-30,43.7010
2006-05-31,43.7107
2006-04-28,43.3941
2006-03-31,42.0898
2006-02-28,41.5126
2006-01-31,39.9140
2005-12-30,38.2559
2005-11-30,37.4846
2005-10-31,35.6036
2005-09-30,35.1916
2005-08-31,35.1283
2005-07-29,35.1047
2005-06-30,34.9334
2005-05-31,34.9078
2005-04-29,34.8832
2005-03-31,34.8944
2005-02-28,34.9680
2005-01-31,35.0532
2004-12-31,35.1579
2004-11-30,35.1335
2004-10-29,35.4492
2004-09-30,35.6182
2004-08-31,36.0363
2004-07-30,36.2995
2004-06-30,36.3612
2004-05-28,36.3999
2004-04-30,36.4287
2004-03-31,36.5171
2004-02-27,36.2229
2004-01-30,35.2910
2003-12-31,33.8439
2003-11-28,33.2782
2003-10-31,32.9924
2003-09-30,32.4613
2003-08-29,32.4610
2003-07-31,32.4724
2003-06-30,32.4488
2003-05-30,32.5138
2003-04-30,32.6055
2003-03-31,33.0653
2003-02-28,34.5446
2003-01-31,35.6770
2002-12-31,36.8018
2002-11-29,37.4312
2002-10-31,37.7067
2002-09-30,38.3753
2002-08-30,39.9327
2002-07-31,40.0317
2002-06-28,40.1772
2002-05-31,40.3315
2002-04-30,40.6118
2002-03-28,40.6564
2002-02-28,40.6656
2002-01-31,40.6972
2001-12-31,40.8022
2001-11-30,40.8453
2001-10-31,40.9004
2001-09-28,41.7713
2001-08-31,42.8789
2001-07-31,43.4777
2001-06-29,43.7863
2001-05-31,44.1332
2001-04-30,44.2294
2001-03-30,44.2751
2001-02-28,44.6992
2001-01-31,44.7774
2000-12-29,44.9647
2000-11-30,45.2328
2000-10-31,45.2485
