,KAMA_monthly_10
2022-04-04,114.5006
2022-03-31,115.5801
2022-02-28,116.3119
2022-01-31,116.6619
2021-12-31,116.9023
2021-11-30,116.6386
2021-10-29,115.0266
2021-09-30,112.3378
2021-08-31,110.7894
2021-07-30,109.1749
2021-06-30,105.7457
2021-05-28,104.7780
2021-04-30,104.4308
2021-03-31,99.7099
2021-02-26,94.2048
2021-01-29,89.8677
2020-12-31,83.4817
2020-11-30,83.3664
2020-10-30,83.2983
2020-09-30,83.2826
2020-08-31,83.2134
2020-07-31,82.7802
2020-06-30,82.6010
2020-05-29,82.5333
2020-04-30,82.5091
2020-03-31,82.6935
2020-02-28,84.2748
2020-01-31,84.1906
2019-12-31,82.2688
2019-11-29,81.5090
2019-10-31,74.5725
2019-09-30,69.7966
2019-08-30,67.1728
2019-07-31,65.7832
2019-06-28,64.4378
2019-05-31,63.7199
2019-04-30,63.5215
2019-03-29,63.2611
2019-02-28,63.2212
2019-01-31,63.2268
2018-12-31,63.2899
2018-11-30,63.2935
2018-10-31,63.2301
2018-09-28,63.1646
2018-08-31,62.9028
2018-07-31,62.7336
2018-06-29,62.6546
2018-05-31,62.4613
2018-04-30,62.3956
2018-03-29,62.3951
2018-02-28,62.3978
2018-01-31,62.4036
2017-12-29,61.7400
2017-11-30,61.7277
2017-10-31,61.6470
2017-09-29,60.4080
2017-08-31,57.8153
2017-07-31,56.3099
2017-06-30,55.4679
2017-05-31,55.3400
2017-04-28,55.2008
2017-03-31,55.0712
2017-02-28,54.9948
2017-01-31,54.4809
2016-12-30,53.4107
2016-11-30,52.2852
2016-10-31,51.8696
2016-09-30,51.8984
2016-08-31,51.8771
2016-07-29,51.8467
2016-06-30,51.8042
2016-05-31,52.0737
2016-04-29,51.9349
2016-03-31,51.8160
2016-02-29,51.9693
2016-01-29,53.6542
2015-12-31,57.7994
2015-11-30,58.5802
2015-10-30,58.6244
2015-09-30,58.6025
2015-08-31,58.5948
2015-07-31,58.5395
2015-06-30,57.8384
2015-05-29,57.3048
2015-04-30,55.2241
2015-03-31,54.1348
2015-02-27,52.0479
2015-01-30,50.0502
2014-12-31,49.2186
2014-11-28,47.4584
2014-10-31,46.8472
2014-09-30,46.4800
2014-08-29,46.4806
2014-07-31,46.3094
2014-06-30,46.2966
2014-05-30,46.1405
