,KAMA_monthly_10
2022-04-04,572.1611
2022-03-31,572.6920
2022-02-28,574.0896
2022-01-31,576.2598
2021-12-31,578.5645
2021-11-30,555.4538
2021-10-29,512.8901
2021-09-30,477.4126
2021-08-31,461.6468
2021-07-30,412.7871
2021-06-30,371.8996
2021-05-28,348.6164
2021-04-30,332.1673
2021-03-31,319.2595
2021-02-26,311.0709
2021-01-29,296.3067
2020-12-31,283.2643
2020-11-30,270.4651
2020-10-30,265.0375
2020-09-30,262.6719
2020-08-31,258.1105
2020-07-31,246.4720
2020-06-30,243.3905
2020-05-29,242.9043
2020-04-30,242.3093
2020-03-31,242.0517
2020-02-28,242.2663
2020-01-31,241.8155
2019-12-31,240.6962
2019-11-29,240.2696
2019-10-31,239.1896
2019-09-30,237.6664
2019-08-30,235.9682
2019-07-31,227.4510
2019-06-28,223.8433
2019-05-31,221.7006
2019-04-30,220.5156
2019-03-29,218.2901
2019-02-28,212.9264
2019-01-31,208.6216
2018-12-31,208.3191
2018-11-30,209.4125
2018-10-31,209.3179
2018-09-28,210.0003
2018-08-31,201.2522
2018-07-31,191.7900
2018-06-29,186.3125
2018-05-31,177.0937
2018-04-30,163.0887
2018-03-29,151.0645
2018-02-28,146.3748
2018-01-31,141.3600
2017-12-29,132.8053
2017-11-30,129.7708
2017-10-31,125.7693
2017-09-29,122.2860
2017-08-31,120.2744
2017-07-31,117.7800
2017-06-30,115.9641
2017-05-31,114.9045
2017-04-28,110.8294
2017-03-31,109.8888
2017-02-28,109.7829
2017-01-31,104.7692
2016-12-30,102.7816
2016-11-30,101.0223
2016-10-31,99.0337
2016-09-30,98.1589
2016-08-31,97.5150
2016-07-29,96.1301
2016-06-30,93.8432
2016-05-31,90.5389
2016-04-29,90.4581
2016-03-31,90.4222
2016-02-29,90.3769
2016-01-29,90.3626
2015-12-31,90.3604
2015-11-30,90.3553
2015-10-30,90.1601
2015-09-30,90.1264
2015-08-31,90.2072
2015-07-31,90.2669
2015-06-30,88.9455
2015-05-29,88.1560
2015-04-30,85.8956
2015-03-31,84.0975
2015-02-27,82.7827
2015-01-30,80.6218
2014-12-31,80.5334
2014-11-28,78.9656
2014-10-31,74.7623
2014-09-30,73.3110
2014-08-29,71.5343
2014-07-31,70.3883
2014-06-30,68.9251
2014-05-30,67.3970
2014-04-30,65.9867
2014-03-31,65.0121
2014-02-28,62.5453
2014-01-31,59.6024
2013-12-31,59.0912
2013-11-29,57.5707
2013-10-31,56.1067
2013-09-30,54.7685
2013-08-30,54.3373
2013-07-31,54.1515
2013-06-28,53.8719
2013-05-31,53.8039
2013-04-30,53.8028
2013-03-28,53.7905
2013-02-28,51.3453
2013-01-31,50.0612
2012-12-31,49.7824
2012-11-30,49.6522
2012-10-31,49.3396
2012-09-28,48.7362
2012-08-31,48.3116
2012-07-31,47.9657
2012-06-29,47.2337
2012-05-31,46.4000
2012-04-30,45.8380
2012-03-30,45.5055
2012-02-29,45.0762
2012-01-31,44.9565
2011-12-30,44.8177
2011-11-30,44.8037
2011-10-31,44.6569
2011-09-30,44.5590
2011-08-31,44.5819
2011-07-29,44.5814
2011-06-30,44.6151
2011-05-31,44.4404
2011-04-29,43.7558
2011-03-31,42.0110
2011-02-28,40.7842
2011-01-31,39.5505
2010-12-31,39.1362
2010-11-30,37.6860
2010-10-29,36.9677
2010-09-30,34.4508
2010-08-31,32.6119
2010-07-30,30.5520
2010-06-30,28.9347
2010-05-28,28.4126
2010-04-30,27.8869
2010-03-31,26.9258
2010-02-26,26.1914
2010-01-29,25.5012
2009-12-31,25.4671
2009-11-30,25.2194
2009-10-30,25.1144
2009-09-30,25.0474
2009-08-31,24.9963
2009-07-31,24.9937
2009-06-30,24.9718
2009-05-29,24.9656
2009-04-30,24.9671
2009-03-31,25.0896
2009-02-27,25.0987
2009-01-30,25.2640
2008-12-31,25.4518
2008-11-28,25.5423
2008-10-31,26.0783
2008-09-30,26.3285
2008-08-29,26.2745
2008-07-31,26.2561
2008-06-30,26.3042
2008-05-30,26.3114
2008-04-30,26.3120
2008-03-31,26.3665
2008-02-29,26.4287
2008-01-31,26.4640
2007-12-31,26.4197
2007-11-30,26.3803
2007-10-31,26.3775
